team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,6088.0,5392.666666666667,1335.6666666666667,269.0,40.0,179.33333333333334,532.3333333333334,63.666666666666664,56.666666666666664,1222.0,741.6666666666666,0.24766666666666667,0.3196666666666667,0.4123333333333334,0.7319999999999999
athletics,6063.0,5443.0,1351.6666666666667,261.3333333333333,16.0,202.33333333333334,508.0,61.333333333333336,28.333333333333332,1369.3333333333333,705.0,0.24833333333333332,0.318,0.4136666666666667,0.7316666666666666
atlanta braves,6026.666666666667,5418.0,1337.6666666666667,247.0,14.333333333333334,197.33333333333334,497.0,54.333333333333336,42.666666666666664,1312.3333333333333,728.6666666666666,0.247,0.314,0.40700000000000003,0.721
baltimore orioles,6000.0,5335.333333333333,1246.3333333333333,237.66666666666666,19.666666666666668,193.0,545.3333333333334,66.33333333333333,38.333333333333336,1478.3333333333333,695.6666666666666,0.2336666666666667,0.31033333333333335,0.39399999999999996,0.7043333333333334
boston red sox,6086.666666666667,5413.333333333333,1345.3333333333333,296.0,24.666666666666668,170.0,511.3333333333333,86.66666666666667,44.333333333333336,1344.3333333333333,716.6666666666666,0.24866666666666667,0.3213333333333333,0.4063333333333334,0.7276666666666666
chicago cubs,6246.0,5485.0,1375.0,269.6666666666667,27.0,219.66666666666666,629.3333333333334,72.0,48.333333333333336,1310.3333333333333,827.0,0.25033333333333335,0.33266666666666667,0.43,0.7626666666666667
chicago white sox,6048.333333333333,5345.666666666667,1254.0,246.33333333333334,15.333333333333334,191.0,555.3333333333334,83.0,36.0,1436.6666666666667,722.3333333333334,0.23466666666666666,0.31466666666666665,0.39366666666666666,0.7083333333333334
cincinnati reds,5985.333333333333,5336.0,1248.3333333333333,226.66666666666666,17.666666666666668,196.33333333333334,541.6666666666666,51.0,40.666666666666664,1481.0,675.3333333333334,0.2336666666666667,0.30833333333333335,0.39366666666666666,0.702
cleveland guardians,5972.333333333333,5304.666666666667,1239.0,243.0,15.333333333333334,158.0,535.3333333333334,58.666666666666664,44.666666666666664,1287.3333333333333,649.6666666666666,0.2333333333333333,0.308,0.37433333333333335,0.6823333333333332
colorado rockies,6012.666666666667,5416.0,1345.6666666666667,270.3333333333333,38.333333333333336,170.0,460.3333333333333,69.33333333333333,45.0,1431.0,692.3333333333334,0.24833333333333332,0.313,0.4066666666666667,0.7196666666666666
detroit tigers,6070.333333333333,5392.0,1310.0,251.33333333333334,34.0,184.0,553.0,65.66666666666667,46.0,1405.3333333333333,725.3333333333334,0.243,0.31866666666666665,0.4043333333333334,0.723
houston astros,6023.666666666667,5396.0,1315.3333333333333,237.0,17.333333333333332,206.0,498.3333333333333,72.33333333333333,38.0,1309.0,700.0,0.244,0.3136666666666667,0.409,0.7226666666666667
kansas city royals,5981.333333333333,5367.0,1322.6666666666667,287.3333333333333,20.0,163.0,480.3333333333333,60.333333333333336,43.666666666666664,1200.0,665.6666666666666,0.24633333333333332,0.313,0.3983333333333334,0.7113333333333333
los angeles angels,5980.666666666667,5332.0,1231.6666666666667,227.33333333333334,15.0,176.0,494.0,95.66666666666667,32.333333333333336,1555.6666666666667,651.6666666666666,0.231,0.306,0.37833333333333335,0.6843333333333333
los angeles dodgers,6127.666666666667,5391.0,1378.0,260.3333333333333,19.0,214.0,605.3333333333334,64.0,50.0,1279.6666666666667,801.6666666666666,0.25566666666666665,0.335,0.4303333333333333,0.7653333333333334
miami marlins,6062.0,5391.666666666667,1343.3333333333333,250.66666666666666,33.0,160.0,524.0,78.0,45.333333333333336,1297.6666666666667,705.6666666666666,0.24866666666666667,0.322,0.397,0.719
milwaukee brewers,6200.333333333333,5440.0,1402.3333333333333,270.3333333333333,23.333333333333332,156.66666666666666,626.0,50.333333333333336,46.0,1329.3333333333333,812.0,0.258,0.3373333333333333,0.4023333333333334,0.7396666666666666
minnesota twins,6030.333333333333,5390.0,1303.6666666666667,249.66666666666666,22.666666666666668,186.33333333333334,496.3333333333333,90.0,42.0,1307.3333333333333,706.6666666666666,0.242,0.314,0.4003333333333334,0.7143333333333333
new york mets,6053.333333333333,5397.666666666667,1306.3333333333333,224.0,18.333333333333332,206.0,531.6666666666666,61.666666666666664,41.666666666666664,1329.6666666666667,710.0,0.24166666666666667,0.31466666666666665,0.4043333333333334,0.719
new york yankees,6027.0,5333.0,1279.0,232.33333333333334,18.666666666666668,240.0,590.3333333333334,43.0,45.333333333333336,1459.0,770.3333333333334,0.2396666666666667,0.318,0.425,0.743
philadelphia phillies,6034.0,5385.666666666667,1327.3333333333333,248.0,23.333333333333332,190.66666666666666,520.6666666666666,60.0,50.0,1311.6666666666667,729.3333333333334,0.246,0.3173333333333333,0.40700000000000003,0.7243333333333334
pittsburgh pirates,6098.666666666667,5425.0,1335.3333333333333,243.66666666666666,17.666666666666668,160.33333333333334,550.0,74.0,32.666666666666664,1456.0,696.3333333333334,0.24566666666666667,0.32233333333333336,0.38599999999999995,0.7083333333333334
san diego padres,5995.666666666667,5324.0,1309.6666666666667,238.0,20.666666666666668,170.66666666666666,531.3333333333334,59.333333333333336,46.333333333333336,1245.6666666666667,700.0,0.246,0.319,0.3946666666666667,0.7136666666666667
