team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5714.0,5060.666666666667,1241.6666666666667,253.0,36.0,165.33333333333334,501.0,61.0,52.666666666666664,1148.6666666666667,691.0,0.245,0.3176666666666667,0.4063333333333334,0.7239999999999999
athletics,5725.666666666667,5132.333333333333,1275.6666666666667,247.33333333333334,14.666666666666666,189.66666666666666,485.3333333333333,58.0,28.333333333333332,1298.6666666666667,669.0,0.24833333333333332,0.31866666666666665,0.41300000000000003,0.7316666666666666
atlanta braves,5648.666666666667,5077.333333333333,1251.0,235.0,13.0,184.66666666666666,468.3333333333333,51.0,38.666666666666664,1241.6666666666667,684.6666666666666,0.24633333333333332,0.314,0.40700000000000003,0.721
baltimore orioles,5656.0,5023.333333333333,1177.6666666666667,225.0,19.0,179.66666666666666,520.0,62.333333333333336,36.333333333333336,1381.0,657.0,0.23433333333333337,0.31233333333333335,0.39399999999999996,0.7063333333333333
boston red sox,5738.666666666667,5100.666666666667,1278.6666666666667,283.3333333333333,24.0,162.66666666666666,485.3333333333333,81.33333333333333,44.333333333333336,1255.6666666666667,693.3333333333334,0.25066666666666665,0.3233333333333333,0.41100000000000003,0.7343333333333333
chicago cubs,5870.666666666667,5159.0,1293.6666666666667,251.66666666666666,24.333333333333332,209.66666666666666,592.0,64.0,45.0,1240.3333333333333,778.3333333333334,0.25033333333333335,0.33266666666666667,0.4306666666666667,0.7633333333333333
chicago white sox,5634.333333333333,4994.333333333333,1174.0,232.33333333333334,12.666666666666666,180.33333333333334,510.6666666666667,69.66666666666667,32.0,1323.3333333333333,669.0,0.2353333333333333,0.3133333333333333,0.3956666666666666,0.709
cincinnati reds,5636.0,5013.333333333333,1181.0,218.0,15.666666666666666,185.0,519.6666666666666,48.333333333333336,38.666666666666664,1388.3333333333333,644.0,0.23500000000000001,0.311,0.39633333333333337,0.7073333333333333
cleveland guardians,5617.666666666667,4988.0,1159.0,228.33333333333334,14.666666666666666,146.0,505.3333333333333,53.333333333333336,43.333333333333336,1222.0,603.6666666666666,0.23266666666666666,0.3073333333333333,0.37166666666666665,0.6789999999999999
colorado rockies,5608.666666666667,5045.333333333333,1250.3333333333333,255.66666666666666,32.333333333333336,158.66666666666666,435.6666666666667,63.333333333333336,43.666666666666664,1341.0,651.6666666666666,0.24833333333333332,0.3136666666666667,0.4066666666666667,0.7203333333333334
detroit tigers,5676.333333333333,5059.333333333333,1220.6666666666667,230.0,31.333333333333332,174.0,501.0,61.0,42.666666666666664,1323.3333333333333,674.0,0.241,0.31466666666666665,0.40166666666666667,0.7163333333333334
houston astros,5651.666666666667,5053.333333333333,1230.6666666666667,223.0,16.0,185.33333333333334,473.0,70.33333333333333,36.666666666666664,1220.3333333333333,660.0,0.24333333333333332,0.315,0.4043333333333334,0.7193333333333333
kansas city royals,5632.666666666667,5053.666666666667,1248.6666666666667,272.0,20.0,153.66666666666666,451.0,57.666666666666664,42.333333333333336,1117.3333333333333,631.0,0.247,0.3136666666666667,0.4003333333333334,0.714
los angeles angels,5596.0,4998.0,1150.3333333333333,214.0,14.333333333333334,166.66666666666666,455.3333333333333,87.0,29.666666666666668,1453.0,610.3333333333334,0.23033333333333336,0.304,0.37833333333333335,0.6823333333333333
los angeles dodgers,5737.0,5057.0,1288.0,242.33333333333334,17.0,198.0,558.0,57.333333333333336,48.0,1209.0,749.0,0.255,0.333,0.4263333333333333,0.7593333333333333
miami marlins,5688.0,5055.666666666667,1255.3333333333333,238.0,30.333333333333332,150.66666666666666,494.6666666666667,72.66666666666667,44.0,1209.6666666666667,659.6666666666666,0.248,0.322,0.397,0.719
milwaukee brewers,5834.333333333333,5115.333333333333,1313.6666666666667,257.0,22.666666666666668,144.0,589.3333333333334,49.666666666666664,43.333333333333336,1232.6666666666667,755.3333333333334,0.25666666666666665,0.33666666666666667,0.4003333333333334,0.737
minnesota twins,5657.666666666667,5049.333333333333,1227.0,240.33333333333334,20.0,176.33333333333334,475.6666666666667,84.0,38.666666666666664,1220.0,672.6666666666666,0.24333333333333332,0.31666666666666665,0.4036666666666666,0.7203333333333334
new york mets,5660.0,5049.0,1218.3333333333333,210.66666666666666,18.333333333333332,192.0,493.6666666666667,58.333333333333336,38.333333333333336,1253.6666666666667,658.6666666666666,0.241,0.3133333333333333,0.4036666666666667,0.717
new york yankees,5632.333333333333,4975.666666666667,1193.0,221.66666666666666,18.0,220.0,557.0,42.333333333333336,42.666666666666664,1367.0,713.6666666666666,0.2396666666666667,0.318,0.423,0.741
philadelphia phillies,5655.333333333333,5053.666666666667,1252.0,228.0,22.666666666666668,184.0,482.0,56.666666666666664,47.333333333333336,1241.0,687.3333333333334,0.24733333333333332,0.3173333333333333,0.4103333333333334,0.7276666666666666
pittsburgh pirates,5724.0,5088.333333333333,1244.6666666666667,225.0,16.333333333333332,149.0,518.6666666666666,70.0,31.333333333333332,1382.0,657.0,0.245,0.3216666666666667,0.38400000000000006,0.7056666666666667
san diego padres,5597.666666666667,4967.333333333333,1203.0,222.0,15.333333333333334,156.66666666666666,501.3333333333333,55.333333333333336,40.333333333333336,1163.0,637.3333333333334,0.24133333333333332,0.31633333333333336,0.3873333333333333,0.7036666666666666
san francisco giants,5652.0,5069.0,1232.3333333333333,239.66666666666666,26.0,167.0,453.3333333333333,55.333333333333336,44.666666666666664,1234.6666666666667,640.3333333333334,0.24366666666666667,0.3096666666666667,0.39999999999999997,0.7096666666666667
seattle mariners,5657.333333333333,5012.666666666667,1177.0,194.0,12.333333333333334,188.0,506.6666666666667,87.0,34.0,1321.3333333333333,634.6666666666666,0.23399999999999999,0.3133333333333333,0.3893333333333333,0.7026666666666667
st. louis cardinals,5705.0,5080.333333333333,1240.3333333333333,226.66666666666666,12.333333333333334,152.66666666666666,466.6666666666667,87.33333333333333,46.666666666666664,1205.6666666666667,670.3333333333334,0.24433333333333332,0.316,0.38433333333333336,0.7003333333333334
tampa bay rays,5619.0,5031.333333333333,1293.3333333333333,212.66666666666666,19.333333333333332,160.0,460.0,50.0,41.0,1129.6666666666667,669.3333333333334,0.257,0.3236666666666667,0.4023333333333334,0.726
texas rangers,5603.333333333333,5003.666666666667,1200.3333333333333,222.33333333333334,19.666666666666668,168.33333333333334,475.3333333333333,64.33333333333333,34.666666666666664,1252.3333333333333,624.6666666666666,0.24,0.312,0.39366666666666666,0.7056666666666667
toronto blue jays,5674.0,5098.333333333333,1295.0,252.66666666666666,9.666666666666666,155.66666666666666,442.0,57.0,45.0,1058.3333333333333,656.0,0.25366666666666665,0.317,0.39766666666666667,0.7146666666666667
washington nationals,5733.333333333333,5127.333333333333,1261.6666666666667,254.66666666666666,28.666666666666668,183.66666666666666,487.0,63.0,35.333333333333336,1264.3333333333333,729.0,0.246,0.3173333333333333,0.41500000000000004,0.7323333333333334
