team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5270.666666666667,4666.0,1148.3333333333333,236.33333333333334,34.666666666666664,154.66666666666666,463.6666666666667,58.333333333333336,47.333333333333336,1056.0,645.0,0.24566666666666667,0.31833333333333336,0.40900000000000003,0.7273333333333333
athletics,5242.333333333333,4698.333333333333,1162.3333333333333,230.0,12.666666666666666,174.33333333333334,445.3333333333333,52.0,26.333333333333332,1185.3333333333333,609.6666666666666,0.247,0.318,0.4116666666666667,0.7296666666666667
atlanta braves,5210.0,4677.333333333333,1150.3333333333333,215.66666666666666,12.333333333333334,174.66666666666666,435.6666666666667,49.0,36.0,1132.3333333333333,642.6666666666666,0.24633333333333332,0.314,0.41033333333333327,0.7243333333333334
baltimore orioles,5187.333333333333,4599.333333333333,1085.6666666666667,205.0,18.333333333333332,165.0,484.6666666666667,55.666666666666664,34.333333333333336,1258.3333333333333,605.6666666666666,0.2363333333333333,0.315,0.39666666666666667,0.7116666666666666
boston red sox,5247.333333333333,4666.0,1174.6666666666667,262.6666666666667,20.0,147.33333333333334,440.6666666666667,72.0,43.666666666666664,1155.6666666666667,641.3333333333334,0.25133333333333335,0.3233333333333333,0.4103333333333334,0.7336666666666667
chicago cubs,5394.666666666667,4741.666666666667,1181.6666666666667,230.33333333333334,23.0,183.66666666666666,545.3333333333334,58.0,41.0,1152.3333333333333,701.6666666666666,0.249,0.332,0.4226666666666667,0.7546666666666667
chicago white sox,5177.666666666667,4601.0,1088.0,214.33333333333334,11.333333333333334,166.33333333333334,453.3333333333333,65.66666666666667,31.333333333333332,1216.0,617.0,0.23666666666666666,0.3133333333333333,0.39833333333333326,0.7116666666666666
cincinnati reds,5169.333333333333,4602.666666666667,1073.6666666666667,204.0,15.0,164.33333333333334,474.3333333333333,43.666666666666664,33.333333333333336,1271.0,578.0,0.23233333333333336,0.30833333333333335,0.391,0.6993333333333333
cleveland guardians,5140.333333333333,4558.0,1050.3333333333333,207.66666666666666,13.333333333333334,136.0,470.0,48.0,38.0,1135.3333333333333,549.0,0.2306666666666667,0.3073333333333333,0.371,0.6783333333333333
colorado rockies,5164.0,4651.333333333333,1149.6666666666667,237.0,29.666666666666668,147.33333333333334,395.0,58.0,41.666666666666664,1231.6666666666667,603.6666666666666,0.24833333333333332,0.313,0.4073333333333333,0.7203333333333334
detroit tigers,5230.333333333333,4657.333333333333,1138.0,208.66666666666666,29.333333333333332,167.33333333333334,467.6666666666667,53.666666666666664,40.666666666666664,1203.3333333333333,635.3333333333334,0.24433333333333332,0.318,0.409,0.727
houston astros,5211.0,4659.333333333333,1144.0,204.33333333333334,12.666666666666666,173.33333333333334,437.6666666666667,63.666666666666664,32.666666666666664,1114.3333333333333,613.3333333333334,0.24533333333333332,0.317,0.40700000000000003,0.7239999999999999
kansas city royals,5168.666666666667,4643.0,1138.0,247.33333333333334,18.0,137.66666666666666,405.6666666666667,53.0,40.333333333333336,1036.0,567.6666666666666,0.245,0.311,0.395,0.706
los angeles angels,5140.0,4594.0,1062.3333333333333,193.33333333333334,13.0,159.33333333333334,423.3333333333333,75.0,27.666666666666668,1333.0,564.3333333333334,0.23166666666666666,0.3053333333333333,0.38166666666666665,0.6869999999999999
los angeles dodgers,5292.333333333333,4679.666666666667,1201.3333333333333,225.0,16.333333333333332,190.66666666666666,504.6666666666667,47.333333333333336,45.333333333333336,1109.6666666666667,697.6666666666666,0.257,0.33233333333333337,0.43366666666666664,0.766
miami marlins,5231.333333333333,4660.333333333333,1166.0,225.33333333333334,27.666666666666668,138.0,447.3333333333333,63.333333333333336,40.666666666666664,1105.6666666666667,609.0,0.25,0.32266666666666666,0.39966666666666667,0.7223333333333333
milwaukee brewers,5335.666666666667,4678.0,1191.6666666666667,236.33333333333334,19.333333333333332,133.33333333333334,539.3333333333334,45.666666666666664,38.666666666666664,1126.0,688.6666666666666,0.254,0.3353333333333333,0.3983333333333334,0.7336666666666667
minnesota twins,5225.666666666667,4663.333333333333,1133.0,221.66666666666666,18.666666666666668,161.66666666666666,442.3333333333333,75.33333333333333,35.333333333333336,1144.6666666666667,616.6666666666666,0.24333333333333332,0.31666666666666665,0.403,0.7196666666666666
new york mets,5236.666666666667,4660.333333333333,1121.0,193.33333333333334,17.666666666666668,177.33333333333334,461.6666666666667,57.0,38.333333333333336,1163.6666666666667,606.6666666666666,0.23966666666666667,0.3133333333333333,0.40166666666666667,0.715
new york yankees,5179.0,4576.333333333333,1087.0,210.33333333333334,16.666666666666668,206.0,515.6666666666666,37.666666666666664,36.666666666666664,1253.6666666666667,652.3333333333334,0.23633333333333337,0.316,0.423,0.739
philadelphia phillies,5238.0,4675.666666666667,1157.3333333333333,209.33333333333334,21.333333333333332,173.33333333333334,449.3333333333333,55.333333333333336,42.666666666666664,1165.0,639.3333333333334,0.246,0.3173333333333333,0.41100000000000003,0.7283333333333334
pittsburgh pirates,5318.666666666667,4733.0,1166.6666666666667,213.66666666666666,15.666666666666666,140.33333333333334,480.6666666666667,62.0,30.666666666666668,1274.0,622.3333333333334,0.24766666666666667,0.323,0.38999999999999996,0.7130000000000001
san diego padres,5177.0,4597.333333333333,1120.3333333333333,206.66666666666666,13.333333333333334,146.0,459.3333333333333,52.666666666666664,37.666666666666664,1071.0,594.6666666666666,0.24266666666666667,0.317,0.38999999999999996,0.707
san francisco giants,5140.0,4622.333333333333,1123.6666666666667,219.66666666666666,25.333333333333332,149.66666666666666,404.6666666666667,49.333333333333336,41.333333333333336,1112.6666666666667,575.0,0.24366666666666667,0.3076666666666667,0.39999999999999997,0.7076666666666666
seattle mariners,5198.666666666667,4611.333333333333,1085.6666666666667,180.66666666666666,11.0,176.0,459.3333333333333,79.66666666666667,32.666666666666664,1201.3333333333333,581.3333333333334,0.23399999999999999,0.31266666666666665,0.3913333333333333,0.7040000000000001
st. louis cardinals,5228.333333333333,4647.666666666667,1125.6666666666667,210.0,11.666666666666666,136.66666666666666,434.6666666666667,81.33333333333333,41.333333333333336,1094.3333333333333,601.6666666666666,0.24166666666666667,0.3153333333333333,0.381,0.6963333333333334
tampa bay rays,5171.666666666667,4628.0,1193.3333333333333,199.33333333333334,18.666666666666668,148.66666666666666,428.0,46.666666666666664,37.666666666666664,1056.3333333333333,618.6666666666666,0.25833333333333336,0.3256666666666667,0.4056666666666667,0.7313333333333333
texas rangers,5148.0,4608.333333333333,1103.0,201.0,17.666666666666668,151.66666666666666,430.6666666666667,58.333333333333336,29.333333333333332,1158.3333333333333,569.3333333333334,0.24,0.3113333333333333,0.39033333333333337,0.7016666666666667
toronto blue jays,5214.666666666667,4686.333333333333,1181.6666666666667,230.0,9.0,143.0,406.0,52.333333333333336,40.333333333333336,981.6666666666666,600.6666666666666,0.251,0.31433333333333335,0.39366666666666666,0.7080000000000001
