team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4582.0,4066.6666666666665,991.0,206.33333333333334,27.333333333333332,134.66666666666666,398.3333333333333,48.333333333333336,40.0,932.0,557.6666666666666,0.24233333333333332,0.3136666666666667,0.40166666666666667,0.7153333333333333
athletics,4635.666666666667,4147.0,1035.6666666666667,201.33333333333334,12.0,157.0,403.3333333333333,45.333333333333336,23.0,1057.3333333333333,546.3333333333334,0.249,0.322,0.415,0.737
atlanta braves,4586.666666666667,4103.333333333333,1013.0,187.0,11.666666666666666,151.33333333333334,395.0,45.666666666666664,33.333333333333336,993.6666666666666,571.3333333333334,0.247,0.3173333333333333,0.41033333333333327,0.7276666666666666
baltimore orioles,4556.666666666667,4044.0,956.3333333333334,185.66666666666666,14.333333333333334,143.66666666666666,421.3333333333333,49.0,31.666666666666668,1107.6666666666667,535.0,0.237,0.3156666666666667,0.39666666666666667,0.7123333333333334
boston red sox,4541.333333333333,4058.6666666666665,1010.6666666666666,224.66666666666666,19.333333333333332,125.33333333333333,371.3333333333333,60.666666666666664,32.333333333333336,1013.6666666666666,541.3333333333334,0.248,0.318,0.403,0.721
chicago cubs,4712.666666666667,4131.666666666667,1023.0,197.0,21.666666666666668,159.0,482.6666666666667,52.666666666666664,37.666666666666664,996.3333333333334,610.3333333333334,0.247,0.3333333333333333,0.41933333333333334,0.7526666666666667
chicago white sox,4517.666666666667,4019.0,951.3333333333334,185.66666666666666,10.0,142.33333333333334,391.3333333333333,53.0,28.666666666666668,1054.0,535.0,0.2373333333333333,0.31266666666666665,0.39833333333333326,0.711
cincinnati reds,4546.666666666667,4048.0,957.0,184.66666666666666,14.333333333333334,143.66666666666666,417.6666666666667,37.666666666666664,28.666666666666668,1093.0,517.3333333333334,0.23500000000000001,0.311,0.39633333333333337,0.7073333333333333
cleveland guardians,4517.0,4010.0,922.3333333333334,185.66666666666666,13.333333333333334,123.33333333333333,408.6666666666667,41.333333333333336,32.666666666666664,1017.3333333333334,487.6666666666667,0.2306666666666667,0.3073333333333333,0.37566666666666665,0.6829999999999999
colorado rockies,4584.666666666667,4134.0,1022.3333333333334,209.0,25.666666666666668,132.0,347.6666666666667,53.333333333333336,33.666666666666664,1101.0,529.0,0.249,0.315,0.41,0.725
detroit tigers,4565.0,4064.6666666666665,975.3333333333334,179.33333333333334,24.666666666666668,148.0,408.3333333333333,45.666666666666664,35.333333333333336,1072.0,538.0,0.23833333333333337,0.3133333333333333,0.4036666666666667,0.717
houston astros,4617.666666666667,4134.0,1013.3333333333334,186.33333333333334,9.333333333333334,153.33333333333334,383.6666666666667,53.0,30.0,991.0,540.6666666666666,0.244,0.315,0.4076666666666666,0.7226666666666667
kansas city royals,4567.333333333333,4100.333333333333,1014.0,222.0,14.666666666666666,121.66666666666667,360.3333333333333,49.666666666666664,36.333333333333336,912.0,505.6666666666667,0.247,0.31433333333333335,0.39766666666666667,0.7120000000000001
los angeles angels,4564.666666666667,4076.6666666666665,951.0,174.66666666666666,11.666666666666666,150.0,380.0,68.33333333333333,24.333333333333332,1187.0,519.0,0.235,0.3093333333333333,0.39166666666666666,0.701
los angeles dodgers,4677.0,4113.0,1054.6666666666667,198.33333333333334,13.0,169.33333333333334,462.6666666666667,44.0,42.0,990.3333333333334,625.6666666666666,0.25766666666666665,0.3363333333333334,0.43366666666666664,0.77
miami marlins,4610.666666666667,4111.666666666667,1032.0,204.66666666666666,25.666666666666668,120.66666666666667,390.0,54.666666666666664,38.0,973.6666666666666,539.6666666666666,0.25066666666666665,0.32266666666666666,0.403,0.7256666666666667
milwaukee brewers,4695.0,4123.333333333333,1051.6666666666667,211.0,15.333333333333334,118.0,468.0,39.666666666666664,32.666666666666664,975.3333333333334,608.6666666666666,0.254,0.33466666666666667,0.399,0.7336666666666667
minnesota twins,4593.666666666667,4102.0,998.3333333333334,194.33333333333334,16.0,146.33333333333334,387.6666666666667,64.66666666666667,32.0,1014.0,549.3333333333334,0.244,0.3173333333333333,0.40700000000000003,0.7243333333333334
new york mets,4613.333333333333,4107.0,989.0,172.0,14.333333333333334,154.0,402.3333333333333,52.333333333333336,33.666666666666664,1005.6666666666666,532.6666666666666,0.23900000000000002,0.3113333333333333,0.397,0.7083333333333334
new york yankees,4571.0,4031.0,979.6666666666666,185.0,16.0,188.66666666666666,463.0,31.0,34.666666666666664,1087.0,599.6666666666666,0.24166666666666667,0.3213333333333333,0.43366666666666664,0.755
philadelphia phillies,4592.0,4123.666666666667,1015.3333333333334,182.0,18.0,159.33333333333334,375.3333333333333,48.0,33.333333333333336,1048.3333333333333,554.6666666666666,0.24333333333333332,0.3113333333333333,0.4116666666666667,0.723
pittsburgh pirates,4652.666666666667,4133.0,1030.0,191.0,15.0,125.66666666666667,427.3333333333333,54.0,27.333333333333332,1111.3333333333333,553.0,0.25233333333333335,0.329,0.4013333333333333,0.7303333333333333
san diego padres,4519.0,4020.0,964.3333333333334,185.33333333333334,12.0,125.33333333333333,398.6666666666667,42.666666666666664,31.0,943.6666666666666,510.6666666666667,0.2373333333333333,0.311,0.38466666666666666,0.6956666666666665
san francisco giants,4548.666666666667,4095.6666666666665,1003.6666666666666,201.0,23.333333333333332,133.0,353.3333333333333,43.333333333333336,36.0,992.0,510.3333333333333,0.247,0.309,0.40599999999999997,0.715
seattle mariners,4606.666666666667,4078.0,962.3333333333334,160.0,7.666666666666667,160.0,410.0,73.0,30.0,1066.0,530.0,0.23399999999999999,0.3133333333333333,0.39199999999999996,0.7053333333333333
st. louis cardinals,4547.0,4042.3333333333335,982.3333333333334,176.66666666666666,10.333333333333334,122.0,374.0,74.0,35.333333333333336,957.6666666666666,527.6666666666666,0.24233333333333332,0.31666666666666665,0.383,0.6996666666666665
tampa bay rays,4540.333333333333,4056.6666666666665,1040.0,176.66666666666666,15.333333333333334,129.33333333333334,386.0,41.333333333333336,31.666666666666668,942.3333333333334,540.6666666666666,0.25766666666666665,0.327,0.4036666666666667,0.7306666666666667
texas rangers,4544.666666666667,4068.3333333333335,982.3333333333334,179.66666666666666,15.666666666666666,135.66666666666666,380.0,53.666666666666664,27.333333333333332,1006.3333333333334,511.3333333333333,0.24266666666666667,0.31466666666666665,0.39566666666666667,0.7103333333333334
toronto blue jays,4556.0,4091.6666666666665,1032.3333333333333,199.33333333333334,7.666666666666667,131.0,357.3333333333333,47.0,34.333333333333336,853.0,532.6666666666666,0.24966666666666668,0.3136666666666667,0.395,0.7086666666666668
washington nationals,4624.666666666667,4146.666666666667,1027.0,204.66666666666666,22.666666666666668,153.0,381.6666666666667,51.666666666666664,28.666666666666668,1017.0,601.6666666666666,0.24866666666666667,0.3193333333333333,0.42366666666666664,0.743
