team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5300.666666666667,4690.0,1155.0,239.0,34.666666666666664,155.33333333333334,469.0,58.333333333333336,47.333333333333336,1062.6666666666667,649.6666666666666,0.24566666666666667,0.319,0.4096666666666667,0.7286666666666667
athletics,5267.0,4723.0,1169.6666666666667,230.66666666666666,12.666666666666666,175.0,445.3333333333333,52.0,26.333333333333332,1189.3333333333333,614.3333333333334,0.247,0.318,0.4116666666666667,0.7296666666666667
atlanta braves,5235.333333333333,4699.333333333333,1155.0,216.33333333333334,12.333333333333334,174.66666666666666,438.3333333333333,49.0,36.666666666666664,1141.6666666666667,645.3333333333334,0.24566666666666667,0.314,0.409,0.723
baltimore orioles,5212.0,4621.333333333333,1089.6666666666667,206.33333333333334,18.333333333333332,166.33333333333334,486.6666666666667,56.333333333333336,34.333333333333336,1265.6666666666667,607.6666666666666,0.23566666666666666,0.315,0.39666666666666667,0.7116666666666666
boston red sox,5274.666666666667,4691.333333333333,1180.6666666666667,262.6666666666667,20.0,149.33333333333334,442.0,72.66666666666667,43.666666666666664,1162.3333333333333,645.3333333333334,0.25133333333333335,0.3233333333333333,0.4103333333333334,0.7336666666666667
chicago cubs,5414.666666666667,4759.666666666667,1183.0,231.0,23.0,183.66666666666666,547.3333333333334,58.0,41.0,1159.0,701.6666666666666,0.24833333333333332,0.3313333333333333,0.422,0.7533333333333333
chicago white sox,5204.333333333333,4623.666666666667,1094.0,216.33333333333334,11.333333333333334,166.33333333333334,457.3333333333333,65.66666666666667,31.333333333333332,1219.3333333333333,619.0,0.23666666666666666,0.3133333333333333,0.39833333333333326,0.7116666666666666
cincinnati reds,5191.333333333333,4623.333333333333,1078.3333333333333,204.66666666666666,15.0,165.0,475.6666666666667,43.666666666666664,33.333333333333336,1279.0,581.3333333333334,0.23233333333333336,0.30833333333333335,0.391,0.6993333333333333
cleveland guardians,5163.666666666667,4580.0,1054.3333333333333,208.33333333333334,13.333333333333334,136.0,471.3333333333333,48.0,38.0,1140.6666666666667,549.0,0.2306666666666667,0.30666666666666664,0.37033333333333335,0.677
colorado rockies,5191.333333333333,4676.666666666667,1155.6666666666667,239.66666666666666,29.666666666666668,148.0,397.0,58.0,41.666666666666664,1241.6666666666667,606.3333333333334,0.24833333333333332,0.313,0.4073333333333333,0.7203333333333334
