team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5611.333333333333,4971.333333333333,1222.3333333333333,249.0,36.0,163.33333333333334,492.3333333333333,59.666666666666664,50.666666666666664,1121.3333333333333,682.3333333333334,0.24566666666666667,0.31833333333333336,0.4076666666666667,0.726
athletics,5630.333333333333,5043.666666666667,1257.6666666666667,245.33333333333334,14.0,185.0,478.6666666666667,58.0,28.333333333333332,1272.6666666666667,656.3333333333334,0.249,0.32,0.41300000000000003,0.733
atlanta braves,5556.0,4991.333333333333,1234.3333333333333,230.33333333333334,12.333333333333334,182.0,463.0,50.333333333333336,38.0,1217.0,676.6666666666666,0.24766666666666667,0.31466666666666665,0.4083333333333334,0.723
baltimore orioles,5562.0,4940.0,1161.0,220.33333333333334,19.0,178.33333333333334,511.3333333333333,60.333333333333336,36.333333333333336,1353.0,652.3333333333334,0.235,0.313,0.3953333333333333,0.7083333333333334
boston red sox,5636.0,5012.0,1260.6666666666667,280.6666666666667,24.0,160.0,472.6666666666667,80.0,44.333333333333336,1230.3333333333333,684.0,0.25133333333333335,0.3233333333333333,0.4123333333333333,0.7356666666666666
chicago cubs,5765.333333333333,5070.333333333333,1270.3333333333333,247.66666666666666,24.333333333333332,206.33333333333334,579.3333333333334,62.666666666666664,43.666666666666664,1222.3333333333333,766.3333333333334,0.25033333333333335,0.33266666666666667,0.4306666666666667,0.7633333333333333
chicago white sox,5557.666666666667,4927.666666666667,1158.0,227.66666666666666,12.666666666666666,175.66666666666666,501.3333333333333,69.0,32.0,1302.6666666666667,657.0,0.23466666666666666,0.3133333333333333,0.39433333333333337,0.7076666666666668
cincinnati reds,5531.333333333333,4920.666666666667,1153.6666666666667,214.66666666666666,15.666666666666666,179.66666666666666,508.3333333333333,48.333333333333336,38.0,1357.6666666666667,626.0,0.2336666666666667,0.3096666666666667,0.39433333333333337,0.7040000000000001
cleveland guardians,5502.333333333333,4881.333333333333,1135.0,221.66666666666666,14.666666666666666,142.66666666666666,500.0,51.333333333333336,42.666666666666664,1198.6666666666667,591.6666666666666,0.23266666666666666,0.308,0.37166666666666665,0.6796666666666668
colorado rockies,5530.0,4976.0,1229.6666666666667,253.66666666666666,31.0,156.0,430.3333333333333,62.0,43.0,1323.6666666666667,635.6666666666666,0.24766666666666667,0.313,0.4053333333333333,0.7183333333333334
