team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4889.333333333333,4330.666666666667,1063.6666666666667,221.66666666666666,29.333333333333332,142.66666666666666,427.6666666666667,54.333333333333336,44.666666666666664,983.3333333333334,602.3333333333334,0.24433333333333332,0.317,0.4056666666666667,0.7226666666666667
athletics,4903.666666666667,4388.333333333333,1090.3333333333333,214.0,12.0,162.33333333333334,421.3333333333333,48.666666666666664,25.666666666666668,1116.6666666666667,569.0,0.24766666666666667,0.32,0.41100000000000003,0.731
atlanta braves,4878.666666666667,4369.333333333333,1080.3333333333333,197.66666666666666,11.666666666666666,163.33333333333334,415.6666666666667,47.666666666666664,34.666666666666664,1055.0,607.3333333333334,0.24766666666666667,0.31666666666666665,0.4116666666666666,0.7283333333333334
baltimore orioles,4834.666666666667,4285.333333333333,1009.0,193.66666666666666,16.333333333333332,149.0,451.3333333333333,51.666666666666664,33.666666666666664,1173.0,563.6666666666666,0.23566666666666666,0.315,0.39200000000000007,0.707
boston red sox,4842.0,4320.666666666667,1073.3333333333333,236.0,20.0,136.0,396.6666666666667,68.0,34.333333333333336,1083.6666666666667,578.0,0.24733333333333332,0.31866666666666665,0.4043333333333334,0.723
chicago cubs,5001.333333333333,4392.333333333333,1089.6666666666667,213.0,23.0,164.33333333333334,507.3333333333333,55.333333333333336,38.333333333333336,1067.6666666666667,644.3333333333334,0.24766666666666667,0.332,0.41733333333333333,0.7493333333333334
chicago white sox,4801.0,4273.0,1007.3333333333334,195.0,10.666666666666666,152.33333333333334,414.0,57.666666666666664,30.0,1122.6666666666667,569.6666666666666,0.236,0.3113333333333333,0.39633333333333337,0.7076666666666668
cincinnati reds,4824.0,4292.0,1014.3333333333334,194.66666666666666,15.0,152.33333333333334,447.0,40.333333333333336,29.333333333333332,1176.3333333333333,546.6666666666666,0.23500000000000001,0.3116666666666667,0.39566666666666667,0.7073333333333333
cleveland guardians,4797.0,4257.333333333333,974.3333333333334,193.66666666666666,13.333333333333334,128.66666666666666,434.6666666666667,44.0,35.333333333333336,1072.0,511.6666666666667,0.22933333333333336,0.3053333333333333,0.371,0.6763333333333333
colorado rockies,4807.333333333333,4335.333333333333,1071.0,220.33333333333334,26.333333333333332,137.33333333333334,365.0,54.666666666666664,35.666666666666664,1158.3333333333333,557.6666666666666,0.24833333333333332,0.3136666666666667,0.408,0.7216666666666667
