team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4613.333333333333,4092.0,1002.3333333333334,208.33333333333334,28.0,138.0,403.6666666666667,48.333333333333336,40.666666666666664,937.3333333333334,567.6666666666666,0.24366666666666667,0.3156666666666667,0.4063333333333334,0.722
athletics,4661.0,4169.0,1042.3333333333333,202.66666666666666,12.0,157.66666666666666,405.3333333333333,46.0,23.666666666666668,1060.6666666666667,549.6666666666666,0.24966666666666668,0.322,0.41566666666666663,0.7376666666666667
atlanta braves,4615.333333333333,4128.666666666667,1022.3333333333334,189.0,11.666666666666666,151.33333333333334,398.3333333333333,45.666666666666664,33.333333333333336,1000.3333333333334,576.0,0.24833333333333332,0.318,0.41100000000000003,0.729
baltimore orioles,4609.333333333333,4091.3333333333335,969.6666666666666,189.0,15.0,144.33333333333334,424.6666666666667,50.333333333333336,31.666666666666668,1116.3333333333333,540.3333333333334,0.23766666666666666,0.31633333333333336,0.39666666666666667,0.713
boston red sox,4586.666666666667,4100.666666666667,1020.0,226.0,20.0,126.0,372.6666666666667,62.0,33.0,1021.0,546.0,0.24733333333333332,0.3173333333333333,0.4023333333333334,0.7196666666666666
chicago cubs,4734.666666666667,4152.333333333333,1025.6666666666667,197.66666666666666,21.666666666666668,159.66666666666666,483.3333333333333,53.333333333333336,37.666666666666664,1004.3333333333334,611.0,0.24633333333333332,0.332,0.4186666666666667,0.7506666666666666
chicago white sox,4542.333333333333,4041.0,956.0,185.66666666666666,10.0,142.33333333333334,394.0,53.0,28.666666666666668,1058.6666666666667,537.6666666666666,0.2373333333333333,0.31266666666666665,0.39699999999999996,0.7096666666666667
cincinnati reds,4571.333333333333,4071.3333333333335,962.3333333333334,185.33333333333334,14.333333333333334,145.0,419.0,37.666666666666664,28.666666666666668,1096.3333333333333,520.6666666666666,0.23500000000000001,0.311,0.397,0.7079999999999999
cleveland guardians,4545.666666666667,4036.6666666666665,931.0,187.0,13.333333333333334,124.0,410.6666666666667,41.333333333333336,32.666666666666664,1020.6666666666666,491.6666666666667,0.23133333333333336,0.3073333333333333,0.37633333333333335,0.6836666666666668
colorado rockies,4609.333333333333,4156.0,1026.3333333333333,210.33333333333334,25.666666666666668,132.0,350.3333333333333,53.333333333333336,33.666666666666664,1107.6666666666667,529.0,0.249,0.31433333333333335,0.4086666666666667,0.723
detroit tigers,4589.0,4088.0,981.3333333333334,180.66666666666666,24.666666666666668,149.33333333333334,409.0,45.666666666666664,35.333333333333336,1080.0,541.3333333333334,0.239,0.3133333333333333,0.4043333333333334,0.7176666666666667
houston astros,4639.666666666667,4155.333333333333,1019.3333333333334,186.33333333333334,9.333333333333334,155.33333333333334,384.3333333333333,53.0,30.0,994.3333333333334,544.0,0.24466666666666667,0.315,0.4083333333333334,0.7233333333333333
kansas city royals,4590.0,4122.333333333333,1020.0,223.33333333333334,14.666666666666666,122.33333333333333,361.0,49.666666666666664,36.333333333333336,917.3333333333334,509.0,0.24766666666666667,0.3136666666666667,0.3983333333333334,0.7120000000000001
los angeles angels,4588.0,4098.0,955.6666666666666,175.33333333333334,11.666666666666666,150.0,381.3333333333333,69.0,24.333333333333332,1193.6666666666667,519.0,0.235,0.3093333333333333,0.39033333333333337,0.6996666666666665
los angeles dodgers,4703.666666666667,4136.333333333333,1062.0,200.33333333333334,13.666666666666666,170.66666666666666,465.3333333333333,44.0,42.666666666666664,995.0,631.6666666666666,0.25766666666666665,0.3363333333333334,0.435,0.7713333333333333
miami marlins,4634.666666666667,4134.333333333333,1036.6666666666667,206.0,25.666666666666668,120.66666666666667,391.3333333333333,54.666666666666664,38.0,977.6666666666666,541.0,0.25066666666666665,0.322,0.40166666666666667,0.7236666666666666
