team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5956.0,5273.333333333333,1297.6666666666667,263.6666666666667,36.666666666666664,174.66666666666666,522.3333333333334,63.666666666666664,54.666666666666664,1198.0,717.0,0.24566666666666667,0.31833333333333336,0.40900000000000003,0.7273333333333333
athletics,5934.333333333333,5325.0,1314.3333333333333,252.0,14.666666666666666,197.66666666666666,499.3333333333333,60.0,28.333333333333332,1343.3333333333333,687.0,0.247,0.31666666666666665,0.41100000000000003,0.7276666666666666
atlanta braves,5900.0,5306.0,1309.0,243.0,14.333333333333334,193.33333333333334,486.3333333333333,53.0,41.333333333333336,1289.0,716.0,0.247,0.314,0.40700000000000003,0.721
baltimore orioles,5892.666666666667,5238.666666666667,1231.0,235.0,19.0,189.66666666666666,536.6666666666666,64.33333333333333,38.333333333333336,1453.6666666666667,687.6666666666666,0.235,0.3116666666666667,0.3960000000000001,0.7076666666666666
boston red sox,5957.333333333333,5296.0,1319.3333333333333,289.3333333333333,24.0,168.66666666666666,501.3333333333333,86.66666666666667,44.333333333333336,1308.3333333333333,712.6666666666666,0.24866666666666667,0.322,0.4076666666666667,0.7296666666666667
chicago cubs,6098.0,5353.0,1343.0,263.0,26.333333333333332,215.66666666666666,616.0,70.0,47.666666666666664,1279.0,811.6666666666666,0.251,0.3333333333333333,0.4306666666666667,0.7639999999999999
chicago white sox,5911.666666666667,5231.666666666667,1222.0,241.0,15.333333333333334,186.33333333333334,540.0,78.33333333333333,34.0,1403.3333333333333,697.0,0.23333333333333336,0.3133333333333333,0.39233333333333337,0.7056666666666667
cincinnati reds,5867.333333333333,5226.666666666667,1228.3333333333333,224.66666666666666,17.0,191.0,535.0,49.666666666666664,40.0,1448.3333333333333,664.6666666666666,0.23500000000000001,0.3096666666666667,0.39433333333333337,0.7040000000000001
cleveland guardians,5850.333333333333,5191.333333333333,1210.3333333333333,238.33333333333334,15.333333333333334,155.33333333333334,528.6666666666666,57.333333333333336,44.0,1262.0,638.3333333333334,0.2333333333333333,0.30866666666666664,0.37433333333333335,0.6829999999999999
colorado rockies,5889.333333333333,5302.0,1318.3333333333333,266.3333333333333,37.666666666666664,166.0,453.6666666666667,68.0,43.666666666666664,1403.0,679.6666666666666,0.249,0.3136666666666667,0.4073333333333333,0.7210000000000001
