team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5300.666666666667,4690.0,1155.0,239.0,34.666666666666664,155.33333333333334,469.0,58.333333333333336,47.333333333333336,1062.6666666666667,649.6666666666666,0.24566666666666667,0.319,0.4096666666666667,0.7286666666666667
athletics,5293.0,4744.333333333333,1175.0,231.33333333333334,12.666666666666666,175.0,450.0,52.0,26.333333333333332,1193.3333333333333,615.6666666666666,0.247,0.318,0.41100000000000003,0.729
atlanta braves,5259.333333333333,4722.666666666667,1160.3333333333333,217.66666666666666,12.333333333333334,174.66666666666666,439.0,49.0,36.666666666666664,1149.0,646.6666666666666,0.24566666666666667,0.3133333333333333,0.4083333333333334,0.7216666666666667
baltimore orioles,5233.333333333333,4642.0,1092.3333333333333,206.33333333333334,18.333333333333332,167.0,487.3333333333333,56.333333333333336,34.333333333333336,1273.6666666666667,608.3333333333334,0.235,0.31433333333333335,0.3953333333333333,0.7096666666666667
boston red sox,5274.666666666667,4691.333333333333,1180.6666666666667,262.6666666666667,20.0,149.33333333333334,442.0,72.66666666666667,43.666666666666664,1162.3333333333333,645.3333333333334,0.25133333333333335,0.3233333333333333,0.4103333333333334,0.7336666666666667
chicago cubs,5414.666666666667,4759.666666666667,1183.0,231.0,23.0,183.66666666666666,547.3333333333334,58.0,41.0,1159.0,701.6666666666666,0.24833333333333332,0.3313333333333333,0.422,0.7533333333333333
chicago white sox,5225.0,4642.333333333333,1094.0,216.33333333333334,11.333333333333334,166.33333333333334,459.3333333333333,65.66666666666667,31.333333333333332,1226.0,619.0,0.236,0.31266666666666665,0.39633333333333337,0.709
cincinnati reds,5218.666666666667,4645.333333333333,1083.0,204.66666666666666,15.0,165.66666666666666,481.0,43.666666666666664,33.333333333333336,1285.0,587.3333333333334,0.23233333333333336,0.30833333333333335,0.39033333333333337,0.6986666666666667
cleveland guardians,5189.0,4602.0,1060.3333333333333,208.33333333333334,13.333333333333334,136.0,474.0,48.0,38.666666666666664,1144.6666666666667,552.3333333333334,0.2306666666666667,0.3073333333333333,0.36966666666666664,0.677
colorado rockies,5191.333333333333,4676.666666666667,1155.6666666666667,239.66666666666666,29.666666666666668,148.0,397.0,58.0,41.666666666666664,1241.6666666666667,606.3333333333334,0.24833333333333332,0.313,0.4073333333333333,0.7203333333333334
detroit tigers,5255.0,4678.0,1142.6666666666667,210.0,29.333333333333332,167.33333333333334,471.0,53.666666666666664,41.333333333333336,1210.6666666666667,637.3333333333334,0.24433333333333332,0.318,0.4083333333333334,0.7263333333333333
houston astros,5255.666666666667,4700.0,1152.6666666666667,207.0,12.666666666666666,174.0,440.3333333333333,63.666666666666664,34.0,1128.3333333333333,617.3333333333334,0.24466666666666667,0.31633333333333336,0.40633333333333327,0.7226666666666667
kansas city royals,5222.666666666667,4688.333333333333,1153.3333333333333,250.0,19.333333333333332,139.0,413.0,53.666666666666664,41.0,1041.3333333333333,577.6666666666666,0.24566666666666667,0.31233333333333335,0.39633333333333337,0.7086666666666667
los angeles angels,5198.666666666667,4644.0,1077.6666666666667,197.33333333333334,13.0,160.66666666666666,429.3333333333333,76.33333333333333,27.666666666666668,1345.0,577.6666666666666,0.23299999999999998,0.30666666666666664,0.383,0.6896666666666667
los angeles dodgers,5321.0,4706.333333333333,1208.6666666666667,225.66666666666666,16.333333333333332,192.0,506.0,47.333333333333336,46.0,1117.6666666666667,701.6666666666666,0.25766666666666665,0.33233333333333337,0.43366666666666664,0.766
miami marlins,5254.666666666667,4683.0,1170.6666666666667,225.33333333333334,27.666666666666668,138.66666666666666,448.0,63.333333333333336,40.666666666666664,1112.3333333333333,609.6666666666666,0.25,0.322,0.399,0.721
milwaukee brewers,5387.0,4723.333333333333,1204.3333333333333,239.0,19.333333333333332,134.66666666666666,544.6666666666666,45.666666666666664,39.333333333333336,1138.6666666666667,696.6666666666666,0.25466666666666665,0.3353333333333333,0.399,0.7343333333333333
minnesota twins,5251.0,4686.0,1139.6666666666667,223.0,18.666666666666668,161.66666666666666,445.0,75.33333333333333,35.333333333333336,1147.3333333333333,620.6666666666666,0.24333333333333332,0.3173333333333333,0.403,0.7203333333333334
new york mets,5258.666666666667,4680.333333333333,1125.6666666666667,193.33333333333334,17.666666666666668,178.0,463.6666666666667,57.0,38.333333333333336,1166.3333333333333,609.3333333333334,0.23966666666666667,0.3133333333333333,0.401,0.7143333333333333
new york yankees,5230.333333333333,4622.333333333333,1101.0,211.0,17.333333333333332,208.0,519.0,39.0,37.333333333333336,1266.3333333333333,659.6666666666666,0.23700000000000002,0.31666666666666665,0.42366666666666664,0.7403333333333334
philadelphia phillies,5260.666666666667,4697.666666666667,1164.0,210.0,21.333333333333332,174.0,450.0,55.333333333333336,42.666666666666664,1165.6666666666667,642.0,0.24666666666666667,0.3173333333333333,0.41100000000000003,0.7283333333333334
pittsburgh pirates,5344.0,4754.333333333333,1172.0,213.66666666666666,15.666666666666666,142.33333333333334,484.0,62.666666666666664,30.666666666666668,1279.3333333333333,625.0,0.24766666666666667,0.3236666666666667,0.39066666666666666,0.7143333333333333
san diego padres,5201.0,4617.333333333333,1123.6666666666667,208.66666666666666,13.333333333333334,146.0,462.6666666666667,53.333333333333336,37.666666666666664,1079.0,596.0,0.24266666666666667,0.317,0.38933333333333336,0.7063333333333333
san francisco giants,5188.0,4666.333333333333,1131.6666666666667,221.0,25.333333333333332,150.33333333333334,408.6666666666667,49.333333333333336,41.333333333333336,1131.3333333333333,577.0,0.243,0.307,0.39799999999999996,0.705
seattle mariners,5253.333333333333,4656.666666666667,1096.3333333333333,182.0,11.666666666666666,176.0,466.6666666666667,81.0,33.333333333333336,1217.3333333333333,588.6666666666666,0.23466666666666666,0.3133333333333333,0.38999999999999996,0.7033333333333335
st. louis cardinals,5285.0,4693.666666666667,1137.0,211.33333333333334,11.666666666666666,138.0,442.6666666666667,84.0,41.333333333333336,1106.3333333333333,611.0,0.24233333333333332,0.316,0.381,0.697
tampa bay rays,5217.0,4670.0,1202.0,200.66666666666666,18.666666666666668,149.33333333333334,430.6666666666667,46.666666666666664,37.666666666666664,1065.0,624.0,0.25766666666666665,0.325,0.4043333333333334,0.7293333333333333
texas rangers,5192.0,4647.666666666667,1109.6666666666667,202.33333333333334,18.333333333333332,152.33333333333334,434.0,58.333333333333336,30.0,1172.3333333333333,570.6666666666666,0.23933333333333331,0.31066666666666665,0.389,0.6996666666666668
toronto blue jays,5268.0,4735.0,1195.6666666666667,232.0,9.0,145.66666666666666,410.0,52.333333333333336,41.0,994.3333333333334,608.0,0.251,0.315,0.395,0.71
washington nationals,5308.0,4750.666666666667,1171.6666666666667,231.33333333333334,26.666666666666668,175.0,445.0,61.0,32.666666666666664,1171.6666666666667,679.6666666666666,0.24666666666666667,0.318,0.41900000000000004,0.737
