team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5592.666666666667,4952.666666666667,1220.3333333333333,249.0,36.0,162.66666666666666,492.3333333333333,59.666666666666664,50.666666666666664,1116.0,681.6666666666666,0.24633333333333332,0.319,0.4083333333333334,0.7273333333333333
athletics,5571.0,4991.0,1239.0,242.0,14.0,180.33333333333334,473.3333333333333,56.666666666666664,28.333333333333332,1262.0,645.6666666666666,0.24766666666666667,0.31866666666666665,0.4096666666666667,0.7283333333333334
atlanta braves,5535.333333333333,4974.666666666667,1228.3333333333333,229.0,12.333333333333334,180.66666666666666,459.0,50.333333333333336,38.0,1213.6666666666667,670.6666666666666,0.247,0.314,0.40700000000000003,0.721
baltimore orioles,5508.0,4890.0,1149.6666666666667,219.66666666666666,19.0,176.33333333333334,508.0,60.333333333333336,35.666666666666664,1339.6666666666667,645.6666666666666,0.235,0.313,0.3960000000000001,0.709
boston red sox,5585.333333333333,4964.666666666667,1248.0,276.6666666666667,24.0,156.66666666666666,470.6666666666667,78.66666666666667,44.333333333333336,1220.3333333333333,678.0,0.25133333333333335,0.3233333333333333,0.4103333333333334,0.7336666666666667
chicago cubs,5721.333333333333,5031.0,1264.3333333333333,247.0,23.666666666666668,205.0,575.3333333333334,62.666666666666664,43.666666666666664,1211.6666666666667,761.6666666666666,0.251,0.3333333333333333,0.432,0.7653333333333334
chicago white sox,5512.333333333333,4886.333333333333,1151.3333333333333,227.66666666666666,12.0,175.66666666666666,498.0,68.33333333333333,32.0,1292.0,655.6666666666666,0.2353333333333333,0.314,0.3956666666666666,0.7096666666666667
cincinnati reds,5516.666666666667,4907.333333333333,1150.3333333333333,214.66666666666666,15.666666666666666,179.0,507.6666666666667,48.333333333333336,37.333333333333336,1355.0,624.0,0.2336666666666667,0.31033333333333335,0.39433333333333337,0.7046666666666667
cleveland guardians,5452.333333333333,4836.666666666667,1125.6666666666667,220.33333333333334,14.666666666666666,142.66666666666666,496.6666666666667,49.333333333333336,42.666666666666664,1188.6666666666667,589.6666666666666,0.2333333333333333,0.30866666666666664,0.373,0.6816666666666666
colorado rockies,5500.666666666667,4948.0,1221.6666666666667,250.33333333333334,30.333333333333332,156.0,429.0,62.0,43.0,1312.3333333333333,631.6666666666666,0.24766666666666667,0.313,0.4053333333333333,0.7183333333333334
detroit tigers,5512.333333333333,4909.333333333333,1182.6666666666667,221.33333333333334,30.666666666666668,170.0,489.6666666666667,59.0,42.0,1273.3333333333333,652.0,0.24033333333333332,0.31466666666666665,0.40166666666666667,0.7163333333333334
houston astros,5531.666666666667,4944.0,1205.3333333333333,217.66666666666666,14.666666666666666,183.33333333333334,466.3333333333333,67.0,36.0,1195.0,649.3333333333334,0.24333333333333332,0.315,0.4056666666666667,0.7206666666666667
kansas city royals,5480.666666666667,4919.0,1216.6666666666667,264.0,19.333333333333332,147.66666666666666,436.3333333333333,55.0,42.333333333333336,1092.6666666666667,612.3333333333334,0.247,0.3136666666666667,0.399,0.7126666666666667
los angeles angels,5477.333333333333,4887.333333333333,1129.6666666666667,210.66666666666666,14.333333333333334,164.0,450.0,85.0,29.666666666666668,1415.0,603.0,0.23166666666666666,0.306,0.37966666666666665,0.6856666666666666
los angeles dodgers,5583.0,4929.0,1260.0,235.66666666666666,17.0,194.0,536.6666666666666,53.333333333333336,47.333333333333336,1173.0,727.0,0.25566666666666665,0.33233333333333337,0.42766666666666664,0.7600000000000001
miami marlins,5536.0,4923.0,1224.6666666666667,232.66666666666666,29.0,144.0,480.6666666666667,68.0,43.333333333333336,1175.0,638.3333333333334,0.24866666666666667,0.322,0.39566666666666667,0.7176666666666667
milwaukee brewers,5673.666666666667,4978.666666666667,1279.0,251.0,20.666666666666668,141.33333333333334,570.0,48.333333333333336,42.0,1193.3333333333333,732.0,0.25666666666666665,0.33666666666666667,0.4003333333333334,0.737
minnesota twins,5525.0,4932.0,1202.3333333333333,235.66666666666666,20.0,173.66666666666666,465.0,79.33333333333333,38.666666666666664,1190.6666666666667,660.6666666666666,0.244,0.31666666666666665,0.4056666666666667,0.7223333333333333
new york mets,5526.666666666667,4930.333333333333,1184.3333333333333,204.0,18.333333333333332,186.0,480.3333333333333,57.666666666666664,38.333333333333336,1231.6666666666667,633.3333333333334,0.23966666666666667,0.312,0.401,0.713
new york yankees,5529.0,4885.0,1171.0,218.33333333333334,18.0,219.33333333333334,547.0,41.666666666666664,42.0,1339.0,703.0,0.23900000000000002,0.318,0.425,0.743
philadelphia phillies,5543.333333333333,4950.333333333333,1232.6666666666667,223.33333333333334,22.0,180.66666666666666,474.6666666666667,56.0,46.666666666666664,1213.6666666666667,680.0,0.248,0.31866666666666665,0.4116666666666667,0.7303333333333333
pittsburgh pirates,5607.333333333333,4989.666666666667,1225.3333333333333,220.33333333333334,16.333333333333332,147.66666666666666,505.3333333333333,68.66666666666667,30.666666666666668,1357.3333333333333,649.0,0.24566666666666667,0.32233333333333336,0.3866666666666667,0.709
san diego padres,5495.0,4876.0,1186.3333333333333,219.33333333333334,15.333333333333334,152.66666666666666,491.3333333333333,54.666666666666664,40.333333333333336,1141.6666666666667,630.0,0.24266666666666667,0.317,0.38866666666666666,0.7056666666666667
san francisco giants,5497.333333333333,4934.333333333333,1201.6666666666667,233.0,26.0,161.66666666666666,438.6666666666667,54.666666666666664,42.666666666666664,1200.0,621.0,0.24433333333333332,0.3096666666666667,0.39999999999999997,0.7096666666666667
seattle mariners,5527.333333333333,4899.333333333333,1147.6666666666667,189.33333333333334,12.333333333333334,187.33333333333334,492.6666666666667,84.33333333333333,34.0,1290.0,620.0,0.2333333333333333,0.31266666666666665,0.39066666666666666,0.7033333333333335
st. louis cardinals,5539.0,4929.0,1195.6666666666667,218.0,12.333333333333334,148.0,455.3333333333333,86.66666666666667,44.0,1167.6666666666667,645.0,0.24233333333333332,0.3153333333333333,0.38233333333333336,0.6976666666666667
tampa bay rays,5489.666666666667,4914.666666666667,1264.6666666666667,209.33333333333334,19.333333333333332,156.0,450.6666666666667,48.666666666666664,39.666666666666664,1107.6666666666667,654.0,0.25766666666666665,0.3236666666666667,0.403,0.7266666666666666
texas rangers,5478.666666666667,4892.333333333333,1172.3333333333333,219.66666666666666,19.0,161.66666666666666,465.3333333333333,64.33333333333333,33.333333333333336,1227.6666666666667,608.0,0.24,0.31266666666666665,0.39166666666666666,0.7043333333333334
toronto blue jays,5510.0,4951.666666666667,1250.3333333333333,245.33333333333334,9.666666666666666,151.0,428.0,55.666666666666664,43.666666666666664,1035.6666666666667,632.0,0.25166666666666665,0.315,0.39566666666666667,0.7106666666666667
washington nationals,5618.666666666667,5022.666666666667,1237.6666666666667,246.66666666666666,28.0,182.33333333333334,478.3333333333333,62.333333333333336,34.666666666666664,1232.3333333333333,719.0,0.24666666666666667,0.318,0.4163333333333334,0.7343333333333333
