team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5771.333333333333,5107.333333333333,1253.6666666666667,254.33333333333334,36.0,166.66666666666666,508.3333333333333,61.0,54.0,1156.0,695.6666666666666,0.245,0.3176666666666667,0.4063333333333334,0.7239999999999999
athletics,5767.666666666667,5172.333333333333,1282.3333333333333,247.33333333333334,14.666666666666666,191.66666666666666,487.3333333333333,58.0,28.333333333333332,1306.0,671.6666666666666,0.24766666666666667,0.318,0.4123333333333334,0.7303333333333333
atlanta braves,5704.666666666667,5130.0,1257.6666666666667,235.66666666666666,13.0,185.33333333333334,471.0,51.0,39.333333333333336,1249.0,686.6666666666666,0.245,0.31266666666666665,0.4043333333333334,0.717
baltimore orioles,5706.0,5067.333333333333,1188.3333333333333,227.66666666666666,19.0,181.0,524.0,63.666666666666664,37.0,1393.0,666.3333333333334,0.23433333333333337,0.31233333333333335,0.39399999999999996,0.7063333333333333
boston red sox,5786.666666666667,5144.666666666667,1286.6666666666667,284.0,24.0,164.0,488.6666666666667,82.0,44.333333333333336,1269.6666666666667,696.6666666666666,0.25,0.32266666666666666,0.4096666666666667,0.7323333333333334
chicago cubs,5922.0,5202.333333333333,1301.6666666666667,254.33333333333334,24.333333333333332,209.66666666666666,598.0,66.0,45.0,1254.3333333333333,784.3333333333334,0.25033333333333335,0.33266666666666667,0.42933333333333334,0.762
chicago white sox,5681.0,5037.666666666667,1183.3333333333333,235.0,12.666666666666666,181.66666666666666,512.6666666666666,71.0,32.0,1339.3333333333333,672.3333333333334,0.23466666666666666,0.3133333333333333,0.3956666666666666,0.709
cincinnati reds,5680.666666666667,5055.333333333333,1188.3333333333333,218.66666666666666,15.666666666666666,186.33333333333334,522.3333333333334,48.333333333333336,38.666666666666664,1402.3333333333333,646.0,0.23500000000000001,0.31033333333333335,0.395,0.7053333333333333
cleveland guardians,5674.333333333333,5036.666666666667,1173.0,229.66666666666666,15.333333333333334,148.0,510.0,55.333333333333336,43.333333333333336,1231.3333333333333,613.0,0.2333333333333333,0.308,0.37233333333333335,0.6803333333333335
colorado rockies,5652.666666666667,5086.666666666667,1256.3333333333333,256.3333333333333,33.0,160.66666666666666,438.3333333333333,63.333333333333336,43.666666666666664,1357.0,654.3333333333334,0.24766666666666667,0.31233333333333335,0.40599999999999997,0.7183333333333334
