team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5932.666666666667,5250.666666666667,1293.0,263.0,36.666666666666664,174.0,521.6666666666666,63.666666666666664,54.666666666666664,1190.6666666666667,715.6666666666666,0.24633333333333332,0.319,0.40900000000000003,0.7280000000000001
athletics,5913.0,5307.0,1312.3333333333333,252.0,14.666666666666666,197.0,496.6666666666667,59.333333333333336,28.333333333333332,1338.0,685.0,0.247,0.3173333333333333,0.4116666666666667,0.729
atlanta braves,5872.666666666667,5280.0,1301.6666666666667,241.66666666666666,14.333333333333334,191.33333333333334,485.0,53.0,41.333333333333336,1282.3333333333333,712.0,0.24633333333333332,0.314,0.40633333333333327,0.7203333333333334
baltimore orioles,5862.0,5212.0,1223.0,233.0,19.0,189.0,534.6666666666666,63.666666666666664,37.0,1445.0,684.3333333333334,0.23433333333333337,0.3116666666666667,0.3953333333333333,0.707
boston red sox,5930.666666666667,5272.0,1313.3333333333333,289.3333333333333,24.0,167.33333333333334,500.0,86.0,44.333333333333336,1301.0,710.0,0.24866666666666667,0.322,0.4076666666666667,0.7296666666666667
chicago cubs,6071.333333333333,5329.666666666667,1337.0,263.0,26.333333333333332,215.0,613.3333333333334,69.33333333333333,47.666666666666664,1273.0,809.0,0.251,0.3333333333333333,0.4306666666666667,0.7639999999999999
chicago white sox,5885.0,5208.333333333333,1217.3333333333333,239.0,15.333333333333334,185.66666666666666,537.3333333333334,77.66666666666667,34.0,1396.6666666666667,691.6666666666666,0.23333333333333336,0.3133333333333333,0.39233333333333337,0.7056666666666667
cincinnati reds,5844.0,5207.333333333333,1223.0,224.66666666666666,16.333333333333332,191.0,531.6666666666666,49.666666666666664,39.333333333333336,1443.6666666666667,660.6666666666666,0.23500000000000001,0.3096666666666667,0.39433333333333337,0.7040000000000001
cleveland guardians,5825.0,5170.0,1203.6666666666667,237.66666666666666,15.333333333333334,154.0,525.3333333333334,56.666666666666664,44.0,1256.0,635.0,0.23266666666666666,0.308,0.37433333333333335,0.6823333333333332
colorado rockies,5860.666666666667,5274.0,1308.3333333333333,265.6666666666667,36.333333333333336,166.0,453.0,68.0,43.666666666666664,1397.0,677.0,0.24833333333333332,0.3136666666666667,0.4066666666666667,0.7203333333333334
detroit tigers,5909.666666666667,5256.0,1272.0,241.33333333333334,33.333333333333336,180.0,533.6666666666666,62.333333333333336,44.666666666666664,1368.6666666666667,708.6666666666666,0.24233333333333332,0.31666666666666665,0.403,0.7196666666666666
houston astros,5869.0,5252.666666666667,1278.6666666666667,233.0,16.0,198.0,488.3333333333333,71.66666666666667,37.333333333333336,1268.3333333333333,682.6666666666666,0.24333333333333332,0.31433333333333335,0.40700000000000003,0.7213333333333333
kansas city royals,5830.0,5226.333333333333,1281.3333333333333,279.3333333333333,20.0,158.33333333333334,473.0,59.0,43.0,1164.0,645.6666666666666,0.245,0.31233333333333335,0.397,0.7093333333333334
los angeles angels,5820.666666666667,5194.0,1199.0,224.0,15.0,172.66666666666666,476.6666666666667,91.0,32.333333333333336,1514.3333333333333,637.0,0.231,0.3053333333333333,0.379,0.6843333333333333
los angeles dodgers,5973.666666666667,5253.0,1336.0,251.66666666666666,18.333333333333332,208.0,591.3333333333334,62.666666666666664,49.333333333333336,1249.6666666666667,781.0,0.25433333333333336,0.33433333333333337,0.42766666666666664,0.762
miami marlins,5903.333333333333,5250.333333333333,1310.6666666666667,246.66666666666666,33.0,156.0,510.0,76.0,45.333333333333336,1261.6666666666667,690.3333333333334,0.24933333333333332,0.32266666666666666,0.3983333333333334,0.721
