team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5247.333333333333,4645.333333333333,1143.6666666666667,235.66666666666666,34.666666666666664,154.0,461.6666666666667,57.666666666666664,47.333333333333336,1052.0,642.3333333333334,0.24566666666666667,0.31833333333333336,0.40900000000000003,0.7273333333333333
athletics,5218.333333333333,4677.666666666667,1159.0,230.0,12.666666666666666,174.33333333333334,442.0,52.0,26.333333333333332,1183.3333333333333,607.6666666666666,0.247,0.318,0.4123333333333334,0.7303333333333333
atlanta braves,5187.333333333333,4655.333333333333,1146.3333333333333,214.33333333333334,12.333333333333334,174.0,435.0,49.0,36.0,1127.6666666666667,642.0,0.24633333333333332,0.31466666666666665,0.41033333333333327,0.725
baltimore orioles,5163.333333333333,4578.0,1083.0,205.0,18.333333333333332,164.33333333333334,482.0,55.666666666666664,34.333333333333336,1252.3333333333333,605.0,0.237,0.3156666666666667,0.39733333333333337,0.713
boston red sox,5218.666666666667,4643.333333333333,1166.0,262.0,20.0,146.0,436.6666666666667,71.33333333333333,43.0,1153.6666666666667,635.3333333333334,0.25066666666666665,0.322,0.40900000000000003,0.731
chicago cubs,5368.666666666667,4719.0,1176.3333333333333,229.66666666666666,23.0,182.33333333333334,542.0,58.0,41.0,1146.3333333333333,699.0,0.249,0.332,0.4226666666666667,0.7546666666666667
chicago white sox,5152.333333333333,4577.666666666667,1081.3333333333333,213.0,11.333333333333334,165.66666666666666,451.3333333333333,65.66666666666667,31.333333333333332,1211.3333333333333,615.0,0.23666666666666666,0.31266666666666665,0.39833333333333326,0.711
cincinnati reds,5148.666666666667,4582.666666666667,1071.6666666666667,204.0,15.0,164.33333333333334,473.6666666666667,43.666666666666664,33.333333333333336,1265.0,578.0,0.233,0.309,0.39233333333333337,0.7013333333333334
cleveland guardians,5114.333333333333,4534.0,1042.3333333333333,205.66666666666666,13.333333333333334,135.33333333333334,468.0,48.0,38.0,1130.0,543.6666666666666,0.2306666666666667,0.3073333333333333,0.37033333333333335,0.6776666666666668
colorado rockies,5137.333333333333,4626.666666666667,1143.0,234.33333333333334,29.666666666666668,146.66666666666666,393.0,58.0,41.666666666666664,1224.3333333333333,599.6666666666666,0.24833333333333332,0.313,0.4073333333333333,0.7203333333333334
detroit tigers,5209.0,4636.0,1134.6666666666667,208.66666666666666,29.333333333333332,166.66666666666666,467.6666666666667,53.666666666666664,40.666666666666664,1199.3333333333333,634.6666666666666,0.24433333333333332,0.31866666666666665,0.4096666666666666,0.7283333333333334
houston astros,5189.0,4639.333333333333,1142.0,204.33333333333334,12.666666666666666,172.66666666666666,435.6666666666667,63.666666666666664,32.666666666666664,1107.6666666666667,612.6666666666666,0.246,0.3176666666666667,0.4083333333333334,0.726
kansas city royals,5143.333333333333,4622.333333333333,1132.0,246.0,18.0,137.66666666666666,402.3333333333333,52.333333333333336,40.333333333333336,1032.0,565.0,0.24433333333333332,0.31033333333333335,0.395,0.7053333333333333
los angeles angels,5116.666666666667,4571.333333333333,1057.0,192.66666666666666,13.0,158.66666666666666,422.6666666666667,75.0,27.666666666666668,1327.6666666666667,562.3333333333334,0.23166666666666666,0.306,0.38166666666666665,0.6876666666666668
los angeles dodgers,5265.0,4655.666666666667,1194.6666666666667,222.33333333333334,15.666666666666666,190.0,502.6666666666667,47.333333333333336,44.0,1106.3333333333333,693.0,0.257,0.333,0.433,0.766
miami marlins,5207.333333333333,4639.666666666667,1162.6666666666667,225.33333333333334,27.666666666666668,137.33333333333334,444.0,63.333333333333336,40.666666666666664,1099.6666666666667,606.3333333333334,0.25066666666666665,0.32266666666666666,0.4003333333333334,0.723
milwaukee brewers,5301.0,4648.0,1177.0,235.0,19.333333333333332,130.66666666666666,536.0,45.666666666666664,37.333333333333336,1122.0,674.0,0.25266666666666665,0.334,0.39566666666666667,0.7296666666666667
minnesota twins,5203.666666666667,4642.0,1126.3333333333333,220.33333333333334,18.666666666666668,161.0,441.6666666666667,75.33333333333333,35.333333333333336,1141.3333333333333,614.0,0.24266666666666667,0.31666666666666665,0.4023333333333334,0.719
new york mets,5211.333333333333,4637.666666666667,1117.0,192.0,17.666666666666668,176.0,459.0,57.0,38.333333333333336,1157.0,605.3333333333334,0.24033333333333332,0.3133333333333333,0.40166666666666667,0.715
new york yankees,5155.0,4555.0,1083.6666666666667,210.33333333333334,16.666666666666668,205.33333333333334,513.6666666666666,37.0,36.666666666666664,1244.3333333333333,650.3333333333334,0.23633333333333337,0.316,0.42366666666666664,0.7396666666666666
philadelphia phillies,5212.666666666667,4653.666666666667,1150.6666666666667,208.66666666666666,21.333333333333332,173.33333333333334,446.6666666666667,54.666666666666664,42.666666666666664,1159.6666666666667,635.3333333333334,0.246,0.31666666666666665,0.41100000000000003,0.7276666666666666
pittsburgh pirates,5298.0,4713.666666666667,1162.6666666666667,213.0,15.666666666666666,139.66666666666666,480.0,61.333333333333336,30.666666666666668,1270.6666666666667,619.6666666666666,0.24766666666666667,0.3236666666666667,0.38999999999999996,0.7136666666666667
san diego padres,5150.333333333333,4572.666666666667,1113.6666666666667,206.66666666666666,13.333333333333334,144.0,457.3333333333333,52.666666666666664,37.666666666666664,1064.3333333333333,591.3333333333334,0.24266666666666667,0.317,0.38866666666666666,0.7056666666666667
san francisco giants,5117.333333333333,4601.0,1119.0,218.33333333333334,25.333333333333332,149.0,403.3333333333333,49.333333333333336,41.333333333333336,1104.6666666666667,574.3333333333334,0.24433333333333332,0.30833333333333335,0.39999999999999997,0.7083333333333334
seattle mariners,5175.333333333333,4590.666666666667,1082.3333333333333,179.33333333333334,11.0,176.0,456.6666666666667,79.66666666666667,32.666666666666664,1194.6666666666667,581.3333333333334,0.23466666666666666,0.31266666666666665,0.39199999999999996,0.7046666666666667
st. louis cardinals,5203.666666666667,4625.0,1121.0,207.33333333333334,11.666666666666666,136.0,433.3333333333333,81.33333333333333,40.666666666666664,1089.0,599.6666666666666,0.24233333333333332,0.316,0.381,0.697
