team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5225.333333333333,4625.333333333333,1141.0,235.0,34.666666666666664,154.0,461.0,57.0,46.666666666666664,1046.6666666666667,641.6666666666666,0.24633333333333332,0.319,0.4103333333333334,0.7293333333333333
athletics,5194.333333333333,4656.333333333333,1153.6666666666667,229.33333333333334,12.666666666666666,172.33333333333334,440.0,51.333333333333336,26.333333333333332,1180.6666666666667,604.3333333333334,0.247,0.318,0.4116666666666667,0.7296666666666667
atlanta braves,5162.666666666667,4632.666666666667,1141.6666666666667,213.0,12.333333333333334,174.0,433.0,49.0,36.0,1122.3333333333333,640.6666666666666,0.24633333333333332,0.31466666666666665,0.4116666666666666,0.7263333333333333
baltimore orioles,5134.666666666667,4550.666666666667,1073.6666666666667,203.66666666666666,18.333333333333332,162.33333333333334,481.3333333333333,55.0,34.333333333333336,1245.6666666666667,601.0,0.2363333333333333,0.3156666666666667,0.3960000000000001,0.7116666666666666
boston red sox,5189.333333333333,4616.666666666667,1155.3333333333333,257.3333333333333,20.0,144.66666666666666,434.6666666666667,71.33333333333333,42.333333333333336,1153.6666666666667,628.0,0.25,0.3213333333333333,0.40700000000000003,0.7283333333333334
chicago cubs,5338.0,4692.333333333333,1167.0,228.33333333333334,23.0,180.33333333333334,538.6666666666666,58.0,41.0,1142.3333333333333,694.3333333333334,0.24833333333333332,0.3313333333333333,0.42133333333333334,0.7526666666666667
chicago white sox,5124.333333333333,4555.666666666667,1078.6666666666667,213.0,11.333333333333334,164.33333333333334,446.0,65.0,31.333333333333332,1202.0,611.6666666666666,0.2373333333333333,0.31266666666666665,0.399,0.7116666666666666
cincinnati reds,5102.0,4539.333333333333,1061.0,201.33333333333334,15.0,163.0,471.0,43.666666666666664,32.666666666666664,1249.0,573.3333333333334,0.23233333333333336,0.309,0.39233333333333337,0.7013333333333334
cleveland guardians,5114.333333333333,4534.0,1042.3333333333333,205.66666666666666,13.333333333333334,135.33333333333334,468.0,48.0,38.0,1130.0,543.6666666666666,0.2306666666666667,0.3073333333333333,0.37033333333333335,0.6776666666666668
colorado rockies,5112.0,4605.333333333333,1139.0,233.66666666666666,29.666666666666668,146.66666666666666,391.0,57.333333333333336,40.333333333333336,1220.3333333333333,596.3333333333334,0.24833333333333332,0.313,0.4086666666666667,0.7216666666666667
