team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5114.666666666667,4530.0,1114.3333333333333,230.33333333333334,33.333333333333336,149.33333333333334,448.3333333333333,56.333333333333336,46.666666666666664,1026.0,629.0,0.245,0.31833333333333336,0.4076666666666667,0.726
athletics,5093.0,4566.333333333333,1129.0,222.66666666666666,12.666666666666666,167.0,430.6666666666667,50.0,26.333333333333332,1162.6666666666667,591.0,0.24633333333333332,0.3173333333333333,0.40900000000000003,0.7263333333333333
atlanta braves,5074.0,4547.333333333333,1122.3333333333333,207.66666666666666,12.333333333333334,170.66666666666666,430.3333333333333,49.0,36.0,1103.0,631.3333333333334,0.247,0.316,0.4116666666666666,0.7276666666666666
baltimore orioles,5028.0,4457.333333333333,1049.0,200.33333333333334,18.333333333333332,157.66666666666666,470.0,54.333333333333336,33.666666666666664,1221.0,584.3333333333334,0.23566666666666666,0.315,0.3946666666666667,0.7096666666666667
boston red sox,5062.666666666667,4506.0,1128.0,250.66666666666666,20.0,142.0,422.0,70.66666666666667,40.333333333333336,1123.6666666666667,613.3333333333334,0.25,0.3213333333333333,0.4076666666666667,0.729
chicago cubs,5218.0,4585.0,1144.3333333333333,223.66666666666666,23.0,175.0,526.6666666666666,58.0,40.333333333333336,1112.3333333333333,679.0,0.24966666666666668,0.33266666666666667,0.422,0.7546666666666667
chicago white sox,4987.0,4432.333333333333,1040.6666666666667,203.0,10.666666666666666,158.33333333333334,433.3333333333333,63.666666666666664,31.333333333333332,1173.3333333333333,589.6666666666666,0.23466666666666666,0.3113333333333333,0.395,0.7063333333333333
cincinnati reds,4983.333333333333,4435.333333333333,1042.3333333333333,198.66666666666666,15.0,159.0,459.0,41.666666666666664,32.0,1220.3333333333333,563.3333333333334,0.2336666666666667,0.31033333333333335,0.39433333333333337,0.7046666666666667
cleveland guardians,4991.666666666667,4422.666666666667,1017.0,197.0,13.333333333333334,133.33333333333334,458.0,47.333333333333336,37.333333333333336,1111.3333333333333,532.3333333333334,0.2306666666666667,0.3073333333333333,0.37033333333333335,0.6776666666666668
colorado rockies,5008.0,4518.666666666667,1120.3333333333333,230.33333333333334,29.0,143.33333333333334,377.0,56.0,39.0,1198.3333333333333,579.6666666666666,0.249,0.313,0.4093333333333333,0.7223333333333333
detroit tigers,5055.0,4497.333333333333,1100.6666666666667,202.0,28.0,162.0,454.3333333333333,51.666666666666664,40.666666666666664,1167.3333333333333,616.0,0.24433333333333332,0.31866666666666665,0.4096666666666666,0.7283333333333334
houston astros,5092.333333333333,4550.666666666667,1121.3333333333333,203.0,10.666666666666666,168.66666666666666,430.3333333333333,63.0,31.333333333333332,1087.0,600.0,0.246,0.31833333333333336,0.4076666666666666,0.726
kansas city royals,5022.0,4512.333333333333,1106.6666666666667,242.66666666666666,18.0,134.33333333333334,394.3333333333333,51.0,40.333333333333336,1002.0,551.0,0.245,0.311,0.39633333333333337,0.7073333333333333
los angeles angels,4998.0,4464.0,1030.3333333333333,188.66666666666666,13.0,158.0,414.0,73.66666666666667,27.666666666666668,1300.3333333333333,549.6666666666666,0.23166666666666666,0.306,0.38366666666666666,0.6896666666666667
los angeles dodgers,5123.0,4524.333333333333,1164.6666666666667,217.66666666666666,15.0,182.66666666666666,492.6666666666667,46.666666666666664,44.0,1076.3333333333333,676.3333333333334,0.25833333333333336,0.33433333333333337,0.4323333333333333,0.7666666666666666
miami marlins,5051.333333333333,4505.0,1128.0,220.66666666666666,27.666666666666668,132.0,428.0,60.0,39.333333333333336,1065.6666666666667,587.0,0.25,0.322,0.4003333333333334,0.7223333333333333
milwaukee brewers,5165.666666666667,4532.666666666667,1153.6666666666667,231.0,19.333333333333332,128.66666666666666,518.0,44.333333333333336,36.666666666666664,1084.6666666666667,661.3333333333334,0.254,0.33466666666666667,0.3983333333333334,0.733
minnesota twins,5075.0,4528.0,1094.3333333333333,211.66666666666666,18.666666666666668,159.0,430.3333333333333,73.33333333333333,34.666666666666664,1110.0,602.0,0.242,0.316,0.4023333333333334,0.7183333333333333
new york mets,5096.666666666667,4535.0,1092.3333333333333,188.0,17.0,171.33333333333334,447.6666666666667,57.0,37.666666666666664,1127.0,593.3333333333334,0.23966666666666667,0.3133333333333333,0.4003333333333334,0.7136666666666667
