team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4865.333333333333,4310.666666666667,1062.3333333333333,221.66666666666666,29.333333333333332,142.66666666666666,424.3333333333333,53.666666666666664,44.666666666666664,974.6666666666666,602.3333333333334,0.24566666666666667,0.3176666666666667,0.4076666666666667,0.7253333333333334
athletics,4879.666666666667,4366.333333333333,1085.6666666666667,213.33333333333334,12.0,162.33333333333334,420.0,48.0,25.666666666666668,1112.0,569.0,0.24766666666666667,0.32,0.4123333333333334,0.7323333333333334
atlanta braves,4858.666666666667,4350.666666666667,1075.6666666666667,197.0,11.666666666666666,162.0,415.0,47.666666666666664,34.0,1052.3333333333333,604.6666666666666,0.24766666666666667,0.31666666666666665,0.41100000000000003,0.7276666666666666
baltimore orioles,4822.0,4273.333333333333,1006.3333333333334,193.66666666666666,16.333333333333332,149.0,450.6666666666667,51.666666666666664,33.666666666666664,1168.3333333333333,563.6666666666666,0.23566666666666666,0.315,0.39266666666666666,0.7076666666666666
boston red sox,4812.666666666667,4296.666666666667,1067.3333333333333,236.0,20.0,133.33333333333334,393.3333333333333,66.66666666666667,34.333333333333336,1076.3333333333333,572.6666666666666,0.24733333333333332,0.318,0.403,0.721
chicago cubs,4977.333333333333,4372.333333333333,1087.0,212.33333333333334,23.0,164.33333333333334,503.3333333333333,55.333333333333336,38.333333333333336,1061.0,643.6666666666666,0.24833333333333332,0.33266666666666667,0.4186666666666667,0.7513333333333333
chicago white sox,4774.333333333333,4247.666666666667,1001.3333333333334,193.0,10.666666666666666,150.33333333333334,412.6666666666667,57.666666666666664,30.0,1114.6666666666667,563.6666666666666,0.236,0.3113333333333333,0.395,0.7063333333333333
cincinnati reds,4796.0,4270.0,1007.6666666666666,192.0,15.0,150.33333333333334,442.3333333333333,39.666666666666664,28.666666666666668,1170.3333333333333,540.0,0.23500000000000001,0.311,0.39433333333333337,0.7053333333333333
cleveland guardians,4774.333333333333,4237.333333333333,969.0,193.0,13.333333333333334,128.0,432.0,44.0,35.333333333333336,1066.6666666666667,508.3333333333333,0.22933333333333336,0.3053333333333333,0.371,0.6763333333333333
colorado rockies,4782.0,4314.0,1065.0,217.66666666666666,26.333333333333332,136.66666666666666,361.6666666666667,54.666666666666664,35.0,1155.0,552.3333333333334,0.24833333333333332,0.313,0.4073333333333333,0.7203333333333334
detroit tigers,4834.333333333333,4306.0,1048.6666666666667,193.33333333333334,27.333333333333332,157.33333333333334,429.6666666666667,47.0,40.666666666666664,1125.3333333333333,582.0,0.243,0.316,0.41033333333333327,0.7263333333333333
