team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5425.333333333333,4799.333333333333,1183.6666666666667,245.0,36.0,158.0,480.3333333333333,59.0,49.333333333333336,1080.6666666666667,665.6666666666666,0.24633333333333332,0.3196666666666667,0.4096666666666667,0.7293333333333333
athletics,5417.666666666667,4854.333333333333,1203.0,236.66666666666666,13.333333333333334,177.66666666666666,461.3333333333333,54.0,27.0,1228.6666666666667,629.6666666666666,0.24766666666666667,0.31866666666666665,0.4103333333333334,0.729
atlanta braves,5356.666666666667,4811.333333333333,1183.6666666666667,221.0,12.333333333333334,175.33333333333334,447.0,49.0,37.333333333333336,1170.3333333333333,653.3333333333334,0.24633333333333332,0.314,0.40700000000000003,0.721
baltimore orioles,5328.666666666667,4732.666666666667,1115.0,211.66666666666666,18.333333333333332,171.0,490.0,57.666666666666664,35.0,1295.6666666666667,623.0,0.23566666666666666,0.3136666666666667,0.39666666666666667,0.7103333333333333
boston red sox,5408.0,4807.333333333333,1211.3333333333333,268.6666666666667,22.666666666666668,152.66666666666666,456.0,76.0,43.666666666666664,1184.3333333333333,662.0,0.252,0.324,0.4116666666666666,0.7356666666666666
chicago cubs,5554.666666666667,4881.0,1218.3333333333333,238.33333333333334,23.666666666666668,192.33333333333334,560.6666666666666,61.333333333333336,43.0,1184.3333333333333,727.6666666666666,0.24966666666666668,0.332,0.426,0.758
chicago white sox,5353.666666666667,4751.666666666667,1120.0,219.0,12.0,172.33333333333334,475.3333333333333,67.0,32.0,1260.0,636.3333333333334,0.236,0.31266666666666665,0.39699999999999996,0.7096666666666667
cincinnati reds,5344.666666666667,4756.666666666667,1107.6666666666667,209.33333333333334,15.666666666666666,169.0,492.3333333333333,45.666666666666664,34.666666666666664,1314.3333333333333,597.3333333333334,0.23233333333333336,0.30833333333333335,0.38966666666666666,0.698
cleveland guardians,5330.333333333333,4726.666666666667,1096.3333333333333,214.33333333333334,14.666666666666666,138.66666666666666,488.6666666666667,48.0,40.0,1166.6666666666667,573.6666666666666,0.23266666666666666,0.30866666666666664,0.371,0.6796666666666668
colorado rockies,5314.0,4786.666666666667,1178.3333333333333,245.0,29.666666666666668,151.33333333333334,409.0,58.666666666666664,41.666666666666664,1274.3333333333333,614.3333333333334,0.247,0.3116666666666667,0.40599999999999997,0.7176666666666667
detroit tigers,5377.0,4787.333333333333,1164.0,216.66666666666666,30.0,169.33333333333334,481.0,55.666666666666664,42.0,1236.6666666666667,647.3333333333334,0.243,0.31666666666666665,0.4063333333333334,0.723
houston astros,5360.333333333333,4792.0,1177.3333333333333,211.66666666666666,14.0,178.0,450.3333333333333,64.33333333333333,35.333333333333336,1154.3333333333333,632.0,0.24533333333333332,0.317,0.4076666666666666,0.7246666666666667
