team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5746.0,5085.333333333333,1247.6666666666667,253.0,36.666666666666664,166.0,505.6666666666667,61.0,54.0,1152.0,694.3333333333334,0.245,0.3176666666666667,0.4063333333333334,0.7239999999999999
athletics,5747.666666666667,5153.666666666667,1279.6666666666667,247.33333333333334,14.666666666666666,191.0,486.0,58.0,28.333333333333332,1302.6666666666667,670.3333333333334,0.24833333333333332,0.31866666666666665,0.4123333333333334,0.731
atlanta braves,5670.666666666667,5098.666666666667,1254.3333333333333,235.0,13.0,184.66666666666666,469.0,51.0,38.666666666666664,1243.6666666666667,685.3333333333334,0.24633333333333332,0.3133333333333333,0.4056666666666667,0.719
baltimore orioles,5680.666666666667,5045.333333333333,1181.6666666666667,227.0,19.0,180.33333333333334,522.0,63.0,36.333333333333336,1386.3333333333333,660.3333333333334,0.23433333333333337,0.31233333333333335,0.39399999999999996,0.7063333333333333
boston red sox,5762.0,5121.333333333333,1281.3333333333333,284.0,24.0,162.66666666666666,487.3333333333333,82.0,44.333333333333336,1264.3333333333333,694.0,0.25,0.32266666666666666,0.4096666666666667,0.7323333333333334
chicago cubs,5898.0,5182.333333333333,1298.3333333333333,253.0,24.333333333333332,209.66666666666666,594.6666666666666,65.33333333333333,45.0,1248.3333333333333,780.3333333333334,0.25033333333333335,0.33266666666666667,0.43,0.7626666666666667
chicago white sox,5655.666666666667,5015.666666666667,1178.0,233.66666666666666,12.666666666666666,181.0,510.6666666666667,69.66666666666667,32.0,1330.0,671.0,0.23466666666666666,0.31266666666666665,0.3956666666666666,0.7083333333333334
cincinnati reds,5658.666666666667,5034.0,1184.3333333333333,218.66666666666666,15.666666666666666,185.66666666666666,521.6666666666666,48.333333333333336,38.666666666666664,1393.6666666666667,645.3333333333334,0.23500000000000001,0.311,0.39566666666666667,0.7066666666666667
cleveland guardians,5647.666666666667,5012.666666666667,1167.0,229.0,15.333333333333334,146.66666666666666,508.6666666666667,54.0,43.333333333333336,1226.0,609.6666666666666,0.2333333333333333,0.308,0.37233333333333335,0.6803333333333335
colorado rockies,5630.0,5066.0,1253.0,255.66666666666666,32.333333333333336,160.0,436.3333333333333,63.333333333333336,43.666666666666664,1349.6666666666667,653.6666666666666,0.24766666666666667,0.313,0.40599999999999997,0.719
