team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5570.0,4931.333333333333,1216.3333333333333,249.0,36.0,162.0,491.6666666666667,59.0,50.666666666666664,1110.6666666666667,681.0,0.24633333333333332,0.319,0.40900000000000003,0.7280000000000001
athletics,5540.333333333333,4967.0,1231.6666666666667,242.0,14.0,179.66666666666666,468.6666666666667,55.333333333333336,27.666666666666668,1255.3333333333333,642.3333333333334,0.24766666666666667,0.318,0.4096666666666667,0.7276666666666666
atlanta braves,5504.0,4944.0,1221.6666666666667,227.66666666666666,12.333333333333334,179.33333333333334,458.3333333333333,50.333333333333336,38.0,1203.0,667.3333333333334,0.247,0.31466666666666665,0.40700000000000003,0.7216666666666667
baltimore orioles,5483.333333333333,4868.0,1145.0,219.0,19.0,175.66666666666666,506.0,59.666666666666664,35.666666666666664,1333.6666666666667,644.3333333333334,0.235,0.3136666666666667,0.3960000000000001,0.7096666666666667
boston red sox,5558.0,4938.666666666667,1240.6666666666667,274.6666666666667,24.0,155.33333333333334,469.3333333333333,78.66666666666667,44.333333333333336,1213.6666666666667,674.0,0.25066666666666665,0.3233333333333333,0.4103333333333334,0.7336666666666667
chicago cubs,5697.333333333333,5009.0,1260.3333333333333,245.0,23.666666666666668,205.0,573.3333333333334,62.666666666666664,43.666666666666664,1206.3333333333333,759.0,0.25166666666666665,0.334,0.4326666666666667,0.7666666666666666
chicago white sox,5484.333333333333,4863.666666666667,1146.0,225.66666666666666,12.0,175.66666666666666,493.3333333333333,67.66666666666667,32.0,1286.0,652.3333333333334,0.2353333333333333,0.3133333333333333,0.39633333333333337,0.7096666666666667
cincinnati reds,5483.333333333333,4878.0,1141.6666666666667,212.66666666666666,15.666666666666666,177.66666666666666,504.3333333333333,48.333333333333336,36.666666666666664,1348.3333333333333,618.6666666666666,0.2336666666666667,0.3096666666666667,0.39366666666666666,0.7033333333333333
cleveland guardians,5429.666666666667,4816.0,1120.3333333333333,219.66666666666666,14.666666666666666,140.66666666666666,494.6666666666667,49.333333333333336,42.666666666666664,1186.6666666666667,585.6666666666666,0.2333333333333333,0.30866666666666664,0.37166666666666665,0.6803333333333335
colorado rockies,5476.0,4925.333333333333,1215.0,249.0,29.666666666666668,154.66666666666666,427.0,62.0,43.0,1308.3333333333333,629.0,0.247,0.313,0.4046666666666667,0.7176666666666667
detroit tigers,5487.0,4886.0,1177.3333333333333,220.0,30.666666666666668,170.0,489.0,57.666666666666664,42.0,1268.0,650.6666666666666,0.241,0.31466666666666665,0.4023333333333334,0.717
houston astros,5507.666666666667,4924.0,1203.3333333333333,217.0,14.666666666666666,182.66666666666666,462.3333333333333,67.0,36.0,1187.0,648.6666666666666,0.244,0.3156666666666667,0.40633333333333327,0.722
kansas city royals,5457.333333333333,4898.333333333333,1212.6666666666667,263.3333333333333,19.333333333333332,147.0,434.3333333333333,55.0,41.666666666666664,1088.6666666666667,610.3333333333334,0.24766666666666667,0.3136666666666667,0.39966666666666667,0.7133333333333333
los angeles angels,5454.0,4864.666666666667,1123.6666666666667,210.0,13.666666666666666,164.0,449.3333333333333,85.0,29.666666666666668,1409.6666666666667,601.0,0.231,0.306,0.38033333333333336,0.6863333333333334
los angeles dodgers,5553.666666666667,4905.0,1254.0,233.66666666666666,17.0,194.0,532.6666666666666,52.666666666666664,46.666666666666664,1168.3333333333333,721.6666666666666,0.25633333333333336,0.33233333333333337,0.4283333333333333,0.7606666666666667
miami marlins,5512.0,4901.0,1219.3333333333333,232.66666666666666,28.333333333333332,142.66666666666666,479.3333333333333,67.33333333333333,43.333333333333336,1169.6666666666667,634.3333333333334,0.24866666666666667,0.322,0.395,0.717
milwaukee brewers,5645.666666666667,4954.0,1270.3333333333333,249.0,20.666666666666668,140.0,566.6666666666666,48.333333333333336,42.0,1190.0,726.0,0.256,0.336,0.39966666666666667,0.7356666666666666
minnesota twins,5495.0,4907.333333333333,1193.6666666666667,233.66666666666666,19.333333333333332,171.66666666666666,461.0,78.66666666666667,38.0,1186.6666666666667,650.6666666666666,0.24333333333333332,0.316,0.4043333333333334,0.7203333333333334
new york mets,5503.333333333333,4910.333333333333,1182.3333333333333,204.0,18.333333333333332,185.33333333333334,477.6666666666667,57.0,38.333333333333336,1225.0,632.0,0.24033333333333332,0.312,0.40166666666666667,0.7136666666666667
new york yankees,5499.666666666667,4859.0,1161.6666666666667,217.66666666666666,18.0,218.0,544.3333333333334,41.666666666666664,41.333333333333336,1331.0,698.3333333333334,0.23833333333333337,0.3173333333333333,0.4243333333333333,0.7416666666666667
philadelphia phillies,5514.0,4925.666666666667,1224.0,222.0,22.0,180.66666666666666,471.3333333333333,56.0,45.333333333333336,1209.6666666666667,675.3333333333334,0.248,0.318,0.4116666666666667,0.7296666666666667
pittsburgh pirates,5573.333333333333,4960.333333333333,1212.6666666666667,219.66666666666666,16.333333333333332,147.0,502.6666666666667,66.66666666666667,30.666666666666668,1352.0,640.3333333333334,0.245,0.321,0.38599999999999995,0.707
san diego padres,5457.666666666667,4844.0,1177.6666666666667,218.0,14.0,150.66666666666666,488.0,54.0,39.666666666666664,1133.0,626.0,0.24266666666666667,0.317,0.3873333333333333,0.7043333333333334
san francisco giants,5464.0,4907.666666666667,1191.0,231.0,26.0,161.0,433.3333333333333,54.0,42.666666666666664,1194.6666666666667,613.0,0.243,0.30833333333333335,0.3993333333333333,0.7076666666666666
seattle mariners,5496.666666666667,4872.666666666667,1138.3333333333333,186.66666666666666,12.333333333333334,185.33333333333334,489.3333333333333,84.33333333333333,33.333333333333336,1284.6666666666667,614.0,0.23266666666666666,0.312,0.3893333333333333,0.7013333333333334
st. louis cardinals,5509.666666666667,4903.666666666667,1187.0,217.33333333333334,12.333333333333334,144.66666666666666,453.3333333333333,86.0,42.666666666666664,1161.0,636.3333333333334,0.24166666666666667,0.31466666666666665,0.38033333333333336,0.695
tampa bay rays,5463.666666666667,4891.333333333333,1256.0,207.33333333333334,18.666666666666668,155.33333333333334,450.0,48.666666666666664,39.0,1105.0,650.0,0.257,0.3236666666666667,0.4023333333333334,0.726
texas rangers,5452.0,4870.333333333333,1164.3333333333333,216.33333333333334,19.0,161.66666666666666,462.6666666666667,64.33333333333333,32.0,1221.6666666666667,602.6666666666666,0.23933333333333331,0.312,0.39166666666666666,0.7036666666666666
toronto blue jays,5488.666666666667,4931.666666666667,1248.3333333333333,245.33333333333334,9.666666666666666,151.0,427.3333333333333,55.0,43.666666666666664,1026.3333333333333,631.3333333333334,0.25233333333333335,0.3156666666666667,0.397,0.7126666666666667
washington nationals,5584.0,4993.333333333333,1229.6666666666667,244.66666666666666,28.0,181.66666666666666,473.6666666666667,62.333333333333336,34.0,1223.6666666666667,713.0,0.24666666666666667,0.318,0.417,0.735
