team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4670.666666666667,4138.666666666667,1018.3333333333334,211.0,28.666666666666668,138.66666666666666,411.0,48.333333333333336,43.333333333333336,947.3333333333334,576.3333333333334,0.245,0.317,0.40700000000000003,0.7239999999999999
athletics,4683.0,4188.333333333333,1045.6666666666667,204.0,12.0,157.66666666666666,407.3333333333333,46.0,24.333333333333332,1064.0,551.0,0.249,0.322,0.4143333333333334,0.7363333333333334
atlanta braves,4664.666666666667,4176.666666666667,1035.6666666666667,190.33333333333334,11.666666666666666,155.33333333333334,398.3333333333333,45.666666666666664,34.0,1013.6666666666666,584.6666666666666,0.24833333333333332,0.3173333333333333,0.413,0.7303333333333333
baltimore orioles,4639.333333333333,4114.666666666667,975.6666666666666,190.33333333333334,15.0,145.0,429.3333333333333,50.333333333333336,33.0,1123.6666666666667,544.3333333333334,0.23766666666666666,0.31633333333333336,0.39666666666666667,0.713
boston red sox,4614.0,4124.0,1027.3333333333333,228.0,20.0,127.33333333333333,375.3333333333333,62.666666666666664,33.666666666666664,1029.6666666666667,550.0,0.248,0.318,0.4036666666666667,0.7216666666666667
chicago cubs,4760.666666666667,4176.333333333333,1029.6666666666667,198.33333333333334,21.666666666666668,160.33333333333334,485.3333333333333,53.333333333333336,37.666666666666664,1011.6666666666666,613.0,0.24566666666666667,0.3313333333333333,0.41733333333333333,0.7486666666666667
chicago white sox,4571.0,4063.6666666666665,961.3333333333334,187.66666666666666,10.0,142.33333333333334,396.6666666666667,55.666666666666664,29.333333333333332,1064.0,541.0,0.2373333333333333,0.31266666666666665,0.39633333333333337,0.709
cincinnati reds,4598.666666666667,4096.0,969.6666666666666,186.0,14.333333333333334,145.66666666666666,421.0,38.333333333333336,28.666666666666668,1103.6666666666667,523.3333333333334,0.23500000000000001,0.311,0.397,0.7079999999999999
cleveland guardians,4599.666666666667,4084.6666666666665,937.6666666666666,188.33333333333334,13.333333333333334,125.33333333333333,416.6666666666667,41.333333333333336,32.666666666666664,1032.0,494.3333333333333,0.23,0.30666666666666664,0.37433333333333335,0.681
colorado rockies,4634.0,4178.0,1032.3333333333333,212.33333333333334,26.333333333333332,132.0,352.3333333333333,53.333333333333336,34.333333333333336,1113.0,532.3333333333334,0.249,0.31433333333333335,0.4086666666666667,0.723
detroit tigers,4632.333333333333,4126.666666666667,991.3333333333334,182.0,24.666666666666668,150.0,412.3333333333333,46.333333333333336,36.0,1089.3333333333333,545.3333333333334,0.239,0.3133333333333333,0.4036666666666667,0.717
houston astros,4670.333333333333,4181.333333333333,1028.0,187.66666666666666,9.333333333333334,156.0,387.0,55.0,30.0,1000.3333333333334,550.0,0.24533333333333332,0.3156666666666667,0.409,0.7246666666666667
kansas city royals,4638.666666666667,4165.666666666667,1028.6666666666667,227.33333333333334,14.666666666666666,123.0,365.6666666666667,49.666666666666664,36.333333333333336,930.6666666666666,511.6666666666667,0.247,0.3136666666666667,0.397,0.7106666666666666
los angeles angels,4616.0,4121.333333333333,961.6666666666666,175.33333333333334,13.0,150.66666666666666,384.6666666666667,69.0,25.0,1200.3333333333333,523.0,0.235,0.3093333333333333,0.391,0.7003333333333334
los angeles dodgers,4729.666666666667,4159.0,1068.6666666666667,202.33333333333334,14.333333333333334,171.33333333333334,467.3333333333333,44.0,44.0,998.3333333333334,634.3333333333334,0.25766666666666665,0.3363333333333334,0.43566666666666665,0.7719999999999999
miami marlins,4660.0,4158.333333333333,1042.6666666666667,207.33333333333334,25.666666666666668,122.0,392.0,55.333333333333336,38.0,985.0,542.3333333333334,0.25066666666666665,0.322,0.40233333333333327,0.7243333333333334
milwaukee brewers,4744.333333333333,4168.666666666667,1063.0,211.66666666666666,16.666666666666668,119.33333333333333,472.0,39.666666666666664,32.666666666666664,986.6666666666666,612.6666666666666,0.254,0.334,0.399,0.733
minnesota twins,4677.0,4173.333333333333,1011.0,196.33333333333334,16.0,147.66666666666666,397.6666666666667,66.66666666666667,32.0,1033.3333333333333,558.0,0.24266666666666667,0.31666666666666665,0.4043333333333334,0.721
new york mets,4659.333333333333,4150.333333333333,997.0,173.33333333333334,14.333333333333334,156.66666666666666,405.0,52.333333333333336,33.666666666666664,1023.0,536.0,0.23833333333333337,0.31066666666666665,0.39766666666666667,0.7083333333333334
new york yankees,4639.666666666667,4092.3333333333335,989.0,187.0,16.0,190.0,468.3333333333333,33.0,34.666666666666664,1107.0,603.6666666666666,0.2396666666666667,0.32,0.4303333333333333,0.7503333333333333
philadelphia phillies,4638.0,4167.0,1022.6666666666666,183.33333333333334,18.0,160.66666666666666,377.3333333333333,48.666666666666664,33.333333333333336,1063.0,558.0,0.24266666666666667,0.31066666666666665,0.4103333333333334,0.721
pittsburgh pirates,4726.666666666667,4201.0,1042.0,191.0,15.0,127.0,433.3333333333333,54.0,27.333333333333332,1134.6666666666667,557.6666666666666,0.25033333333333335,0.327,0.39799999999999996,0.725
san diego padres,4597.666666666667,4087.3333333333335,979.0,186.66666666666666,12.666666666666666,128.0,408.0,44.0,31.0,965.6666666666666,520.6666666666666,0.23666666666666666,0.3116666666666667,0.38466666666666666,0.6963333333333334
san francisco giants,4597.333333333333,4137.0,1012.3333333333334,203.0,24.0,135.0,358.0,44.0,37.333333333333336,1001.3333333333334,517.6666666666666,0.24633333333333332,0.30833333333333335,0.40599999999999997,0.7143333333333333
seattle mariners,4654.666666666667,4124.0,974.3333333333334,162.66666666666666,7.666666666666667,160.0,412.0,73.0,30.0,1076.0,534.6666666666666,0.23466666666666666,0.3133333333333333,0.39066666666666666,0.7040000000000001
st. louis cardinals,4617.0,4106.333333333333,993.6666666666666,180.0,10.333333333333334,122.66666666666667,379.3333333333333,74.66666666666667,35.333333333333336,971.6666666666666,533.6666666666666,0.24166666666666667,0.3153333333333333,0.381,0.6963333333333334
tampa bay rays,4614.333333333333,4123.333333333333,1057.3333333333333,181.33333333333334,16.0,130.66666666666666,391.3333333333333,42.0,33.0,959.0,551.3333333333334,0.25766666666666665,0.327,0.4036666666666667,0.7306666666666667
texas rangers,4592.0,4111.666666666667,992.3333333333334,181.0,15.666666666666666,137.66666666666666,382.0,54.333333333333336,27.333333333333332,1017.0,516.0,0.24266666666666667,0.314,0.39566666666666667,0.7096666666666667
toronto blue jays,4626.0,4155.666666666667,1045.6666666666667,202.66666666666666,7.666666666666667,132.33333333333334,362.0,47.666666666666664,35.0,869.6666666666666,538.6666666666666,0.249,0.313,0.39433333333333337,0.7073333333333333
washington nationals,4677.333333333333,4193.333333333333,1041.0,206.66666666666666,23.333333333333332,154.33333333333334,385.6666666666667,52.333333333333336,29.333333333333332,1027.0,608.3333333333334,0.24933333333333332,0.3193333333333333,0.4243333333333334,0.7436666666666666
