team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5202.0,4604.0,1137.0,235.0,34.666666666666664,152.66666666666666,459.6666666666667,57.0,46.666666666666664,1040.6666666666667,639.6666666666666,0.24633333333333332,0.3196666666666667,0.4103333333333334,0.73
athletics,5169.0,4633.666666666667,1145.0,228.66666666666666,12.666666666666666,170.33333333333334,438.0,51.333333333333336,26.333333333333332,1177.3333333333333,601.0,0.24633333333333332,0.3173333333333333,0.4103333333333334,0.7276666666666666
atlanta braves,5139.333333333333,4612.0,1136.3333333333333,211.66666666666666,12.333333333333334,173.33333333333334,431.0,49.0,36.0,1117.0,637.3333333333334,0.24633333333333332,0.31466666666666665,0.4116666666666666,0.7263333333333333
baltimore orioles,5106.0,4527.333333333333,1067.6666666666667,201.66666666666666,18.333333333333332,161.66666666666666,476.6666666666667,54.333333333333336,34.333333333333336,1241.0,594.3333333333334,0.23566666666666666,0.315,0.3960000000000001,0.711
boston red sox,5166.666666666667,4596.0,1152.0,256.6666666666667,20.0,144.0,432.6666666666667,71.33333333333333,42.333333333333336,1145.0,626.0,0.25,0.322,0.4076666666666667,0.7296666666666667
chicago cubs,5312.666666666667,4671.0,1163.0,227.66666666666666,23.0,179.0,535.3333333333334,58.0,40.333333333333336,1135.0,691.6666666666666,0.249,0.332,0.42133333333333334,0.7533333333333333
chicago white sox,5097.0,4532.333333333333,1073.3333333333333,211.66666666666666,11.333333333333334,162.33333333333334,442.0,65.0,31.333333333333332,1196.0,607.0,0.2373333333333333,0.31266666666666665,0.39833333333333326,0.711
cincinnati reds,5080.0,4520.666666666667,1058.3333333333333,201.33333333333334,15.0,162.33333333333334,467.6666666666667,43.666666666666664,32.666666666666664,1243.6666666666667,572.6666666666666,0.233,0.3096666666666667,0.393,0.7026666666666666
cleveland guardians,5093.0,4514.666666666667,1040.3333333333333,205.0,13.333333333333334,135.33333333333334,466.0,48.0,38.0,1126.0,543.6666666666666,0.2306666666666667,0.3073333333333333,0.37166666666666665,0.6789999999999999
colorado rockies,5082.666666666667,4584.0,1133.0,233.0,29.666666666666668,145.33333333333334,384.3333333333333,56.666666666666664,39.666666666666664,1217.0,587.6666666666666,0.24833333333333332,0.31233333333333335,0.408,0.7203333333333334
