team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5356.666666666667,4739.333333333333,1171.6666666666667,243.0,34.666666666666664,157.33333333333334,474.3333333333333,58.333333333333336,48.0,1068.0,659.0,0.247,0.32033333333333336,0.41100000000000003,0.7313333333333333
athletics,5341.666666666667,4785.666666666667,1183.6666666666667,232.0,12.666666666666666,175.66666666666666,456.6666666666667,52.0,26.333333333333332,1204.6666666666667,618.3333333333334,0.247,0.318,0.4096666666666667,0.7276666666666666
atlanta braves,5307.333333333333,4766.0,1170.3333333333333,219.0,12.333333333333334,174.66666666666666,443.6666666666667,49.0,36.666666666666664,1158.3333333333333,648.0,0.24566666666666667,0.3133333333333333,0.40700000000000003,0.7203333333333334
baltimore orioles,5278.0,4684.0,1103.0,208.33333333333334,18.333333333333332,169.0,488.6666666666667,57.0,35.0,1283.6666666666667,613.6666666666666,0.23566666666666666,0.3136666666666667,0.3960000000000001,0.7096666666666667
boston red sox,5326.666666666667,4734.0,1193.3333333333333,264.0,21.333333333333332,150.0,448.6666666666667,75.33333333333333,43.666666666666664,1170.3333333333333,651.3333333333334,0.252,0.324,0.41100000000000003,0.735
chicago cubs,5468.666666666667,4808.333333333333,1195.6666666666667,235.0,23.0,187.66666666666666,550.6666666666666,59.333333333333336,41.666666666666664,1173.6666666666667,707.6666666666666,0.24833333333333332,0.3313333333333333,0.42333333333333334,0.7546666666666667
chicago white sox,5277.0,4685.0,1104.0,217.0,11.333333333333334,170.33333333333334,466.0,66.33333333333333,32.0,1239.3333333333333,626.3333333333334,0.236,0.31266666666666665,0.39766666666666667,0.7103333333333334
cincinnati reds,5274.0,4692.666666666667,1096.3333333333333,206.66666666666666,15.666666666666666,168.33333333333334,486.3333333333333,45.0,34.666666666666664,1295.6666666666667,594.6666666666666,0.233,0.309,0.39233333333333337,0.7013333333333334
cleveland guardians,5244.333333333333,4652.0,1074.3333333333333,210.33333333333334,13.333333333333334,138.0,479.3333333333333,48.0,38.666666666666664,1151.3333333333333,561.0,0.23133333333333336,0.3073333333333333,0.37033333333333335,0.6776666666666668
colorado rockies,5240.666666666667,4720.666666666667,1164.3333333333333,241.0,29.666666666666668,149.33333333333334,402.3333333333333,58.0,41.666666666666664,1254.3333333333333,609.0,0.24766666666666667,0.31233333333333335,0.4066666666666667,0.719
detroit tigers,5303.666666666667,4720.0,1148.6666666666667,212.66666666666666,29.333333333333332,168.0,477.0,54.333333333333336,41.333333333333336,1219.3333333333333,639.3333333333334,0.243,0.3173333333333333,0.40700000000000003,0.7243333333333334
houston astros,5302.333333333333,4741.333333333333,1162.6666666666667,211.0,12.666666666666666,174.66666666666666,443.6666666666667,64.33333333333333,34.666666666666664,1141.6666666666667,622.0,0.24466666666666667,0.31633333333333336,0.40633333333333327,0.7226666666666667
kansas city royals,5267.333333333333,4730.333333333333,1163.3333333333333,252.66666666666666,19.333333333333332,142.33333333333334,415.6666666666667,53.666666666666664,41.0,1049.3333333333333,583.0,0.24566666666666667,0.3116666666666667,0.39766666666666667,0.7093333333333334
los angeles angels,5247.333333333333,4689.333333333333,1086.3333333333333,200.66666666666666,13.666666666666666,160.66666666666666,432.0,77.0,27.666666666666668,1359.6666666666667,580.3333333333334,0.2323333333333333,0.306,0.38233333333333336,0.6883333333333334
los angeles dodgers,5374.333333333333,4750.333333333333,1217.3333333333333,227.66666666666666,16.333333333333332,192.66666666666666,514.0,48.666666666666664,46.0,1133.6666666666667,707.6666666666666,0.257,0.33233333333333337,0.4323333333333333,0.7646666666666667
miami marlins,5302.0,4723.0,1179.3333333333333,226.0,28.333333333333332,140.0,454.0,64.66666666666667,40.666666666666664,1121.6666666666667,614.3333333333334,0.24933333333333332,0.322,0.399,0.721
milwaukee brewers,5433.0,4764.666666666667,1215.6666666666667,240.33333333333334,19.333333333333332,135.33333333333334,548.0,45.666666666666664,40.0,1148.0,700.6666666666666,0.25466666666666665,0.3353333333333333,0.3983333333333334,0.7336666666666667
minnesota twins,5297.666666666667,4730.0,1147.6666666666667,224.33333333333334,19.333333333333332,163.66666666666666,446.3333333333333,76.66666666666667,35.333333333333336,1154.0,625.3333333333334,0.24266666666666667,0.316,0.4023333333333334,0.7183333333333333
new york mets,5312.666666666667,4732.333333333333,1141.6666666666667,196.0,17.666666666666668,182.0,465.6666666666667,57.0,38.333333333333336,1176.3333333333333,618.6666666666666,0.24033333333333332,0.3133333333333333,0.4036666666666667,0.717
new york yankees,5277.0,4660.333333333333,1106.3333333333333,211.66666666666666,17.333333333333332,209.33333333333334,525.6666666666666,40.333333333333336,38.0,1282.3333333333333,663.6666666666666,0.23633333333333337,0.316,0.4223333333333334,0.7383333333333333
philadelphia phillies,5314.0,4744.333333333333,1181.3333333333333,214.66666666666666,22.0,175.33333333333334,454.0,55.333333333333336,44.666666666666664,1172.3333333333333,654.6666666666666,0.248,0.31866666666666665,0.41300000000000003,0.7316666666666666
pittsburgh pirates,5394.666666666667,4801.0,1181.3333333333333,216.33333333333334,16.333333333333332,143.0,486.0,64.0,30.666666666666668,1298.6666666666667,629.6666666666666,0.247,0.32233333333333336,0.3893333333333333,0.7116666666666666
san diego padres,5249.666666666667,4660.0,1137.0,210.66666666666666,13.333333333333334,147.33333333333334,467.3333333333333,53.333333333333336,38.333333333333336,1091.0,604.6666666666666,0.24333333333333332,0.3176666666666667,0.38999999999999996,0.7076666666666666
san francisco giants,5239.333333333333,4712.333333333333,1141.6666666666667,222.33333333333334,25.333333333333332,153.0,414.0,49.333333333333336,41.333333333333336,1146.0,581.0,0.243,0.307,0.3986666666666667,0.7056666666666667
seattle mariners,5306.0,4704.0,1107.0,183.33333333333334,11.666666666666666,178.0,470.6666666666667,81.66666666666667,33.333333333333336,1228.6666666666667,596.0,0.23466666666666666,0.31266666666666665,0.38999999999999996,0.7026666666666667
st. louis cardinals,5337.0,4743.666666666667,1149.6666666666667,212.66666666666666,12.333333333333334,140.0,443.3333333333333,84.66666666666667,41.333333333333336,1121.0,617.0,0.24233333333333332,0.316,0.381,0.697
tampa bay rays,5264.333333333333,4714.666666666667,1212.0,202.66666666666666,18.666666666666668,150.66666666666666,433.3333333333333,46.666666666666664,37.666666666666664,1074.3333333333333,627.3333333333334,0.25766666666666665,0.32433333333333336,0.4043333333333334,0.7286666666666667
texas rangers,5240.0,4691.0,1117.6666666666667,204.33333333333334,18.333333333333332,152.33333333333334,438.0,59.0,30.0,1181.6666666666667,572.0,0.23866666666666667,0.31,0.38766666666666666,0.6976666666666667
toronto blue jays,5321.333333333333,4784.333333333333,1211.6666666666667,236.0,9.666666666666666,146.33333333333334,413.3333333333333,52.333333333333336,41.0,1003.6666666666666,611.3333333333334,0.25233333333333335,0.3156666666666667,0.39566666666666667,0.7113333333333335
washington nationals,5355.333333333333,4794.0,1179.6666666666667,232.0,26.666666666666668,175.66666666666666,449.0,61.0,32.666666666666664,1179.6666666666667,682.3333333333334,0.246,0.3173333333333333,0.417,0.7343333333333333
