team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,4988.666666666667,4419.333333333333,1089.0,225.0,30.0,145.33333333333334,435.6666666666667,54.333333333333336,46.666666666666664,1001.3333333333334,615.6666666666666,0.24566666666666667,0.3176666666666667,0.4063333333333334,0.7239999999999999
athletics,4974.333333333333,4454.333333333333,1104.3333333333333,216.0,12.0,163.66666666666666,426.0,48.666666666666664,25.666666666666668,1131.3333333333333,576.3333333333334,0.247,0.31866666666666665,0.4096666666666667,0.7283333333333334
atlanta braves,4953.333333333333,4438.0,1101.0,203.0,12.333333333333334,166.66666666666666,420.3333333333333,48.333333333333336,35.333333333333336,1069.6666666666667,620.0,0.24833333333333332,0.3173333333333333,0.4136666666666667,0.731
baltimore orioles,4900.666666666667,4341.333333333333,1018.3333333333334,194.33333333333334,17.0,152.33333333333334,459.3333333333333,53.666666666666664,33.666666666666664,1191.6666666666667,569.6666666666666,0.23433333333333337,0.31433333333333335,0.39200000000000007,0.7063333333333333
boston red sox,4929.333333333333,4394.0,1098.6666666666667,242.66666666666666,20.0,140.0,406.0,69.33333333333333,37.0,1097.6666666666667,598.0,0.24933333333333332,0.32066666666666666,0.4083333333333334,0.729
chicago cubs,5104.666666666667,4486.333333333333,1115.6666666666667,218.33333333333334,23.0,170.33333333333334,516.0,56.0,38.333333333333336,1091.6666666666667,661.0,0.24833333333333332,0.332,0.42,0.7520000000000001
chicago white sox,4887.666666666667,4346.333333333333,1022.6666666666666,197.0,10.666666666666666,153.66666666666666,424.0,59.666666666666664,31.333333333333332,1146.6666666666667,578.3333333333334,0.2353333333333333,0.3113333333333333,0.39366666666666666,0.7050000000000001
cincinnati reds,4890.666666666667,4349.333333333333,1027.0,196.0,15.0,155.66666666666666,454.3333333333333,41.0,30.666666666666668,1197.0,556.0,0.23500000000000001,0.3116666666666667,0.39633333333333337,0.7079999999999999
cleveland guardians,4883.666666666667,4330.666666666667,993.6666666666666,195.66666666666666,13.333333333333334,129.33333333333334,446.0,45.333333333333336,35.333333333333336,1094.0,520.3333333333334,0.23,0.30666666666666664,0.36966666666666664,0.6763333333333333
colorado rockies,4888.0,4410.0,1092.3333333333333,224.33333333333334,28.333333333333332,140.0,367.6666666666667,55.333333333333336,37.666666666666664,1176.3333333333333,568.3333333333334,0.249,0.313,0.4093333333333333,0.7223333333333333
detroit tigers,4949.666666666667,4404.666666666667,1078.6666666666667,198.0,27.333333333333332,162.0,442.3333333333333,51.0,40.666666666666664,1150.6666666666667,603.3333333333334,0.245,0.31866666666666665,0.4123333333333333,0.731
houston astros,4969.0,4442.0,1100.6666666666667,199.0,10.666666666666666,165.33333333333334,419.0,61.0,30.0,1067.0,588.6666666666666,0.24733333333333332,0.3196666666666667,0.41033333333333327,0.73
kansas city royals,4900.666666666667,4404.333333333333,1083.3333333333333,237.33333333333334,17.333333333333332,130.33333333333334,383.0,50.333333333333336,39.666666666666664,978.0,537.0,0.24566666666666667,0.311,0.39633333333333337,0.7073333333333333
los angeles angels,4878.666666666667,4358.0,1011.0,185.33333333333334,13.0,155.33333333333334,404.0,73.0,27.0,1269.0,542.3333333333334,0.23299999999999998,0.3073333333333333,0.38633333333333336,0.6936666666666667
los angeles dodgers,5001.0,4413.666666666667,1139.3333333333333,211.66666666666666,14.333333333333334,180.66666666666666,482.0,46.0,44.0,1053.0,664.3333333333334,0.259,0.335,0.435,0.77
miami marlins,4948.0,4413.0,1100.6666666666667,217.33333333333334,26.333333333333332,130.0,417.3333333333333,59.333333333333336,39.333333333333336,1041.6666666666667,571.0,0.24933333333333332,0.32066666666666666,0.39966666666666667,0.7203333333333334
milwaukee brewers,5040.333333333333,4424.666666666667,1128.3333333333333,225.66666666666666,19.333333333333332,126.0,504.6666666666667,42.333333333333336,36.0,1051.3333333333333,649.3333333333334,0.25466666666666665,0.33466666666666667,0.39966666666666667,0.7343333333333333
minnesota twins,4939.666666666667,4410.666666666667,1063.6666666666667,205.66666666666666,18.666666666666668,155.0,417.6666666666667,69.33333333333333,34.0,1080.6666666666667,585.3333333333334,0.24133333333333332,0.31466666666666665,0.4023333333333334,0.717
new york mets,4967.333333333333,4422.333333333333,1063.0,184.66666666666666,16.333333333333332,168.0,435.0,54.333333333333336,36.333333333333336,1101.0,576.6666666666666,0.23900000000000002,0.312,0.4003333333333334,0.7123333333333334
new york yankees,4941.0,4365.666666666667,1044.3333333333333,197.66666666666666,16.0,200.66666666666666,493.0,35.0,35.333333333333336,1185.0,631.0,0.2376666666666667,0.3173333333333333,0.4263333333333333,0.7436666666666666
philadelphia phillies,4934.0,4422.333333333333,1092.0,197.33333333333334,20.0,167.33333333333334,406.6666666666667,53.333333333333336,39.333333333333336,1113.6666666666667,600.6666666666666,0.24533333333333332,0.314,0.4116666666666667,0.7256666666666667
pittsburgh pirates,5049.333333333333,4491.666666666667,1105.3333333333333,201.66666666666666,15.0,134.33333333333334,458.6666666666667,58.666666666666664,28.666666666666668,1214.0,586.3333333333334,0.24766666666666667,0.3236666666666667,0.3913333333333333,0.715
san diego padres,4902.333333333333,4356.0,1058.3333333333333,201.33333333333334,12.666666666666666,132.0,432.6666666666667,48.666666666666664,35.666666666666664,1019.6666666666666,561.3333333333334,0.24133333333333332,0.3156666666666667,0.38533333333333336,0.701
san francisco giants,4903.333333333333,4406.333333333333,1078.3333333333333,213.0,24.0,143.66666666666666,387.3333333333333,48.0,40.0,1060.6666666666667,554.3333333333334,0.24633333333333332,0.3096666666666667,0.40399999999999997,0.7136666666666667
seattle mariners,4946.666666666667,4386.666666666667,1035.6666666666667,172.0,9.0,168.66666666666666,436.0,77.0,31.333333333333332,1140.6666666666667,560.6666666666666,0.23466666666666666,0.3133333333333333,0.3913333333333333,0.7046666666666667
st. louis cardinals,4923.0,4381.666666666667,1059.6666666666667,193.33333333333334,11.0,128.0,406.6666666666667,75.33333333333333,36.666666666666664,1033.6666666666667,562.3333333333334,0.24166666666666667,0.31466666666666665,0.379,0.6936666666666667
