team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
detroit tigers,4739.0,4221.333333333333,1022.0,188.0,26.0,152.66666666666666,421.6666666666667,46.333333333333336,38.666666666666664,1107.3333333333333,562.0,0.24166666666666667,0.31466666666666665,0.4063333333333334,0.721
houston astros,4773.666666666667,4272.0,1046.0,189.0,9.333333333333334,160.0,396.3333333333333,58.333333333333336,30.0,1030.3333333333333,560.6666666666666,0.244,0.3156666666666667,0.40700000000000003,0.7226666666666667
kansas city royals,4712.0,4230.333333333333,1040.0,228.0,14.666666666666666,125.66666666666667,372.3333333333333,50.333333333333336,37.0,948.6666666666666,518.3333333333334,0.24566666666666667,0.31233333333333335,0.39566666666666667,0.7079999999999999
los angeles angels,4718.0,4210.0,981.0,178.66666666666666,13.0,152.66666666666666,394.6666666666667,71.66666666666667,25.666666666666668,1223.6666666666667,531.0,0.2343333333333333,0.3093333333333333,0.38966666666666666,0.699
los angeles dodgers,4807.666666666667,4231.0,1088.6666666666667,207.0,14.333333333333334,173.33333333333334,472.0,45.333333333333336,44.0,1013.6666666666666,643.0,0.25833333333333336,0.3363333333333334,0.435,0.7713333333333333
miami marlins,4756.0,4241.666666666667,1062.6666666666667,209.33333333333334,26.333333333333332,124.66666666666667,400.6666666666667,57.333333333333336,38.666666666666664,1005.0,551.6666666666666,0.25066666666666665,0.322,0.40166666666666667,0.7236666666666666
milwaukee brewers,4845.0,4256.0,1091.6666666666667,220.33333333333334,18.666666666666668,120.66666666666667,480.6666666666667,41.0,35.333333333333336,1001.3333333333334,630.6666666666666,0.256,0.3353333333333333,0.40166666666666667,0.737
minnesota twins,4750.333333333333,4239.333333333333,1030.3333333333333,201.0,18.666666666666668,147.66666666666666,403.0,67.33333333333333,33.333333333333336,1045.3333333333333,568.6666666666666,0.244,0.3173333333333333,0.40499999999999997,0.7223333333333333
new york mets,4744.0,4219.666666666667,1017.6666666666666,175.33333333333334,15.0,160.66666666666666,417.6666666666667,53.666666666666664,35.0,1041.0,552.6666666666666,0.23966666666666667,0.3133333333333333,0.4003333333333334,0.7136666666666667
new york yankees,4741.0,4185.0,1009.6666666666666,192.33333333333334,16.0,192.66666666666666,476.3333333333333,33.666666666666664,34.666666666666664,1136.3333333333333,616.3333333333334,0.2396666666666667,0.3193333333333333,0.429,0.7483333333333334
philadelphia phillies,4738.0,4254.333333333333,1045.3333333333333,187.33333333333334,19.333333333333332,162.0,385.3333333333333,51.333333333333336,35.333333333333336,1085.0,570.6666666666666,0.24333333333333332,0.3113333333333333,0.4096666666666667,0.721
pittsburgh pirates,4834.0,4301.0,1068.0,197.0,15.0,130.33333333333334,438.6666666666667,55.333333333333336,27.333333333333332,1157.3333333333333,569.6666666666666,0.25033333333333335,0.32633333333333336,0.39799999999999996,0.7243333333333334
san diego padres,4679.0,4158.666666666667,1005.6666666666666,190.66666666666666,12.666666666666666,129.33333333333334,414.6666666666667,44.666666666666664,33.0,976.3333333333334,534.0,0.24,0.31433333333333335,0.3866666666666667,0.701
san francisco giants,4693.333333333333,4221.666666666667,1032.3333333333333,207.0,24.0,137.66666666666666,367.3333333333333,45.333333333333336,37.333333333333336,1023.3333333333334,529.0,0.24633333333333332,0.309,0.4053333333333333,0.7143333333333333
seattle mariners,4752.0,4215.333333333333,998.3333333333334,165.33333333333334,8.333333333333334,165.33333333333334,414.6666666666667,75.0,31.333333333333332,1100.0,546.0,0.2353333333333333,0.31266666666666665,0.3933333333333333,0.706
st. louis cardinals,4717.0,4195.0,1014.3333333333334,184.0,10.333333333333334,124.0,388.0,74.66666666666667,36.666666666666664,986.3333333333334,543.6666666666666,0.241,0.31466666666666665,0.37966666666666665,0.6943333333333332
tampa bay rays,4679.0,4184.0,1070.6666666666667,184.0,16.666666666666668,130.66666666666666,393.3333333333333,42.0,33.666666666666664,975.0,554.6666666666666,0.257,0.3256666666666667,0.40166666666666667,0.7273333333333333
texas rangers,4690.0,4199.0,1016.3333333333334,187.66666666666666,16.333333333333332,141.66666666666666,389.3333333333333,55.666666666666664,29.333333333333332,1045.0,530.6666666666666,0.24333333333333332,0.314,0.39833333333333326,0.7123333333333334
toronto blue jays,4726.0,4250.333333333333,1071.6666666666667,208.66666666666666,7.666666666666667,135.0,367.3333333333333,47.666666666666664,35.0,887.6666666666666,549.3333333333334,0.24966666666666668,0.313,0.395,0.7080000000000001
washington nationals,4783.333333333333,4283.333333333333,1067.6666666666667,213.33333333333334,24.0,159.66666666666666,400.3333333333333,52.333333333333336,30.666666666666668,1047.0,625.0,0.25,0.3213333333333333,0.42700000000000005,0.7483333333333334
