team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5401.333333333333,4778.666666666667,1180.3333333333333,244.33333333333334,36.0,157.33333333333334,477.6666666666667,58.333333333333336,49.333333333333336,1076.6666666666667,662.3333333333334,0.24633333333333332,0.3196666666666667,0.4103333333333334,0.73
athletics,5396.333333333333,4833.666666666667,1198.3333333333333,235.33333333333334,12.666666666666666,177.0,460.6666666666667,54.0,27.0,1220.0,627.0,0.24766666666666667,0.31866666666666665,0.4103333333333334,0.729
atlanta braves,5334.0,4790.0,1177.6666666666667,220.33333333333334,12.333333333333334,175.33333333333334,446.3333333333333,49.0,36.666666666666664,1165.0,650.6666666666666,0.24566666666666667,0.314,0.40700000000000003,0.721
baltimore orioles,5298.0,4704.0,1104.3333333333333,209.0,18.333333333333332,169.66666666666666,488.6666666666667,57.0,35.0,1287.0,614.3333333333334,0.235,0.313,0.3953333333333333,0.7083333333333334
boston red sox,5378.0,4781.333333333333,1206.6666666666667,268.6666666666667,22.666666666666668,150.66666666666666,452.0,76.0,43.666666666666664,1178.3333333333333,657.3333333333334,0.252,0.324,0.4116666666666666,0.7356666666666666
chicago cubs,5531.333333333333,4859.666666666667,1213.6666666666667,237.0,23.666666666666668,191.66666666666666,559.3333333333334,60.666666666666664,43.0,1181.0,725.0,0.24966666666666668,0.33266666666666667,0.426,0.7586666666666666
chicago white sox,5323.666666666667,4726.333333333333,1110.6666666666667,217.66666666666666,11.333333333333334,171.66666666666666,470.6666666666667,67.0,32.0,1253.3333333333333,629.0,0.2353333333333333,0.312,0.39633333333333337,0.7083333333333334
cincinnati reds,5323.333333333333,4736.666666666667,1105.0,208.66666666666666,15.666666666666666,168.33333333333334,491.0,45.666666666666664,34.666666666666664,1310.3333333333333,596.6666666666666,0.23233333333333336,0.309,0.39033333333333337,0.6993333333333333
cleveland guardians,5296.333333333333,4698.666666666667,1087.6666666666667,211.66666666666666,14.666666666666666,138.66666666666666,483.3333333333333,48.0,40.0,1158.0,568.3333333333334,0.23199999999999998,0.308,0.371,0.6789999999999999
colorado rockies,5289.333333333333,4764.666666666667,1173.6666666666667,243.66666666666666,29.666666666666668,150.66666666666666,406.3333333333333,58.666666666666664,41.666666666666664,1267.0,612.3333333333334,0.247,0.31233333333333335,0.40599999999999997,0.7183333333333334
