team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,5693.333333333333,5042.666666666667,1236.3333333333333,253.0,36.0,165.33333333333334,499.0,61.0,52.0,1144.0,687.6666666666666,0.245,0.3176666666666667,0.40700000000000003,0.7246666666666667
athletics,5700.333333333333,5109.666666666667,1271.6666666666667,246.66666666666666,14.666666666666666,189.0,482.6666666666667,58.0,28.333333333333332,1292.0,665.0,0.249,0.3193333333333333,0.41300000000000003,0.7323333333333334
atlanta braves,5645.333333333333,5074.666666666667,1251.0,235.0,13.0,184.66666666666666,467.6666666666667,51.0,38.666666666666664,1240.3333333333333,684.6666666666666,0.24633333333333332,0.314,0.40700000000000003,0.721
baltimore orioles,5639.333333333333,5008.0,1173.6666666666667,225.0,19.0,179.0,518.6666666666666,62.333333333333336,36.333333333333336,1375.6666666666667,654.3333333333334,0.23433333333333337,0.31233333333333335,0.39399999999999996,0.7063333333333333
boston red sox,5726.0,5088.666666666667,1276.6666666666667,282.0,24.0,162.66666666666666,484.6666666666667,81.33333333333333,44.333333333333336,1253.0,693.3333333333334,0.25066666666666665,0.3233333333333333,0.41100000000000003,0.7343333333333333
chicago cubs,5851.333333333333,5143.666666666667,1290.3333333333333,251.0,24.333333333333332,208.33333333333334,589.3333333333334,63.333333333333336,45.0,1239.0,776.3333333333334,0.251,0.33266666666666667,0.4306666666666667,0.7633333333333333
chicago white sox,5634.333333333333,4994.333333333333,1174.0,232.33333333333334,12.666666666666666,180.33333333333334,510.6666666666667,69.66666666666667,32.0,1323.3333333333333,669.0,0.2353333333333333,0.3133333333333333,0.3956666666666666,0.709
cincinnati reds,5612.666666666667,4990.666666666667,1176.3333333333333,218.0,15.666666666666666,183.66666666666666,519.0,48.333333333333336,38.666666666666664,1379.0,642.0,0.2356666666666667,0.3116666666666667,0.39633333333333337,0.7079999999999999
cleveland guardians,5601.0,4971.333333333333,1153.6666666666667,227.66666666666666,14.666666666666666,145.33333333333334,505.3333333333333,53.333333333333336,43.333333333333336,1219.3333333333333,601.0,0.23266666666666666,0.3073333333333333,0.371,0.6783333333333333
colorado rockies,5608.666666666667,5045.333333333333,1250.3333333333333,255.66666666666666,32.333333333333336,158.66666666666666,435.6666666666667,63.333333333333336,43.666666666666664,1341.0,651.6666666666666,0.24833333333333332,0.3136666666666667,0.4066666666666667,0.7203333333333334
detroit tigers,5652.333333333333,5037.333333333333,1215.3333333333333,230.0,30.666666666666668,172.66666666666666,500.3333333333333,59.666666666666664,42.666666666666664,1315.3333333333333,670.6666666666666,0.241,0.31466666666666665,0.401,0.7156666666666666
houston astros,5651.666666666667,5053.333333333333,1230.6666666666667,223.0,16.0,185.33333333333334,473.0,70.33333333333333,36.666666666666664,1220.3333333333333,660.0,0.24333333333333332,0.315,0.4043333333333334,0.7193333333333333
kansas city royals,5608.666666666667,5033.0,1244.0,270.0,20.0,153.66666666666666,448.3333333333333,57.0,42.333333333333336,1112.0,628.3333333333334,0.247,0.3136666666666667,0.4003333333333334,0.714
los angeles angels,5580.666666666667,4984.0,1148.3333333333333,213.33333333333334,14.333333333333334,166.0,454.6666666666667,86.33333333333333,29.666666666666668,1445.6666666666667,609.0,0.23033333333333336,0.30466666666666664,0.37833333333333335,0.6829999999999999
los angeles dodgers,5713.666666666667,5039.0,1286.0,241.66666666666666,17.0,197.33333333333334,554.0,56.666666666666664,47.333333333333336,1203.0,745.0,0.25566666666666665,0.333,0.427,0.7600000000000001
miami marlins,5674.666666666667,5044.333333333333,1254.0,238.0,30.333333333333332,150.66666666666666,494.0,71.33333333333333,44.0,1205.0,659.6666666666666,0.24866666666666667,0.322,0.39766666666666667,0.7196666666666666
milwaukee brewers,5817.666666666667,5102.0,1311.0,256.3333333333333,22.666666666666668,144.0,587.3333333333334,49.666666666666664,42.666666666666664,1226.6666666666667,752.6666666666666,0.25666666666666665,0.33666666666666667,0.4003333333333334,0.737
minnesota twins,5630.333333333333,5028.0,1221.6666666666667,239.66666666666666,20.0,175.66666666666666,471.6666666666667,82.0,38.666666666666664,1216.6666666666667,670.0,0.24333333333333332,0.316,0.4036666666666666,0.7196666666666666
new york mets,5644.666666666667,5035.666666666667,1214.3333333333333,210.0,18.333333333333332,192.0,491.6666666666667,58.333333333333336,38.333333333333336,1250.3333333333333,657.3333333333334,0.241,0.3133333333333333,0.4036666666666667,0.717
new york yankees,5632.333333333333,4975.666666666667,1193.0,221.0,18.0,220.0,557.0,42.333333333333336,42.666666666666664,1367.0,713.6666666666666,0.2396666666666667,0.318,0.4223333333333334,0.7403333333333334
philadelphia phillies,5652.666666666667,5051.0,1251.3333333333333,228.0,22.666666666666668,183.33333333333334,482.0,56.666666666666664,47.333333333333336,1239.6666666666667,686.6666666666666,0.24733333333333332,0.3173333333333333,0.4096666666666667,0.727
pittsburgh pirates,5724.0,5088.333333333333,1244.6666666666667,225.0,16.333333333333332,149.0,518.6666666666666,70.0,31.333333333333332,1382.0,657.0,0.245,0.3216666666666667,0.38400000000000006,0.7056666666666667
san diego padres,5574.333333333333,4946.666666666667,1197.0,220.66666666666666,15.333333333333334,156.66666666666666,499.3333333333333,54.666666666666664,40.333333333333336,1160.3333333333333,635.3333333333334,0.24133333333333332,0.3156666666666667,0.38800000000000007,0.7036666666666666
san francisco giants,5622.666666666667,5045.0,1225.6666666666667,237.66666666666666,26.0,167.0,450.0,55.333333333333336,44.0,1230.6666666666667,637.0,0.24366666666666667,0.309,0.39999999999999997,0.709
seattle mariners,5657.333333333333,5012.666666666667,1177.0,194.0,12.333333333333334,188.0,506.6666666666667,87.0,34.0,1321.3333333333333,634.6666666666666,0.23399999999999999,0.3133333333333333,0.3893333333333333,0.7026666666666667
st. louis cardinals,5673.666666666667,5053.0,1234.3333333333333,226.0,12.333333333333334,152.0,463.3333333333333,87.33333333333333,46.0,1198.3333333333333,667.6666666666666,0.24433333333333332,0.316,0.38433333333333336,0.7003333333333334
tampa bay rays,5619.0,5031.333333333333,1292.6666666666667,212.66666666666666,19.333333333333332,160.0,460.0,50.0,41.0,1129.6666666666667,669.3333333333334,0.257,0.323,0.4023333333333334,0.7253333333333334
texas rangers,5603.333333333333,5003.666666666667,1200.3333333333333,222.33333333333334,19.666666666666668,168.33333333333334,475.3333333333333,64.33333333333333,34.666666666666664,1252.3333333333333,624.6666666666666,0.24,0.312,0.39366666666666666,0.7056666666666667
toronto blue jays,5648.666666666667,5075.666666666667,1289.0,252.0,9.666666666666666,153.66666666666666,440.0,57.0,44.333333333333336,1055.6666666666667,652.6666666666666,0.25366666666666665,0.317,0.397,0.714
washington nationals,5712.0,5106.0,1258.3333333333333,254.0,28.666666666666668,183.0,487.0,63.0,35.333333333333336,1259.0,727.6666666666666,0.24666666666666667,0.318,0.41566666666666663,0.7336666666666667
