team,pa,ab,hits,doubles,triples,hr,bb,hbp,sf,k,runs,avg,obp,slg,ops
arizona diamondbacks,6005.333333333333,5316.0,1309.6666666666667,264.3333333333333,38.0,176.0,527.6666666666666,63.666666666666664,55.333333333333336,1208.6666666666667,725.6666666666666,0.24633333333333332,0.319,0.4096666666666667,0.7286666666666667
athletics,5983.0,5371.0,1326.3333333333333,254.66666666666666,14.666666666666666,198.33333333333334,502.0,60.0,28.333333333333332,1354.6666666666667,691.0,0.247,0.31666666666666665,0.4103333333333334,0.727
atlanta braves,5950.0,5350.666666666667,1320.3333333333333,244.33333333333334,14.333333333333334,195.33333333333334,491.6666666666667,53.0,41.333333333333336,1301.0,722.6666666666666,0.247,0.314,0.40700000000000003,0.721
baltimore orioles,5958.666666666667,5298.0,1240.3333333333333,236.33333333333334,19.666666666666668,191.66666666666666,542.0,65.66666666666667,38.333333333333336,1468.3333333333333,690.3333333333334,0.23433333333333337,0.311,0.3946666666666667,0.7056666666666667
boston red sox,6004.0,5338.666666666667,1328.6666666666667,292.6666666666667,24.666666666666668,169.33333333333334,504.0,86.66666666666667,44.333333333333336,1320.3333333333333,714.0,0.24866666666666667,0.3213333333333333,0.4076666666666667,0.729
chicago cubs,6152.666666666667,5401.666666666667,1357.0,265.0,26.333333333333332,219.0,620.6666666666666,70.66666666666667,48.333333333333336,1288.3333333333333,821.0,0.251,0.3333333333333333,0.43133333333333335,0.7646666666666667
chicago white sox,5961.0,5271.666666666667,1231.3333333333333,243.0,15.333333333333334,187.66666666666666,546.6666666666666,79.66666666666667,35.333333333333336,1416.0,704.3333333333334,0.23333333333333336,0.3133333333333333,0.39233333333333337,0.7056666666666667
cincinnati reds,5911.333333333333,5268.0,1233.6666666666667,224.66666666666666,17.0,191.66666666666666,537.6666666666666,49.666666666666664,40.0,1459.6666666666667,666.6666666666666,0.23433333333333337,0.309,0.39233333333333337,0.7013333333333334
cleveland guardians,5898.333333333333,5238.0,1225.0,241.66666666666666,15.333333333333334,157.33333333333334,530.0,57.333333333333336,44.0,1270.0,647.0,0.23399999999999999,0.30866666666666664,0.37566666666666665,0.6843333333333333
colorado rockies,5936.666666666667,5345.333333333333,1327.6666666666667,266.3333333333333,38.333333333333336,166.66666666666666,457.6666666666667,68.0,43.666666666666664,1415.0,683.6666666666666,0.24833333333333332,0.313,0.40599999999999997,0.719
detroit tigers,6017.666666666667,5348.666666666667,1300.0,248.66666666666666,34.0,183.33333333333334,545.0,65.0,46.0,1392.0,723.3333333333334,0.243,0.318,0.405,0.723
houston astros,5940.333333333333,5320.666666666667,1294.0,234.33333333333334,16.666666666666668,200.0,491.6666666666667,71.66666666666667,37.333333333333336,1288.3333333333333,687.3333333333334,0.24333333333333332,0.3136666666666667,0.40633333333333327,0.7200000000000001
kansas city royals,5906.0,5297.0,1301.3333333333333,281.3333333333333,20.0,161.0,476.3333333333333,59.666666666666664,43.0,1184.6666666666667,654.3333333333334,0.24566666666666667,0.313,0.39766666666666667,0.7106666666666666
los angeles angels,5898.666666666667,5261.333333333333,1210.3333333333333,225.33333333333334,15.0,174.0,484.6666666666667,93.66666666666667,32.333333333333336,1536.3333333333333,641.0,0.23033333333333336,0.30466666666666664,0.37766666666666665,0.6823333333333333
los angeles dodgers,6051.0,5323.666666666667,1360.6666666666667,257.6666666666667,18.333333333333332,212.66666666666666,598.0,62.666666666666664,49.333333333333336,1261.0,795.0,0.25566666666666665,0.335,0.431,0.766
miami marlins,5980.666666666667,5318.333333333333,1326.0,248.66666666666666,33.0,158.66666666666666,518.6666666666666,76.0,45.333333333333336,1279.6666666666667,697.6666666666666,0.24933333333333332,0.32266666666666666,0.39766666666666667,0.7203333333333334
milwaukee brewers,6127.0,5373.333333333333,1387.0,268.3333333333333,23.333333333333332,154.66666666666666,620.0,50.333333333333336,45.333333333333336,1304.0,803.3333333333334,0.258,0.338,0.403,0.741
minnesota twins,5983.0,5346.0,1293.6666666666667,249.66666666666666,21.333333333333332,185.0,493.6666666666667,90.0,41.333333333333336,1298.6666666666667,702.0,0.242,0.314,0.4003333333333334,0.7143333333333333
new york mets,5976.666666666667,5329.666666666667,1291.6666666666667,219.33333333333334,18.333333333333332,204.0,523.6666666666666,61.666666666666664,41.0,1317.6666666666667,700.6666666666666,0.24233333333333332,0.31466666666666665,0.405,0.7196666666666666
new york yankees,5941.666666666667,5256.333333333333,1262.3333333333333,229.66666666666666,18.666666666666668,236.0,582.3333333333334,43.0,44.666666666666664,1433.6666666666667,759.6666666666666,0.24033333333333332,0.318,0.425,0.743
philadelphia phillies,5961.333333333333,5321.0,1315.3333333333333,244.0,23.333333333333332,190.0,513.3333333333334,59.333333333333336,50.0,1300.3333333333333,724.0,0.24666666666666667,0.3173333333333333,0.4083333333333334,0.7256666666666667
pittsburgh pirates,6030.666666666667,5364.333333333333,1323.3333333333333,240.33333333333334,17.0,159.66666666666666,544.0,74.0,32.0,1442.0,693.0,0.24633333333333332,0.323,0.3873333333333333,0.7103333333333334
san diego padres,5923.0,5258.0,1297.0,236.66666666666666,20.666666666666668,170.0,527.3333333333334,58.0,45.0,1225.0,694.0,0.24666666666666667,0.3196666666666667,0.39666666666666667,0.7163333333333334
san francisco giants,5948.666666666667,5336.333333333333,1295.6666666666667,251.0,26.0,176.33333333333334,476.6666666666667,57.333333333333336,44.666666666666664,1316.6666666666667,675.6666666666666,0.243,0.309,0.3986666666666667,0.7076666666666666
