date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-17,Boston Red Sox (DH-1),Tampa Bay Rays,10,0,10,Boston Red Sox,Boston Red Sox,77.7,22.3,True,77.7,9.03,0.9700000000000006,True,LOW,9.0,OVER
2026-07-17,Boston Red Sox (DH-2),Tampa Bay Rays,5,3,8,Boston Red Sox,Boston Red Sox,77.2,22.8,True,77.2,8.98,0.9800000000000004,True,HIGH,9.0,UNDER
2026-07-17,New York Yankees,Los Angeles Dodgers,1,2,3,Los Angeles Dodgers,New York Yankees,68.3,31.7,False,68.3,8.17,5.17,False,HIGH,9.0,UNDER
2026-07-17,Atlanta Braves,Texas Rangers,15,1,16,Atlanta Braves,Atlanta Braves,66.7,33.3,True,66.7,9.78,6.220000000000001,True,LOW,8.0,OVER
2026-07-17,Toronto Blue Jays,Chicago White Sox,4,12,16,Chicago White Sox,Chicago White Sox,22.8,77.2,True,77.2,8.97,7.029999999999999,True,LOW,8.5,OVER
2026-07-17,Milwaukee Brewers,Miami Marlins,2,1,3,Milwaukee Brewers,Miami Marlins,40.9,59.1,False,59.1,7.55,4.55,False,HIGH,8.5,UNDER
2026-07-17,Chicago Cubs,Minnesota Twins,2,5,7,Minnesota Twins,Minnesota Twins,22.7,77.3,True,77.3,9.02,2.0199999999999996,True,HIGH,11.0,UNDER
2026-07-17,Houston Astros,Baltimore Orioles,2,3,5,Baltimore Orioles,Baltimore Orioles,22.6,77.4,True,77.4,9.03,4.029999999999999,False,HIGH,8.5,UNDER
2026-07-17,Kansas City Royals,San Diego Padres,7,6,13,Kansas City Royals,Kansas City Royals,50.9,49.1,True,50.9,11.02,1.9800000000000004,False,LOW,10.0,OVER
2026-07-17,Colorado Rockies,Cincinnati Reds,2,7,9,Cincinnati Reds,Cincinnati Reds,32.6,67.4,True,67.4,8.15,0.8499999999999996,True,LOW,12.0,UNDER
2026-07-17,Los Angeles Angels,Detroit Tigers,1,2,3,Detroit Tigers,Detroit Tigers,23.0,77.0,True,77.0,8.95,5.949999999999999,False,HIGH,8.0,UNDER
2026-07-17,Athletics,Washington Nationals,4,23,27,Washington Nationals,Washington Nationals,27.3,72.7,True,72.7,9.36,17.64,True,LOW,10.5,OVER
2026-07-17,Arizona Diamondbacks,St. Louis Cardinals,4,5,9,St. Louis Cardinals,Arizona Diamondbacks,73.1,26.9,False,73.1,8.6,0.40000000000000036,False,LOW,9.0,PUSH
2026-07-17,Seattle Mariners,San Francisco Giants,0,7,7,San Francisco Giants,San Francisco Giants,47.5,52.5,True,52.5,7.12,0.1200000000000001,True,HIGH,7.0,PUSH
2026-07-17,Cleveland Guardians,Pittsburgh Pirates,0,0,0,Pittsburgh Pirates,Pittsburgh Pirates,31.9,68.1,True,68.1,8.54,8.54,False,HIGH,,
