date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-29,New York Yankees (DH-1),Boston Red Sox,0,6,6,Boston Red Sox,Boston Red Sox,42.5,57.5,True,57.5,7.39,1.3899999999999997,True,HIGH,7.0,UNDER
2026-08-29,New York Yankees (DH-2),Boston Red Sox,9,2,11,New York Yankees,New York Yankees,50.6,49.4,True,50.6,7.01,3.99,True,LOW,7.0,OVER
2026-08-29,Detroit Tigers,Los Angeles Dodgers,2,1,3,Detroit Tigers,Los Angeles Dodgers,43.5,56.5,False,56.5,7.44,4.44,False,HIGH,7.0,UNDER
2026-08-29,Minnesota Twins,Chicago White Sox,2,3,5,Chicago White Sox,Chicago White Sox,37.3,62.7,True,62.7,10.07,5.07,False,HIGH,9.0,UNDER
2026-08-29,St. Louis Cardinals,Pittsburgh Pirates,2,6,8,Pittsburgh Pirates,St. Louis Cardinals,52.0,48.0,False,52.0,7.14,0.8600000000000003,False,LOW,8.0,PUSH
2026-08-29,Chicago Cubs,Cincinnati Reds,17,5,22,Chicago Cubs,Chicago Cubs,74.5,25.5,True,74.5,9.25,12.75,True,LOW,9.5,OVER
2026-08-29,Toronto Blue Jays,Seattle Mariners,4,3,7,Toronto Blue Jays,Toronto Blue Jays,76.8,23.2,True,76.8,9.0,2.0,False,HIGH,7.5,UNDER
2026-08-29,San Francisco Giants (DH-1),Arizona Diamondbacks,1,7,8,Arizona Diamondbacks,San Francisco Giants,55.4,44.6,False,55.4,8.4,0.40000000000000036,False,HIGH,8.0,PUSH
2026-08-29,San Francisco Giants (DH-2),Arizona Diamondbacks,7,2,9,San Francisco Giants,Arizona Diamondbacks,47.2,52.8,False,52.8,9.02,0.019999999999999574,False,HIGH,8.0,OVER
2026-08-29,Washington Nationals,Miami Marlins,5,4,9,Washington Nationals,Washington Nationals,54.9,45.1,True,54.9,7.29,1.71,False,LOW,8.0,OVER
2026-08-29,Cleveland Guardians,Kansas City Royals,3,8,11,Kansas City Royals,Kansas City Royals,48.5,51.5,True,51.5,7.17,3.83,True,LOW,8.0,OVER
2026-08-29,New York Mets,Houston Astros,6,2,8,New York Mets,New York Mets,50.1,49.9,True,50.1,6.99,1.0099999999999998,True,LOW,8.0,PUSH
2026-08-29,Tampa Bay Rays,San Diego Padres,7,6,13,Tampa Bay Rays,Tampa Bay Rays,50.6,49.4,True,50.6,6.95,6.05,False,LOW,8.0,OVER
2026-08-29,Atlanta Braves,Colorado Rockies,2,1,3,Atlanta Braves,Atlanta Braves,66.5,33.5,True,66.5,8.03,5.029999999999999,False,HIGH,8.5,UNDER
2026-08-29,Milwaukee Brewers,Texas Rangers,5,3,8,Milwaukee Brewers,Milwaukee Brewers,77.8,22.2,True,77.8,8.99,0.9900000000000002,True,HIGH,8.0,PUSH
2026-08-29,Athletics,Baltimore Orioles,3,5,8,Baltimore Orioles,Baltimore Orioles,22.5,77.5,True,77.5,9.02,1.0199999999999996,True,HIGH,10.0,UNDER
2026-08-29,Los Angeles Angels,Philadelphia Phillies,2,4,6,Philadelphia Phillies,Philadelphia Phillies,32.3,67.7,True,67.7,8.17,2.17,True,HIGH,8.5,UNDER
