date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-30,Tampa Bay Rays,Texas Rangers,3,2,5,Tampa Bay Rays,Tampa Bay Rays,60.4,39.6,True,60.4,7.69,2.6900000000000004,False,HIGH,8.0,UNDER
2026-07-30,Minnesota Twins,Kansas City Royals,4,3,7,Minnesota Twins,Minnesota Twins,53.0,47.0,True,53.0,7.24,0.2400000000000002,False,HIGH,9.0,UNDER
2026-07-30,Chicago White Sox,New York Yankees,2,1,3,Chicago White Sox,New York Yankees,45.4,54.6,False,54.6,8.0,5.0,False,HIGH,7.5,UNDER
2026-07-30,St. Louis Cardinals,Chicago Cubs,2,4,6,Chicago Cubs,Chicago Cubs,23.2,76.8,True,76.8,8.93,2.9299999999999997,True,HIGH,8.25,UNDER
2026-07-30,Cincinnati Reds,Pittsburgh Pirates,3,2,5,Cincinnati Reds,Pittsburgh Pirates,36.8,63.2,False,63.2,7.87,2.87,False,HIGH,9.5,UNDER
2026-07-30,New York Mets,Miami Marlins,4,2,6,New York Mets,New York Mets,70.8,29.2,True,70.8,8.43,2.4299999999999997,True,HIGH,7.0,UNDER
2026-07-30,Atlanta Braves,Washington Nationals,5,4,9,Atlanta Braves,Washington Nationals,33.3,66.7,False,66.7,9.79,0.7899999999999991,False,HIGH,10.0,UNDER
2026-07-30,Athletics,Boston Red Sox,4,5,9,Boston Red Sox,Boston Red Sox,22.6,77.4,True,77.4,9.02,0.019999999999999574,False,HIGH,10.0,UNDER
2026-07-30,San Diego Padres,San Francisco Giants,1,4,5,San Francisco Giants,San Diego Padres,59.8,40.2,False,59.8,10.35,5.35,False,HIGH,8.0,UNDER
2026-07-30,Los Angeles Dodgers,Seattle Mariners,6,2,8,Los Angeles Dodgers,Los Angeles Dodgers,52.5,47.5,True,52.5,7.99,0.009999999999999787,True,LOW,8.5,UNDER
