date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-06-07,Atlanta Braves,Pittsburgh Pirates,3,2,5,Atlanta Braves,Atlanta Braves,57.9,42.1,True,57.9,10.39,5.390000000000001,False,HIGH,8.5,UNDER
2026-06-07,Philadelphia Phillies,Chicago White Sox,9,5,14,Philadelphia Phillies,Chicago White Sox,42.7,57.3,False,57.3,10.13,3.869999999999999,False,LOW,9.5,OVER
2026-06-07,New York Yankees,Boston Red Sox,6,1,7,New York Yankees,New York Yankees,74.2,25.8,True,74.2,8.73,1.7300000000000004,True,HIGH,7.5,UNDER
2026-06-07,Toronto Blue Jays,Baltimore Orioles,6,4,10,Toronto Blue Jays,Baltimore Orioles,48.7,51.3,False,51.3,10.83,0.8300000000000001,False,HIGH,8.5,OVER
2026-06-07,Detroit Tigers,Seattle Mariners,5,4,9,Detroit Tigers,Seattle Mariners,32.2,67.8,False,67.8,8.2,0.8000000000000007,False,LOW,8.5,OVER
2026-06-07,Miami Marlins,Tampa Bay Rays,4,1,5,Miami Marlins,Miami Marlins,60.3,39.7,True,60.3,8.8,3.8000000000000007,True,HIGH,7.5,UNDER
2026-06-07,Houston Astros,Athletics,0,5,5,Athletics,Houston Astros,77.7,22.3,False,77.7,8.95,3.9499999999999993,False,HIGH,9.5,UNDER
2026-06-07,Minnesota Twins,Kansas City Royals,5,6,11,Kansas City Royals,Kansas City Royals,48.6,51.4,True,51.4,10.92,0.08000000000000007,False,LOW,8.5,OVER
2026-06-07,St. Louis Cardinals,Cincinnati Reds,5,3,8,St. Louis Cardinals,St. Louis Cardinals,78.1,21.9,True,78.1,9.01,1.0099999999999998,True,HIGH,9.5,UNDER
2026-06-07,Texas Rangers,Cleveland Guardians,10,0,10,Texas Rangers,Texas Rangers,68.0,32.0,True,68.0,8.16,1.8399999999999999,True,LOW,7.5,OVER
2026-06-07,Colorado Rockies,Milwaukee Brewers,4,12,16,Milwaukee Brewers,Milwaukee Brewers,44.6,55.4,True,55.4,10.65,5.35,True,LOW,11.5,OVER
2026-06-07,Arizona Diamondbacks,Washington Nationals,5,1,6,Arizona Diamondbacks,Washington Nationals,23.0,77.0,False,77.0,9.01,3.01,False,HIGH,8.5,UNDER
2026-06-07,Los Angeles Dodgers,Los Angeles Angels,5,13,18,Los Angeles Angels,Los Angeles Dodgers,77.2,22.8,False,77.2,8.99,9.01,False,LOW,8.5,OVER
2026-06-07,San Diego Padres,New York Mets,3,7,10,New York Mets,New York Mets,22.5,77.5,True,77.5,8.99,1.0099999999999998,True,LOW,7.5,OVER
2026-06-07,Chicago Cubs,San Francisco Giants,1,2,3,San Francisco Giants,San Francisco Giants,48.7,51.3,True,51.3,10.95,7.949999999999999,False,HIGH,8.5,UNDER
