date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-08,Cincinnati Reds,Houston Astros,0,10,10,Houston Astros,Houston Astros,31.0,69.0,True,69.0,9.62,0.3800000000000008,True,LOW,9.0,OVER
2026-05-08,Philadelphia Phillies,Colorado Rockies,7,9,16,Colorado Rockies,Philadelphia Phillies,59.2,40.8,False,59.2,10.39,5.609999999999999,False,LOW,7.5,OVER
2026-05-08,Baltimore Orioles,Athletics,3,4,7,Athletics,Baltimore Orioles,50.6,49.4,False,50.6,10.95,3.9499999999999993,False,HIGH,9.5,UNDER
2026-05-08,Toronto Blue Jays,Los Angeles Angels,2,0,2,Toronto Blue Jays,Toronto Blue Jays,50.8,49.2,True,50.8,6.98,4.98,True,HIGH,7.5,UNDER
2026-05-08,Boston Red Sox,Tampa Bay Rays,2,0,2,Boston Red Sox,Tampa Bay Rays,50.0,50.0,False,50.0,7.01,5.01,False,HIGH,8.5,UNDER
2026-05-08,Miami Marlins,Washington Nationals,2,3,5,Washington Nationals,Washington Nationals,27.5,72.5,True,72.5,8.51,3.51,False,HIGH,8.5,UNDER
2026-05-08,Cleveland Guardians,Minnesota Twins,6,4,10,Cleveland Guardians,Cleveland Guardians,76.0,24.0,True,76.0,9.14,0.8599999999999994,True,LOW,7.5,OVER
2026-05-08,Kansas City Royals,Detroit Tigers,4,3,7,Kansas City Royals,Kansas City Royals,53.3,46.7,True,53.3,7.2,0.20000000000000018,False,HIGH,8.5,UNDER
2026-05-08,Chicago White Sox,Seattle Mariners,8,12,20,Seattle Mariners,Seattle Mariners,48.6,51.4,True,51.4,9.72,10.28,True,LOW,8.0,OVER
2026-05-08,Milwaukee Brewers,New York Yankees,6,0,6,Milwaukee Brewers,Milwaukee Brewers,50.4,49.6,True,50.4,8.28,2.2799999999999994,True,HIGH,7.5,UNDER
2026-05-08,Texas Rangers,Chicago Cubs,1,7,8,Chicago Cubs,Chicago Cubs,22.5,77.5,True,77.5,8.96,0.9600000000000009,True,HIGH,8.5,UNDER
2026-05-08,Arizona Diamondbacks,New York Mets,1,3,4,New York Mets,New York Mets,29.8,70.2,True,70.2,8.37,4.369999999999999,True,HIGH,9.0,UNDER
2026-05-08,San Diego Padres,St. Louis Cardinals,0,6,6,St. Louis Cardinals,St. Louis Cardinals,22.2,77.8,True,77.8,9.04,3.039999999999999,True,HIGH,8.0,UNDER
2026-05-08,Los Angeles Dodgers,Atlanta Braves,3,1,4,Los Angeles Dodgers,Atlanta Braves,49.1,50.9,False,50.9,6.95,2.95,False,HIGH,8.0,UNDER
2026-05-08,San Francisco Giants,Pittsburgh Pirates,5,2,7,San Francisco Giants,Pittsburgh Pirates,25.4,74.6,False,74.6,8.67,1.67,False,HIGH,7.75,UNDER
