date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-06-23,Toronto Blue Jays,Houston Astros,7,9,16,Houston Astros,Toronto Blue Jays,50.4,49.6,False,50.4,11.01,4.99,False,LOW,8.5,OVER
2026-06-23,Pittsburgh Pirates,Seattle Mariners,2,3,5,Seattle Mariners,Seattle Mariners,39.0,61.0,True,61.0,7.65,2.6500000000000004,False,HIGH,8.5,UNDER
2026-06-23,Tampa Bay Rays,Kansas City Royals,5,12,17,Kansas City Royals,Kansas City Royals,30.2,69.8,True,69.8,9.61,7.390000000000001,True,LOW,7.5,OVER
2026-06-23,Miami Marlins,Texas Rangers,6,4,10,Miami Marlins,Miami Marlins,77.1,22.9,True,77.1,8.97,1.0299999999999994,True,LOW,8.5,OVER
2026-06-23,Detroit Tigers,New York Yankees,3,4,7,New York Yankees,Detroit Tigers,51.3,48.7,False,51.3,7.01,0.009999999999999787,False,HIGH,8.0,UNDER
2026-06-23,Washington Nationals,Philadelphia Phillies,9,14,23,Philadelphia Phillies,Washington Nationals,50.7,49.3,False,50.7,10.95,12.05,False,LOW,8.5,OVER
2026-06-23,New York Mets,Chicago Cubs,6,9,15,Chicago Cubs,Chicago Cubs,31.9,68.1,True,68.1,9.74,5.26,True,LOW,8.5,OVER
2026-06-23,Cincinnati Reds,Milwaukee Brewers,0,2,2,Milwaukee Brewers,Milwaukee Brewers,50.0,50.0,True,50.0,7.02,5.02,True,HIGH,9.5,UNDER
2026-06-23,Minnesota Twins,Los Angeles Dodgers,3,12,15,Los Angeles Dodgers,Los Angeles Dodgers,36.6,63.4,True,63.4,10.06,4.9399999999999995,True,LOW,8.5,OVER
2026-06-23,Chicago White Sox,Cleveland Guardians,2,1,3,Chicago White Sox,Chicago White Sox,51.3,48.7,True,51.3,6.97,3.9699999999999998,False,HIGH,7.5,UNDER
2026-06-23,St. Louis Cardinals,Arizona Diamondbacks,3,4,7,Arizona Diamondbacks,St. Louis Cardinals,57.3,42.7,False,57.3,10.38,3.380000000000001,False,HIGH,8.5,UNDER
2026-06-23,Colorado Rockies,Boston Red Sox,2,5,7,Boston Red Sox,Boston Red Sox,36.6,63.4,True,63.4,10.1,3.0999999999999996,True,HIGH,10.5,UNDER
2026-06-23,Los Angeles Angels,Baltimore Orioles,5,1,6,Los Angeles Angels,Baltimore Orioles,44.4,55.6,False,55.6,8.85,2.8499999999999996,False,HIGH,8.5,UNDER
2026-06-23,San Diego Padres,Atlanta Braves,7,6,13,San Diego Padres,San Diego Padres,74.4,25.6,True,74.4,8.72,4.279999999999999,False,LOW,8.5,OVER
2026-06-23,San Francisco Giants,Athletics,3,1,4,San Francisco Giants,San Francisco Giants,50.4,49.6,True,50.4,10.96,6.960000000000001,True,HIGH,8.5,UNDER
