date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-10,Miami Marlins,Washington Nationals,5,2,7,Miami Marlins,Washington Nationals,42.8,57.2,False,57.2,9.6,2.5999999999999996,False,HIGH,8.5,UNDER
2026-05-10,Baltimore Orioles,Athletics,2,1,3,Baltimore Orioles,Athletics,36.3,63.7,False,63.7,10.05,7.050000000000001,False,HIGH,10.5,UNDER
2026-05-10,Boston Red Sox,Tampa Bay Rays,1,4,5,Tampa Bay Rays,Tampa Bay Rays,49.6,50.4,True,50.4,7.02,2.0199999999999996,True,HIGH,,
2026-05-10,Philadelphia Phillies,Colorado Rockies,6,0,6,Philadelphia Phillies,Philadelphia Phillies,77.6,22.4,True,77.6,9.01,3.01,True,HIGH,8.5,UNDER
2026-05-10,Toronto Blue Jays,Los Angeles Angels,1,6,7,Los Angeles Angels,Toronto Blue Jays,66.9,33.1,False,66.9,8.09,1.0899999999999999,False,HIGH,8.0,UNDER
2026-05-10,Cincinnati Reds,Houston Astros,5,0,5,Cincinnati Reds,Houston Astros,39.3,60.7,False,60.7,9.56,4.5600000000000005,False,HIGH,9.5,UNDER
2026-05-10,Cleveland Guardians,Minnesota Twins,4,5,9,Minnesota Twins,Cleveland Guardians,57.5,42.5,False,57.5,10.46,1.4600000000000009,False,HIGH,7.5,OVER
2026-05-10,Chicago White Sox,Seattle Mariners,2,1,3,Chicago White Sox,Chicago White Sox,52.8,47.2,True,52.8,7.25,4.25,False,HIGH,7.5,UNDER
2026-05-10,Milwaukee Brewers,New York Yankees,4,3,7,Milwaukee Brewers,Milwaukee Brewers,58.3,41.7,True,58.3,8.42,1.42,False,HIGH,8.5,UNDER
2026-05-10,Texas Rangers,Chicago Cubs,3,0,3,Texas Rangers,Chicago Cubs,38.6,61.4,False,61.4,7.68,4.68,False,HIGH,7.5,UNDER
2026-05-10,San Francisco Giants,Pittsburgh Pirates,7,6,13,San Francisco Giants,Pittsburgh Pirates,22.2,77.8,False,77.8,8.99,4.01,False,LOW,8.5,OVER
2026-05-10,Arizona Diamondbacks,New York Mets,5,1,6,Arizona Diamondbacks,New York Mets,49.6,50.4,False,50.4,7.01,1.0099999999999998,False,HIGH,8.5,UNDER
2026-05-10,San Diego Padres,St. Louis Cardinals,3,2,5,San Diego Padres,St. Louis Cardinals,49.4,50.6,False,50.6,7.0,2.0,False,HIGH,8.5,UNDER
2026-05-10,Los Angeles Dodgers,Atlanta Braves,2,7,9,Atlanta Braves,Atlanta Braves,41.7,58.3,True,58.3,7.51,1.4900000000000002,True,LOW,9.5,UNDER
2026-05-10,Kansas City Royals,Detroit Tigers,3,6,9,Detroit Tigers,Kansas City Royals,54.9,45.1,False,54.9,7.25,1.75,False,LOW,8.5,OVER
