date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-23,Cincinnati Reds (DH-1),St. Louis Cardinals,1,8,9,St. Louis Cardinals,St. Louis Cardinals,50.0,50.0,True,50.0,10.94,1.9399999999999995,True,HIGH,10.0,UNDER
2026-05-23,Cincinnati Reds (DH-2),St. Louis Cardinals,7,6,13,Cincinnati Reds,Cincinnati Reds,50.5,49.5,True,50.5,10.96,2.039999999999999,False,LOW,10.0,OVER
2026-05-23,Chicago Cubs,Houston Astros,0,3,3,Houston Astros,Chicago Cubs,51.0,49.0,False,51.0,6.98,3.9800000000000004,False,HIGH,7.0,UNDER
2026-05-23,Toronto Blue Jays,Pittsburgh Pirates,5,2,7,Toronto Blue Jays,Toronto Blue Jays,65.6,34.4,True,65.6,7.97,0.9699999999999998,True,HIGH,7.5,UNDER
2026-05-23,Philadelphia Phillies,Cleveland Guardians,3,0,3,Philadelphia Phillies,Philadelphia Phillies,50.2,49.8,True,50.2,7.05,4.05,True,HIGH,7.0,UNDER
2026-05-23,San Francisco Giants,Chicago White Sox,10,3,13,San Francisco Giants,Chicago White Sox,40.6,59.4,False,59.4,10.26,2.74,False,LOW,9.0,OVER
2026-05-23,Kansas City Royals,Seattle Mariners,5,0,5,Kansas City Royals,Seattle Mariners,49.9,50.1,False,50.1,6.99,1.9900000000000002,False,HIGH,8.25,UNDER
2026-05-23,Boston Red Sox,Minnesota Twins,2,4,6,Minnesota Twins,Minnesota Twins,49.7,50.3,True,50.3,7.02,1.0199999999999996,True,HIGH,7.5,UNDER
2026-05-23,Atlanta Braves,Washington Nationals,0,2,2,Washington Nationals,Atlanta Braves,67.1,32.9,False,67.1,9.74,7.74,False,HIGH,8.5,UNDER
2026-05-23,Miami Marlins,New York Mets,4,1,5,Miami Marlins,New York Mets,31.8,68.2,False,68.2,9.72,4.720000000000001,False,HIGH,7.75,UNDER
2026-05-23,Milwaukee Brewers,Los Angeles Dodgers,3,11,14,Los Angeles Dodgers,Los Angeles Dodgers,36.6,63.4,True,63.4,7.81,6.19,True,LOW,8.5,OVER
2026-05-23,San Diego Padres,Athletics,2,0,2,San Diego Padres,Athletics,49.6,50.4,False,50.4,7.04,5.04,False,HIGH,8.0,UNDER
2026-05-23,Los Angeles Angels,Texas Rangers,5,2,7,Los Angeles Angels,Texas Rangers,22.3,77.7,False,77.7,8.97,1.9700000000000006,False,HIGH,7.5,UNDER
2026-05-23,Arizona Diamondbacks,Colorado Rockies,5,4,9,Arizona Diamondbacks,Arizona Diamondbacks,77.8,22.2,True,77.8,9.0,0.0,False,LOW,9.5,UNDER
2026-05-23,New York Yankees,Tampa Bay Rays,0,0,0,Tampa Bay Rays,Tampa Bay Rays,30.9,69.1,True,69.1,8.32,8.32,False,HIGH,,
2026-05-23,Baltimore Orioles,Detroit Tigers,0,0,0,Detroit Tigers,Detroit Tigers,48.0,52.0,True,52.0,8.61,8.61,False,HIGH,,
