date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-03,Chicago Cubs,St. Louis Cardinals,1,17,18,St. Louis Cardinals,St. Louis Cardinals,48.6,51.4,True,51.4,10.96,7.039999999999999,True,LOW,10.75,OVER
2026-07-03,Washington Nationals,Pittsburgh Pirates,9,5,14,Washington Nationals,Washington Nationals,50.8,49.2,True,50.8,10.97,3.0299999999999994,True,LOW,9.75,OVER
2026-07-03,New York Yankees,Minnesota Twins,5,2,7,New York Yankees,New York Yankees,55.3,44.7,True,55.3,9.79,2.789999999999999,True,HIGH,10.0,UNDER
2026-07-03,Cincinnati Reds,Baltimore Orioles,0,3,3,Baltimore Orioles,Baltimore Orioles,32.4,67.6,True,67.6,8.07,5.07,True,HIGH,10.5,UNDER
2026-07-03,Cleveland Guardians,Chicago White Sox,4,3,7,Cleveland Guardians,Chicago White Sox,31.8,68.2,False,68.2,8.19,1.1899999999999995,False,HIGH,8.0,UNDER
2026-07-03,Atlanta Braves,New York Mets,5,3,8,Atlanta Braves,New York Mets,49.2,50.8,False,50.8,6.99,1.0099999999999998,False,LOW,9.0,UNDER
2026-07-03,Colorado Rockies,San Francisco Giants,15,3,18,Colorado Rockies,San Francisco Giants,50.0,50.0,False,50.0,10.99,7.01,False,LOW,11.5,OVER
2026-07-03,Houston Astros,Tampa Bay Rays,1,3,4,Tampa Bay Rays,Tampa Bay Rays,22.9,77.1,True,77.1,8.99,4.99,True,HIGH,9.0,UNDER
2026-07-03,Los Angeles Angels,Boston Red Sox,2,5,7,Boston Red Sox,Boston Red Sox,36.0,64.0,True,64.0,7.93,0.9299999999999997,True,HIGH,7.5,UNDER
2026-07-03,Athletics,Miami Marlins,5,12,17,Miami Marlins,Miami Marlins,34.5,65.5,True,65.5,9.92,7.08,True,LOW,11.0,OVER
2026-07-03,Arizona Diamondbacks,Milwaukee Brewers,4,7,11,Milwaukee Brewers,Milwaukee Brewers,23.1,76.9,True,76.9,8.92,2.08,True,LOW,8.5,OVER
2026-07-03,Los Angeles Dodgers,San Diego Padres,4,3,7,Los Angeles Dodgers,Los Angeles Dodgers,77.7,22.3,True,77.7,8.97,1.9700000000000006,False,HIGH,8.0,UNDER
2026-07-03,Seattle Mariners,Toronto Blue Jays,0,2,2,Toronto Blue Jays,Toronto Blue Jays,49.7,50.3,True,50.3,7.0,5.0,True,HIGH,7.0,UNDER
