date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-30,Chicago White Sox,Detroit Tigers,7,1,8,Chicago White Sox,Chicago White Sox,78.1,21.9,True,78.1,9.05,1.0500000000000007,True,HIGH,7.5,OVER
2026-05-30,Washington Nationals,San Diego Padres,9,4,13,Washington Nationals,Washington Nationals,75.9,24.1,True,75.9,8.89,4.109999999999999,True,LOW,7.5,OVER
2026-05-30,Texas Rangers,Kansas City Royals,7,6,13,Texas Rangers,Texas Rangers,77.1,22.9,True,77.1,9.03,3.9700000000000006,False,LOW,7.5,OVER
2026-05-30,Baltimore Orioles,Toronto Blue Jays,6,5,11,Baltimore Orioles,Toronto Blue Jays,39.7,60.3,False,60.3,7.68,3.3200000000000003,False,LOW,7.5,OVER
2026-05-30,Pittsburgh Pirates,Minnesota Twins,10,9,19,Pittsburgh Pirates,Pittsburgh Pirates,53.9,46.1,True,53.9,10.7,8.3,False,LOW,8.5,OVER
2026-05-30,Cleveland Guardians,Boston Red Sox,1,9,10,Boston Red Sox,Boston Red Sox,50.0,50.0,True,50.0,6.99,3.01,True,LOW,6.5,OVER
2026-05-30,Tampa Bay Rays,Los Angeles Angels,3,14,17,Los Angeles Angels,Los Angeles Angels,43.4,56.6,True,56.6,10.48,6.52,True,LOW,7.0,OVER
2026-05-30,New York Mets,Miami Marlins,6,1,7,New York Mets,New York Mets,55.4,44.6,True,55.4,7.31,0.3099999999999996,True,HIGH,7.0,PUSH
2026-05-30,Houston Astros,Milwaukee Brewers,9,2,11,Houston Astros,Houston Astros,53.5,46.5,True,53.5,7.19,3.8099999999999996,True,LOW,9.0,OVER
2026-05-30,St. Louis Cardinals,Chicago Cubs,1,6,7,Chicago Cubs,Chicago Cubs,38.4,61.6,True,61.6,7.67,0.6699999999999999,True,HIGH,8.0,UNDER
2026-05-30,Cincinnati Reds,Atlanta Braves,2,5,7,Atlanta Braves,Atlanta Braves,22.1,77.9,True,77.9,9.02,2.0199999999999996,True,HIGH,9.5,UNDER
2026-05-30,Colorado Rockies,San Francisco Giants,8,3,11,Colorado Rockies,San Francisco Giants,49.7,50.3,False,50.3,10.97,0.02999999999999936,False,LOW,11.0,PUSH
2026-05-30,Athletics,New York Yankees,6,4,10,Athletics,New York Yankees,20.7,79.3,False,79.3,8.98,1.0199999999999996,False,LOW,9.5,OVER
2026-05-30,Seattle Mariners,Arizona Diamondbacks,5,1,6,Seattle Mariners,Arizona Diamondbacks,49.5,50.5,False,50.5,6.98,0.9800000000000004,False,HIGH,7.0,UNDER
2026-05-30,Los Angeles Dodgers,Philadelphia Phillies,3,4,7,Philadelphia Phillies,Los Angeles Dodgers,50.2,49.8,False,50.2,7.0,0.0,False,LOW,8.5,UNDER
