date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-09-08,Baltimore Orioles,Cleveland Guardians,5,9,14,Cleveland Guardians,Baltimore Orioles,53.4,46.6,False,53.4,7.26,6.74,False,LOW,8.0,OVER
2026-09-08,Detroit Tigers,Minnesota Twins,2,3,5,Minnesota Twins,Minnesota Twins,31.7,68.3,True,68.3,9.71,4.710000000000001,False,HIGH,8.5,UNDER
2026-09-08,Philadelphia Phillies,Houston Astros,5,6,11,Houston Astros,Philadelphia Phillies,50.2,49.8,False,50.2,7.0,4.0,False,LOW,8.5,OVER
2026-09-08,Miami Marlins,New York Mets,5,7,12,New York Mets,New York Mets,42.5,57.5,True,57.5,10.43,1.5700000000000003,True,LOW,8.0,OVER
2026-09-08,Boston Red Sox,Los Angeles Angels,1,6,7,Los Angeles Angels,Boston Red Sox,50.4,49.6,False,50.4,6.98,0.019999999999999574,False,LOW,7.5,UNDER
2026-09-08,New York Yankees,Colorado Rockies,5,3,8,New York Yankees,New York Yankees,77.3,22.7,True,77.3,9.01,1.0099999999999998,True,HIGH,7.5,OVER
2026-09-08,Atlanta Braves,Tampa Bay Rays,1,7,8,Tampa Bay Rays,Atlanta Braves,53.4,46.6,False,53.4,8.19,0.1899999999999995,False,HIGH,8.5,UNDER
2026-09-08,Kansas City Royals,Arizona Diamondbacks,3,5,8,Arizona Diamondbacks,Arizona Diamondbacks,46.5,53.5,True,53.5,7.24,0.7599999999999998,True,LOW,9.0,UNDER
2026-09-08,Chicago White Sox,Pittsburgh Pirates,3,9,12,Pittsburgh Pirates,Pittsburgh Pirates,48.9,51.1,True,51.1,6.99,5.01,True,LOW,8.5,OVER
2026-09-08,Milwaukee Brewers,Chicago Cubs,4,3,7,Milwaukee Brewers,Milwaukee Brewers,50.4,49.6,True,50.4,11.03,4.029999999999999,False,HIGH,7.5,UNDER
2026-09-08,San Diego Padres,Washington Nationals,5,4,9,San Diego Padres,San Diego Padres,62.6,37.4,True,62.6,7.8,1.2000000000000002,False,LOW,8.0,OVER
2026-09-08,Seattle Mariners,Texas Rangers,5,10,15,Texas Rangers,Texas Rangers,39.1,60.9,True,60.9,10.18,4.82,True,LOW,7.5,OVER
2026-09-08,Athletics,Toronto Blue Jays,2,4,6,Toronto Blue Jays,Toronto Blue Jays,26.6,73.4,True,73.4,9.28,3.2799999999999994,True,HIGH,9.0,UNDER
2026-09-08,San Francisco Giants,St. Louis Cardinals,2,1,3,San Francisco Giants,St. Louis Cardinals,49.8,50.2,False,50.2,11.0,8.0,False,HIGH,7.5,UNDER
2026-09-08,Los Angeles Dodgers,Cincinnati Reds,3,2,5,Los Angeles Dodgers,Los Angeles Dodgers,64.6,35.4,True,64.6,9.98,4.98,False,HIGH,8.0,UNDER
