date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-06-28,Baltimore Orioles,Washington Nationals,4,6,10,Washington Nationals,Baltimore Orioles,70.9,29.1,False,70.9,9.52,0.4800000000000004,False,LOW,9.5,OVER
2026-06-28,Pittsburgh Pirates,Cincinnati Reds,9,4,13,Pittsburgh Pirates,Pittsburgh Pirates,76.1,23.9,True,76.1,9.17,3.83,True,LOW,9.5,OVER
2026-06-28,Toronto Blue Jays,Texas Rangers,2,3,5,Texas Rangers,Texas Rangers,34.6,65.4,True,65.4,9.87,4.869999999999999,False,HIGH,8.5,UNDER
2026-06-28,Detroit Tigers,Houston Astros,5,7,12,Houston Astros,Detroit Tigers,63.1,36.9,False,63.1,7.78,4.22,False,LOW,8.5,OVER
2026-06-28,Cleveland Guardians,Seattle Mariners,6,5,11,Cleveland Guardians,Seattle Mariners,49.4,50.6,False,50.6,7.02,3.9800000000000004,False,LOW,7.5,OVER
2026-06-28,Tampa Bay Rays,Arizona Diamondbacks,5,1,6,Tampa Bay Rays,Tampa Bay Rays,77.7,22.3,True,77.7,9.09,3.09,True,HIGH,7.5,UNDER
2026-06-28,New York Mets,Philadelphia Phillies,4,5,9,Philadelphia Phillies,Philadelphia Phillies,22.3,77.7,True,77.7,9.04,0.03999999999999915,False,HIGH,8.5,OVER
2026-06-28,Minnesota Twins,Colorado Rockies,3,2,5,Minnesota Twins,Minnesota Twins,50.1,49.9,True,50.1,11.0,6.0,False,HIGH,9.5,UNDER
2026-06-28,Chicago White Sox,Kansas City Royals,4,5,9,Kansas City Royals,Chicago White Sox,65.3,34.7,False,65.3,9.92,0.9199999999999999,False,HIGH,8.5,OVER
2026-06-28,Milwaukee Brewers,Chicago Cubs,3,4,7,Chicago Cubs,Milwaukee Brewers,50.3,49.7,False,50.3,8.39,1.3900000000000006,False,HIGH,8.5,UNDER
2026-06-28,St. Louis Cardinals,Miami Marlins,2,1,3,St. Louis Cardinals,Miami Marlins,22.5,77.5,False,77.5,8.98,5.98,False,HIGH,9.5,UNDER
2026-06-28,Los Angeles Angels,Athletics,4,1,5,Los Angeles Angels,Los Angeles Angels,50.8,49.2,True,50.8,10.99,5.99,True,HIGH,9.5,UNDER
2026-06-28,San Francisco Giants,Atlanta Braves,3,2,5,San Francisco Giants,Atlanta Braves,49.7,50.3,False,50.3,7.04,2.04,False,HIGH,7.5,UNDER
2026-06-28,San Diego Padres,Los Angeles Dodgers,2,4,6,Los Angeles Dodgers,Los Angeles Dodgers,25.2,74.8,True,74.8,9.23,3.2300000000000004,True,HIGH,7.5,UNDER
2026-06-28,Boston Red Sox,New York Yankees,5,4,9,Boston Red Sox,Boston Red Sox,69.7,30.3,True,69.7,8.27,0.7300000000000004,False,LOW,7.5,OVER
