date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-07,St. Louis Cardinals (DH-1),Milwaukee Brewers,3,4,7,Milwaukee Brewers,Milwaukee Brewers,27.2,72.8,True,72.8,8.5,1.5,False,HIGH,8.5,UNDER
2026-07-07,St. Louis Cardinals (DH-2),Milwaukee Brewers,2,10,12,Milwaukee Brewers,Milwaukee Brewers,28.3,71.7,True,71.7,8.99,3.01,True,LOW,8.5,OVER
2026-07-07,Baltimore Orioles,Chicago Cubs,2,5,7,Chicago Cubs,Chicago Cubs,25.9,74.1,True,74.1,9.28,2.2799999999999994,True,HIGH,9.25,UNDER
2026-07-07,Detroit Tigers,Athletics,6,2,8,Detroit Tigers,Detroit Tigers,77.5,22.5,True,77.5,9.05,1.0500000000000007,True,HIGH,8.5,UNDER
2026-07-07,Pittsburgh Pirates,Atlanta Braves,12,4,16,Pittsburgh Pirates,Pittsburgh Pirates,50.5,49.5,True,50.5,11.0,5.0,True,LOW,8.5,OVER
2026-07-07,Miami Marlins,Seattle Mariners,6,5,11,Miami Marlins,Seattle Mariners,41.5,58.5,False,58.5,8.14,2.8599999999999994,False,LOW,8.0,OVER
2026-07-07,Tampa Bay Rays,New York Yankees,6,4,10,Tampa Bay Rays,Tampa Bay Rays,77.5,22.5,True,77.5,9.03,0.9700000000000006,True,LOW,7.75,OVER
2026-07-07,Washington Nationals,Houston Astros,3,6,9,Houston Astros,Washington Nationals,50.4,49.6,False,50.4,11.01,2.01,False,HIGH,9.5,UNDER
2026-07-07,New York Mets,Kansas City Royals,12,16,28,Kansas City Royals,Kansas City Royals,49.8,50.2,True,50.2,11.0,17.0,True,LOW,8.5,OVER
2026-07-07,Cincinnati Reds,Philadelphia Phillies,1,4,5,Philadelphia Phillies,Philadelphia Phillies,25.7,74.3,True,74.3,9.25,4.25,True,HIGH,9.0,UNDER
2026-07-07,Minnesota Twins,Cleveland Guardians,3,1,4,Minnesota Twins,Minnesota Twins,71.9,28.1,True,71.9,9.41,5.41,True,HIGH,8.5,UNDER
2026-07-07,Chicago White Sox,Boston Red Sox,1,8,9,Boston Red Sox,Boston Red Sox,22.5,77.5,True,77.5,8.99,0.009999999999999787,True,LOW,8.5,OVER
2026-07-07,Texas Rangers,Los Angeles Angels,8,3,11,Texas Rangers,Texas Rangers,77.5,22.5,True,77.5,9.03,1.9700000000000006,True,LOW,7.0,OVER
2026-07-07,San Diego Padres,Arizona Diamondbacks,4,1,5,San Diego Padres,Arizona Diamondbacks,22.5,77.5,False,77.5,8.99,3.99,False,HIGH,9.0,UNDER
2026-07-07,San Francisco Giants,Toronto Blue Jays,3,9,12,Toronto Blue Jays,San Francisco Giants,62.8,37.2,False,62.8,7.84,4.16,False,LOW,8.0,OVER
2026-07-07,Los Angeles Dodgers,Colorado Rockies,3,4,7,Colorado Rockies,Los Angeles Dodgers,50.2,49.8,False,50.2,10.99,3.99,False,HIGH,9.5,UNDER
