date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-06-16,Philadelphia Phillies,Miami Marlins,8,2,10,Philadelphia Phillies,Philadelphia Phillies,53.6,46.4,True,53.6,7.3,2.7,True,LOW,8.5,OVER
2026-06-16,Washington Nationals,Kansas City Royals,6,4,10,Washington Nationals,Washington Nationals,73.5,26.5,True,73.5,9.31,0.6899999999999995,True,LOW,8.5,OVER
2026-06-16,Boston Red Sox,Toronto Blue Jays,1,6,7,Toronto Blue Jays,Boston Red Sox,53.2,46.8,False,53.2,7.49,0.4900000000000002,False,HIGH,7.5,UNDER
2026-06-16,New York Yankees,Chicago White Sox,12,2,14,New York Yankees,New York Yankees,77.6,22.4,True,77.6,9.04,4.960000000000001,True,LOW,7.5,OVER
2026-06-16,Cincinnati Reds,New York Mets,5,3,8,Cincinnati Reds,Cincinnati Reds,75.7,24.3,True,75.7,9.16,1.1600000000000001,True,HIGH,9.5,UNDER
2026-06-16,Milwaukee Brewers,Cleveland Guardians,2,1,3,Milwaukee Brewers,Milwaukee Brewers,76.0,24.0,True,76.0,8.83,5.83,False,HIGH,8.5,UNDER
2026-06-16,St. Louis Cardinals,San Diego Padres,3,2,5,St. Louis Cardinals,St. Louis Cardinals,73.8,26.2,True,73.8,8.64,3.6400000000000006,False,HIGH,8.5,UNDER
2026-06-16,Chicago Cubs,Colorado Rockies,2,5,7,Colorado Rockies,Chicago Cubs,51.2,48.8,False,51.2,10.92,3.92,False,HIGH,9.5,UNDER
2026-06-16,Texas Rangers,Minnesota Twins,2,12,14,Minnesota Twins,Minnesota Twins,39.0,61.0,True,61.0,10.26,3.74,True,LOW,8.5,OVER
2026-06-16,Houston Astros,Detroit Tigers,4,2,6,Houston Astros,Detroit Tigers,22.8,77.2,False,77.2,8.95,2.9499999999999993,False,HIGH,8.5,UNDER
2026-06-16,Arizona Diamondbacks,Los Angeles Angels,0,7,7,Los Angeles Angels,Los Angeles Angels,23.0,77.0,True,77.0,9.0,2.0,True,HIGH,8.5,UNDER
2026-06-16,Athletics,Pittsburgh Pirates,5,6,11,Pittsburgh Pirates,Pittsburgh Pirates,49.5,50.5,True,50.5,10.99,0.009999999999999787,False,LOW,10.5,OVER
2026-06-16,Seattle Mariners,Baltimore Orioles,3,1,4,Seattle Mariners,Seattle Mariners,70.7,29.3,True,70.7,9.51,5.51,True,HIGH,7.5,UNDER
2026-06-16,Los Angeles Dodgers,Tampa Bay Rays,1,0,1,Los Angeles Dodgers,Los Angeles Dodgers,67.5,32.5,True,67.5,8.24,7.24,False,HIGH,8.5,UNDER
