date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-25,Detroit Tigers,Tampa Bay Rays,4,1,5,Detroit Tigers,Tampa Bay Rays,39.9,60.1,False,60.1,9.37,4.369999999999999,False,HIGH,,
2026-08-25,Miami Marlins,Boston Red Sox,3,7,10,Boston Red Sox,Boston Red Sox,35.6,64.4,True,64.4,7.93,2.0700000000000003,True,LOW,,
2026-08-25,Washington Nationals,Colorado Rockies,1,3,4,Colorado Rockies,Washington Nationals,72.3,27.7,False,72.3,9.41,5.41,False,HIGH,,
2026-08-25,New York Yankees,Houston Astros,7,9,16,Houston Astros,New York Yankees,71.8,28.2,False,71.8,8.52,7.48,False,LOW,,
2026-08-25,Toronto Blue Jays,Kansas City Royals,3,5,8,Kansas City Royals,Kansas City Royals,31.2,68.8,True,68.8,8.24,0.2400000000000002,True,HIGH,,
2026-08-25,New York Mets,Milwaukee Brewers,3,2,5,New York Mets,Milwaukee Brewers,36.5,63.5,False,63.5,7.89,2.8899999999999997,False,HIGH,,
2026-08-25,Atlanta Braves,Los Angeles Dodgers,4,3,7,Atlanta Braves,Los Angeles Dodgers,46.9,53.1,False,53.1,7.12,0.1200000000000001,False,HIGH,,
2026-08-25,Chicago White Sox,Texas Rangers,11,7,18,Chicago White Sox,Chicago White Sox,50.9,49.1,True,50.9,6.98,11.02,True,LOW,,
2026-08-25,St. Louis Cardinals,Baltimore Orioles,1,13,14,Baltimore Orioles,St. Louis Cardinals,60.1,39.9,False,60.1,9.34,4.66,False,LOW,,
2026-08-25,Los Angeles Angels,Cleveland Guardians,6,8,14,Cleveland Guardians,Cleveland Guardians,50.0,50.0,True,50.0,7.01,6.99,True,LOW,,
2026-08-25,Arizona Diamondbacks,Chicago Cubs,5,4,9,Arizona Diamondbacks,Chicago Cubs,45.7,54.3,False,54.3,10.61,1.6099999999999994,False,HIGH,,
2026-08-25,San Diego Padres,Pittsburgh Pirates,0,1,1,Pittsburgh Pirates,San Diego Padres,50.2,49.8,False,50.2,6.99,5.99,False,HIGH,,
2026-08-25,Athletics,Minnesota Twins,4,2,6,Athletics,Athletics,51.4,48.6,True,51.4,10.43,4.43,True,HIGH,,
2026-08-25,Seattle Mariners,Philadelphia Phillies,4,1,5,Seattle Mariners,Philadelphia Phillies,27.3,72.7,False,72.7,9.34,4.34,False,HIGH,,
2026-08-25,San Francisco Giants,Cincinnati Reds,3,1,4,San Francisco Giants,San Francisco Giants,55.9,44.1,True,55.9,7.31,3.3099999999999996,True,HIGH,,
