date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-04-28,Cleveland Guardians,Tampa Bay Rays,0,1,1,Tampa Bay Rays,Tampa Bay Rays,42.2,57.8,True,57.8,7.51,6.51,False,HIGH,7.5,UNDER
2026-04-28,Baltimore Orioles,Houston Astros,5,3,8,Baltimore Orioles,Baltimore Orioles,50.8,49.2,True,50.8,11.01,3.01,True,HIGH,9.0,UNDER
2026-04-28,Cincinnati Reds,Colorado Rockies,7,2,9,Cincinnati Reds,Cincinnati Reds,77.6,22.4,True,77.6,9.02,0.019999999999999574,True,HIGH,8.5,OVER
2026-04-28,Pittsburgh Pirates,St. Louis Cardinals,7,11,18,St. Louis Cardinals,Pittsburgh Pirates,53.5,46.5,False,53.5,9.41,8.59,False,LOW,8.5,OVER
2026-04-28,Philadelphia Phillies,San Francisco Giants,7,0,7,Philadelphia Phillies,San Francisco Giants,47.2,52.8,False,52.8,7.15,0.15000000000000036,False,HIGH,8.0,UNDER
2026-04-28,Toronto Blue Jays,Boston Red Sox,3,0,3,Toronto Blue Jays,Toronto Blue Jays,50.6,49.4,True,50.6,7.05,4.05,True,HIGH,7.5,UNDER
2026-04-28,New York Mets,Washington Nationals,8,0,8,New York Mets,Washington Nationals,49.2,50.8,False,50.8,8.12,0.11999999999999922,False,HIGH,8.0,PUSH
2026-04-28,Atlanta Braves,Detroit Tigers,5,2,7,Atlanta Braves,Atlanta Braves,63.0,37.0,True,63.0,10.11,3.1099999999999994,True,HIGH,8.5,UNDER
2026-04-28,Minnesota Twins,Seattle Mariners,1,7,8,Seattle Mariners,Seattle Mariners,22.2,77.8,True,77.8,8.98,0.9800000000000004,True,HIGH,7.5,OVER
2026-04-28,Chicago White Sox,Los Angeles Angels,5,2,7,Chicago White Sox,Chicago White Sox,70.4,29.6,True,70.4,9.58,2.58,True,HIGH,7.5,UNDER
2026-04-28,Milwaukee Brewers,Arizona Diamondbacks,13,2,15,Milwaukee Brewers,Arizona Diamondbacks,49.2,50.8,False,50.8,11.02,3.9800000000000004,False,LOW,8.0,OVER
2026-04-28,Texas Rangers,New York Yankees,2,3,5,New York Yankees,New York Yankees,30.3,69.7,True,69.7,8.24,3.24,False,HIGH,7.25,UNDER
2026-04-28,Athletics,Kansas City Royals,1,4,5,Kansas City Royals,Athletics,57.6,42.4,False,57.6,10.0,5.0,False,HIGH,9.5,UNDER
2026-04-28,San Diego Padres,Chicago Cubs,3,8,11,Chicago Cubs,Chicago Cubs,42.7,57.3,True,57.3,10.48,0.5199999999999996,True,LOW,8.5,OVER
2026-04-28,Los Angeles Dodgers,Miami Marlins,1,2,3,Miami Marlins,Los Angeles Dodgers,65.9,34.1,False,65.9,7.95,4.95,False,HIGH,7.5,UNDER
