date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-25,Detroit Tigers,Kansas City Royals,2,3,5,Kansas City Royals,Detroit Tigers,77.0,23.0,False,77.0,8.98,3.9800000000000004,False,HIGH,8.0,UNDER
2026-07-25,Washington Nationals,Arizona Diamondbacks,5,3,8,Washington Nationals,Washington Nationals,50.4,49.6,True,50.4,10.99,2.99,True,HIGH,9.0,UNDER
2026-07-25,San Francisco Giants,Los Angeles Angels,9,2,11,San Francisco Giants,Los Angeles Angels,48.9,51.1,False,51.1,7.02,3.9800000000000004,False,LOW,9.0,OVER
2026-07-25,Boston Red Sox,Toronto Blue Jays,0,6,6,Toronto Blue Jays,Boston Red Sox,77.1,22.9,False,77.1,9.0,3.0,False,HIGH,7.0,UNDER
2026-07-25,Miami Marlins,San Diego Padres,2,7,9,San Diego Padres,San Diego Padres,31.3,68.7,True,68.7,9.64,0.6400000000000006,True,HIGH,8.0,OVER
2026-07-25,Philadelphia Phillies,New York Yankees,1,3,4,New York Yankees,New York Yankees,49.6,50.4,True,50.4,6.98,2.9800000000000004,True,HIGH,9.0,UNDER
2026-07-25,Tampa Bay Rays,Cleveland Guardians,3,0,3,Tampa Bay Rays,Tampa Bay Rays,71.1,28.9,True,71.1,9.5,6.5,True,HIGH,8.0,UNDER
2026-07-25,Pittsburgh Pirates,Chicago Cubs,0,11,11,Chicago Cubs,Pittsburgh Pirates,51.3,48.7,False,51.3,8.49,2.51,False,LOW,7.5,OVER
2026-07-25,Baltimore Orioles,Atlanta Braves,3,2,5,Baltimore Orioles,Baltimore Orioles,54.5,45.5,True,54.5,10.58,5.58,False,HIGH,9.0,UNDER
2026-07-25,Minnesota Twins,Athletics,2,0,2,Minnesota Twins,Minnesota Twins,54.7,45.3,True,54.7,10.67,8.67,True,HIGH,10.0,UNDER
2026-07-25,Chicago White Sox,Houston Astros,1,4,5,Houston Astros,Chicago White Sox,73.7,26.3,False,73.7,9.33,4.33,False,HIGH,8.5,UNDER
2026-07-25,Milwaukee Brewers,Colorado Rockies,8,5,13,Milwaukee Brewers,Milwaukee Brewers,68.8,31.2,True,68.8,9.68,3.3200000000000003,True,LOW,9.25,OVER
2026-07-25,New York Mets,Los Angeles Dodgers,3,4,7,Los Angeles Dodgers,Los Angeles Dodgers,48.3,51.7,True,51.7,6.99,0.009999999999999787,False,LOW,7.0,PUSH
2026-07-25,St. Louis Cardinals,Cincinnati Reds,7,0,7,St. Louis Cardinals,Cincinnati Reds,38.3,61.7,False,61.7,7.74,0.7400000000000002,False,HIGH,8.0,UNDER
2026-07-25,Texas Rangers,Seattle Mariners,7,1,8,Texas Rangers,Seattle Mariners,38.3,61.7,False,61.7,8.44,0.4399999999999995,False,HIGH,7.5,OVER
