date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-08,New York Yankees,Atlanta Braves,5,4,9,New York Yankees,New York Yankees,50.5,49.5,True,50.5,7.02,1.9800000000000004,False,LOW,,
2026-08-08,Boston Red Sox,Athletics,3,7,10,Athletics,Boston Red Sox,76.9,23.1,False,76.9,8.97,1.0299999999999994,False,LOW,,
2026-08-08,Miami Marlins,Los Angeles Angels,7,0,7,Miami Marlins,Miami Marlins,51.2,48.8,True,51.2,6.97,0.03000000000000025,True,LOW,,
2026-08-08,Philadelphia Phillies,Toronto Blue Jays,5,7,12,Toronto Blue Jays,Philadelphia Phillies,64.6,35.4,False,64.6,7.97,4.03,False,LOW,,
2026-08-08,Pittsburgh Pirates,New York Mets,9,0,9,Pittsburgh Pirates,New York Mets,25.0,75.0,False,75.0,8.75,0.25,False,LOW,,
2026-08-08,Washington Nationals,Cincinnati Reds,8,2,10,Washington Nationals,Cincinnati Reds,23.5,76.5,False,76.5,8.88,1.1199999999999992,False,LOW,,
2026-08-08,Kansas City Royals,Chicago Cubs,6,3,9,Kansas City Royals,Chicago Cubs,22.9,77.1,False,77.1,8.98,0.019999999999999574,False,LOW,,
2026-08-08,Milwaukee Brewers,Minnesota Twins,4,3,7,Milwaukee Brewers,Milwaukee Brewers,61.0,39.0,True,61.0,7.7,0.7000000000000002,False,HIGH,,
2026-08-08,San Diego Padres,Houston Astros,3,2,5,San Diego Padres,Houston Astros,22.6,77.4,False,77.4,8.99,3.99,False,HIGH,,
2026-08-08,San Francisco Giants,Detroit Tigers,0,8,8,Detroit Tigers,Detroit Tigers,22.9,77.1,True,77.1,8.99,0.9900000000000002,True,HIGH,,
2026-08-08,St. Louis Cardinals,Colorado Rockies,6,8,14,Colorado Rockies,Colorado Rockies,49.4,50.6,True,50.6,7.69,6.31,True,LOW,,
2026-08-08,Texas Rangers,Baltimore Orioles,5,1,6,Texas Rangers,Texas Rangers,52.4,47.6,True,52.4,7.21,1.21,True,HIGH,,
2026-08-08,Chicago White Sox,Cleveland Guardians,6,3,9,Chicago White Sox,Cleveland Guardians,39.6,60.4,False,60.4,8.92,0.08000000000000007,False,LOW,,
2026-08-08,Arizona Diamondbacks,Los Angeles Dodgers,1,2,3,Los Angeles Dodgers,Arizona Diamondbacks,68.2,31.8,False,68.2,9.66,6.66,False,HIGH,,
2026-08-08,Seattle Mariners,Tampa Bay Rays,2,3,5,Tampa Bay Rays,Tampa Bay Rays,42.8,57.2,True,57.2,7.4,2.4000000000000004,False,HIGH,,
