date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-09,Washington Nationals,Cincinnati Reds,7,1,8,Washington Nationals,Washington Nationals,50.8,49.2,True,50.8,9.65,1.6500000000000004,True,HIGH,,
2026-08-09,Boston Red Sox,Athletics,3,4,7,Athletics,Boston Red Sox,77.8,22.2,False,77.8,9.05,2.0500000000000007,False,HIGH,,
2026-08-09,Pittsburgh Pirates,New York Mets,1,11,12,New York Mets,New York Mets,47.9,52.1,True,52.1,7.13,4.87,True,LOW,,
2026-08-09,Philadelphia Phillies,Toronto Blue Jays,7,6,13,Philadelphia Phillies,Philadelphia Phillies,68.3,31.7,True,68.3,8.22,4.779999999999999,False,LOW,,
2026-08-09,New York Yankees,Atlanta Braves,1,2,3,Atlanta Braves,New York Yankees,50.2,49.8,False,50.2,7.02,4.02,False,HIGH,,
2026-08-09,Miami Marlins,Los Angeles Angels,12,3,15,Miami Marlins,Miami Marlins,51.1,48.9,True,51.1,6.99,8.01,True,LOW,,
2026-08-09,Kansas City Royals,Chicago Cubs,2,10,12,Chicago Cubs,Chicago Cubs,23.1,76.9,True,76.9,8.85,3.1500000000000004,True,LOW,,
2026-08-09,Chicago White Sox,Cleveland Guardians,5,3,8,Chicago White Sox,Chicago White Sox,68.5,31.5,True,68.5,9.43,1.4299999999999997,True,HIGH,,
2026-08-09,Milwaukee Brewers,Minnesota Twins,4,3,7,Milwaukee Brewers,Milwaukee Brewers,55.0,45.0,True,55.0,7.36,0.3600000000000003,False,HIGH,,
2026-08-09,St. Louis Cardinals,Colorado Rockies,7,4,11,St. Louis Cardinals,St. Louis Cardinals,57.9,42.1,True,57.9,8.58,2.42,True,LOW,,
2026-08-09,Texas Rangers,Baltimore Orioles,5,10,15,Baltimore Orioles,Texas Rangers,55.6,44.4,False,55.6,7.36,7.64,False,LOW,,
2026-08-09,San Francisco Giants,Detroit Tigers,1,3,4,Detroit Tigers,Detroit Tigers,27.0,73.0,True,73.0,8.57,4.57,True,HIGH,,
2026-08-09,Arizona Diamondbacks,Los Angeles Dodgers,4,2,6,Arizona Diamondbacks,Arizona Diamondbacks,75.8,24.2,True,75.8,9.13,3.130000000000001,True,HIGH,,
2026-08-09,Seattle Mariners,Tampa Bay Rays,1,4,5,Tampa Bay Rays,Tampa Bay Rays,40.8,59.2,True,59.2,7.56,2.5599999999999996,True,HIGH,,
2026-08-09,San Diego Padres,Houston Astros,7,2,9,San Diego Padres,Houston Astros,22.6,77.4,False,77.4,8.97,0.02999999999999936,False,LOW,,
