date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-01,Toronto Blue Jays,St. Louis Cardinals,5,1,6,Toronto Blue Jays,Toronto Blue Jays,50.6,49.4,True,50.6,7.01,1.0099999999999998,True,HIGH,8.25,UNDER
2026-08-01,Seattle Mariners,Minnesota Twins,4,3,7,Seattle Mariners,Minnesota Twins,48.7,51.3,False,51.3,7.08,0.08000000000000007,False,HIGH,7.25,UNDER
2026-08-01,Tampa Bay Rays,Chicago White Sox,1,0,1,Tampa Bay Rays,Tampa Bay Rays,56.5,43.5,True,56.5,7.43,6.43,False,HIGH,7.5,UNDER
2026-08-01,New York Mets,Miami Marlins,2,6,8,Miami Marlins,New York Mets,69.1,30.9,False,69.1,8.15,0.15000000000000036,False,HIGH,8.75,UNDER
2026-08-01,Cincinnati Reds,Pittsburgh Pirates,1,4,5,Pittsburgh Pirates,Pittsburgh Pirates,49.5,50.5,True,50.5,7.03,2.0300000000000002,True,HIGH,8.5,UNDER
2026-08-01,Baltimore Orioles,Philadelphia Phillies,0,5,5,Philadelphia Phillies,Baltimore Orioles,50.8,49.2,False,50.8,10.99,5.99,False,HIGH,8.25,UNDER
2026-08-01,Houston Astros,Texas Rangers,5,4,9,Houston Astros,Houston Astros,61.1,38.9,True,61.1,8.95,0.05000000000000071,False,LOW,8.25,OVER
2026-08-01,Cleveland Guardians,Arizona Diamondbacks,8,12,20,Arizona Diamondbacks,Arizona Diamondbacks,25.7,74.3,True,74.3,8.79,11.21,True,LOW,8.25,OVER
2026-08-01,Atlanta Braves,Washington Nationals,8,3,11,Atlanta Braves,Washington Nationals,48.7,51.3,False,51.3,10.95,0.05000000000000071,False,LOW,9.5,OVER
2026-08-01,Chicago Cubs,New York Yankees,5,2,7,Chicago Cubs,Chicago Cubs,62.1,37.9,True,62.1,7.79,0.79,True,HIGH,6.25,OVER
2026-08-01,Colorado Rockies,Kansas City Royals,12,6,18,Colorado Rockies,Kansas City Royals,27.3,72.7,False,72.7,9.45,8.55,False,LOW,11.5,OVER
2026-08-01,San Diego Padres,San Francisco Giants,6,5,11,San Diego Padres,San Diego Padres,65.6,34.4,True,65.6,9.97,1.0299999999999994,False,LOW,8.25,OVER
2026-08-01,Los Angeles Dodgers,Boston Red Sox,2,3,5,Boston Red Sox,Boston Red Sox,34.4,65.6,True,65.6,7.95,2.95,False,HIGH,7.25,UNDER
2026-08-01,Los Angeles Angels,Milwaukee Brewers,1,3,4,Milwaukee Brewers,Milwaukee Brewers,23.6,76.4,True,76.4,8.88,4.880000000000001,True,HIGH,8.75,UNDER
2026-08-01,Athletics,Detroit Tigers,6,8,14,Detroit Tigers,Detroit Tigers,23.0,77.0,True,77.0,9.02,4.98,True,LOW,10.5,OVER
