date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,xruns_vs_actual
2026-04-17,New York Yankees,Kansas City Royals,4,2,6,New York Yankees,New York Yankees,77.8,22.2,True,77.8,8.96,2.960000000000001,True,OVER
2026-04-17,Miami Marlins,Milwaukee Brewers,5,7,12,Milwaukee Brewers,Miami Marlins,50.9,49.1,False,50.9,8.68,3.3200000000000003,False,UNDER
2026-04-17,Boston Red Sox,Detroit Tigers,1,0,1,Boston Red Sox,Detroit Tigers,24.5,75.5,False,75.5,8.82,7.82,False,OVER
2026-04-17,Houston Astros,St. Louis Cardinals,4,9,13,St. Louis Cardinals,Houston Astros,51.1,48.9,False,51.1,11.06,1.9399999999999995,False,UNDER
2026-04-17,Minnesota Twins,Cincinnati Reds,1,2,3,Cincinnati Reds,Cincinnati Reds,43.1,56.9,True,56.9,9.05,6.050000000000001,False,OVER
2026-04-17,Colorado Rockies,Los Angeles Dodgers,1,7,8,Los Angeles Dodgers,Los Angeles Dodgers,21.9,78.1,True,78.1,8.99,0.9900000000000002,True,OVER
2026-04-17,Los Angeles Angels,San Diego Padres,8,0,8,Los Angeles Angels,Los Angeles Angels,57.8,42.2,True,57.8,7.87,0.1299999999999999,True,UNDER
2026-04-17,Seattle Mariners,Texas Rangers,0,5,5,Texas Rangers,Seattle Mariners,50.9,49.1,False,50.9,6.97,1.9699999999999998,False,OVER
2026-04-17,Arizona Diamondbacks,Toronto Blue Jays,6,3,9,Arizona Diamondbacks,Arizona Diamondbacks,50.1,49.9,True,50.1,11.01,2.01,True,OVER
2026-04-17,Athletics,Chicago White Sox,2,9,11,Chicago White Sox,Chicago White Sox,48.8,51.2,True,51.2,11.01,0.009999999999999787,True,OVER
2026-04-18,New York Yankees,Kansas City Royals,13,4,17,New York Yankees,New York Yankees,78.5,21.5,True,78.5,9.0,8.0,True,UNDER
2026-04-18,Minnesota Twins,Cincinnati Reds,4,5,9,Cincinnati Reds,Cincinnati Reds,30.6,69.4,True,69.4,9.61,0.6099999999999994,False,OVER
2026-04-18,Chicago Cubs,New York Mets,4,2,6,Chicago Cubs,Chicago Cubs,77.5,22.5,True,77.5,9.01,3.01,True,OVER
2026-04-18,Pittsburgh Pirates,Tampa Bay Rays,7,8,15,Tampa Bay Rays,Pittsburgh Pirates,70.8,29.2,False,70.8,8.9,6.1,False,UNDER
2026-04-18,Washington Nationals,San Francisco Giants,6,7,13,San Francisco Giants,Washington Nationals,50.5,49.5,False,50.5,8.09,4.91,False,UNDER
2026-04-18,Athletics,Chicago White Sox,7,6,13,Athletics,Chicago White Sox,49.8,50.2,False,50.2,10.99,2.01,False,UNDER
2026-04-18,Boston Red Sox,Detroit Tigers,1,4,5,Detroit Tigers,Detroit Tigers,22.7,77.3,True,77.3,8.97,3.9700000000000006,True,OVER
2026-04-18,Miami Marlins,Milwaukee Brewers,2,5,7,Milwaukee Brewers,Milwaukee Brewers,44.1,55.9,True,55.9,9.21,2.210000000000001,True,OVER
2026-04-18,Cleveland Guardians,Baltimore Orioles,4,2,6,Cleveland Guardians,Baltimore Orioles,43.7,56.3,False,56.3,10.54,4.539999999999999,False,OVER
2026-04-18,Houston Astros,St. Louis Cardinals,5,7,12,St. Louis Cardinals,St. Louis Cardinals,48.9,51.1,True,51.1,10.95,1.0500000000000007,True,UNDER
2026-04-18,Seattle Mariners,Texas Rangers,7,3,10,Seattle Mariners,Seattle Mariners,50.5,49.5,True,50.5,7.04,2.96,True,UNDER
2026-04-18,Philadelphia Phillies,Atlanta Braves,1,3,4,Atlanta Braves,Atlanta Braves,22.8,77.2,True,77.2,9.02,5.02,True,OVER
2026-04-18,Colorado Rockies,Los Angeles Dodgers,4,3,7,Colorado Rockies,Los Angeles Dodgers,22.1,77.9,False,77.9,9.06,2.0600000000000005,False,OVER
2026-04-18,Arizona Diamondbacks,Toronto Blue Jays,6,2,8,Arizona Diamondbacks,Arizona Diamondbacks,50.1,49.9,True,50.1,11.01,3.01,True,OVER
2026-04-18,Los Angeles Angels,San Diego Padres,1,4,5,San Diego Padres,Los Angeles Angels,55.6,44.4,False,55.6,7.94,2.9400000000000004,False,OVER
2026-04-19,Washington Nationals,San Francisco Giants,3,0,3,Washington Nationals,San Francisco Giants,47.4,52.6,False,52.6,8.6,5.6,False,OVER
2026-04-19,Pittsburgh Pirates,Tampa Bay Rays,6,3,9,Pittsburgh Pirates,Pittsburgh Pirates,63.1,36.9,True,63.1,10.12,1.1199999999999992,True,OVER
2026-04-19,New York Yankees,Kansas City Royals,7,0,7,New York Yankees,New York Yankees,77.2,22.8,True,77.2,9.0,2.0,True,OVER
2026-04-19,Cleveland Guardians,Baltimore Orioles,8,4,12,Cleveland Guardians,Baltimore Orioles,36.9,63.1,False,63.1,10.03,1.9700000000000006,False,UNDER
2026-04-19,Miami Marlins,Milwaukee Brewers,5,3,8,Miami Marlins,Miami Marlins,54.3,45.7,True,54.3,9.16,1.1600000000000001,True,OVER
2026-04-19,Houston Astros,St. Louis Cardinals,5,7,12,St. Louis Cardinals,St. Louis Cardinals,50.0,50.0,True,50.0,10.96,1.0399999999999991,True,UNDER
2026-04-19,Minnesota Twins,Cincinnati Reds,4,7,11,Cincinnati Reds,Cincinnati Reds,31.0,69.0,True,69.0,9.54,1.4600000000000009,True,UNDER
2026-04-19,Chicago Cubs,New York Mets,2,1,3,Chicago Cubs,Chicago Cubs,77.4,22.6,True,77.4,8.96,5.960000000000001,False,OVER
2026-04-19,Colorado Rockies,Los Angeles Dodgers,9,6,15,Colorado Rockies,Los Angeles Dodgers,22.0,78.0,False,78.0,8.96,6.039999999999999,False,UNDER
2026-04-19,Athletics,Chicago White Sox,4,7,11,Chicago White Sox,Chicago White Sox,50.0,50.0,True,50.0,11.05,0.05000000000000071,True,OVER
2026-04-19,Los Angeles Angels,San Diego Padres,1,2,3,San Diego Padres,Los Angeles Angels,61.4,38.6,False,61.4,7.69,4.69,False,OVER
2026-04-19,Seattle Mariners,Texas Rangers,5,2,7,Seattle Mariners,Texas Rangers,49.4,50.6,False,50.6,7.01,0.009999999999999787,False,OVER
2026-04-19,Arizona Diamondbacks,Toronto Blue Jays,4,10,14,Toronto Blue Jays,Arizona Diamondbacks,50.4,49.6,False,50.4,10.95,3.0500000000000007,False,UNDER
2026-04-19,Boston Red Sox,Detroit Tigers,2,6,8,Detroit Tigers,Detroit Tigers,34.2,65.8,True,65.8,7.99,0.009999999999999787,True,UNDER
2026-04-19,Philadelphia Phillies,Atlanta Braves,2,4,6,Atlanta Braves,Atlanta Braves,22.1,77.9,True,77.9,8.96,2.960000000000001,True,OVER
2026-04-20,Boston Red Sox,Detroit Tigers,8,6,14,Boston Red Sox,Detroit Tigers,30.2,69.8,False,69.8,8.31,5.6899999999999995,False,UNDER
2026-04-20,Cleveland Guardians,Houston Astros,2,9,11,Houston Astros,Cleveland Guardians,55.2,44.8,False,55.2,10.56,0.4399999999999995,False,UNDER
2026-04-20,Tampa Bay Rays,Cincinnati Reds,1,6,7,Cincinnati Reds,Cincinnati Reds,33.3,66.7,True,66.7,9.85,2.8499999999999996,True,OVER
2026-04-20,Miami Marlins,St. Louis Cardinals,5,3,8,Miami Marlins,Miami Marlins,64.7,35.3,True,64.7,9.55,1.5500000000000007,True,OVER
2026-04-20,Washington Nationals,Atlanta Braves,4,9,13,Atlanta Braves,Atlanta Braves,25.2,74.8,True,74.8,9.27,3.7300000000000004,True,UNDER
2026-04-20,Kansas City Royals,Baltimore Orioles,5,7,12,Baltimore Orioles,Baltimore Orioles,26.8,73.2,True,73.2,9.4,2.5999999999999996,True,UNDER
2026-04-20,Chicago Cubs,Philadelphia Phillies,5,1,6,Chicago Cubs,Chicago Cubs,77.4,22.6,True,77.4,9.01,3.01,True,OVER
2026-04-20,Colorado Rockies,Los Angeles Dodgers,3,12,15,Los Angeles Dodgers,Los Angeles Dodgers,22.3,77.7,True,77.7,9.04,5.960000000000001,True,UNDER
2026-04-20,Los Angeles Angels,Toronto Blue Jays,2,5,7,Toronto Blue Jays,Los Angeles Angels,72.8,27.2,False,72.8,8.51,1.5099999999999998,False,OVER
2026-04-20,Seattle Mariners,Athletics,4,6,10,Athletics,Athletics,42.4,57.6,True,57.6,8.2,1.8000000000000007,True,UNDER
2026-04-21,Cleveland Guardians,Houston Astros,8,5,13,Cleveland Guardians,Cleveland Guardians,61.5,38.5,True,61.5,10.08,2.92,True,UNDER
2026-04-21,Tampa Bay Rays,Cincinnati Reds,6,12,18,Cincinnati Reds,Cincinnati Reds,26.8,73.2,True,73.2,9.28,8.72,True,UNDER
2026-04-21,Miami Marlins,St. Louis Cardinals,3,5,8,St. Louis Cardinals,Miami Marlins,64.1,35.9,False,64.1,9.98,1.9800000000000004,False,OVER
2026-04-21,Detroit Tigers,Milwaukee Brewers,4,12,16,Milwaukee Brewers,Milwaukee Brewers,46.6,53.4,True,53.4,9.12,6.880000000000001,True,UNDER
2026-04-21,Washington Nationals,Atlanta Braves,11,4,15,Washington Nationals,Atlanta Braves,23.9,76.1,False,76.1,9.19,5.8100000000000005,False,UNDER
2026-04-21,Boston Red Sox,New York Yankees,0,4,4,New York Yankees,New York Yankees,23.1,76.9,True,76.9,8.97,4.970000000000001,True,OVER
2026-04-21,New York Mets,Minnesota Twins,3,5,8,Minnesota Twins,Minnesota Twins,34.4,65.6,True,65.6,7.9,0.09999999999999964,True,UNDER
2026-04-21,Kansas City Royals,Baltimore Orioles,6,5,11,Kansas City Royals,Baltimore Orioles,27.7,72.3,False,72.3,9.4,1.5999999999999996,False,UNDER
2026-04-21,Chicago Cubs,Philadelphia Phillies,7,4,11,Chicago Cubs,Chicago Cubs,77.1,22.9,True,77.1,8.97,2.0299999999999994,True,UNDER
2026-04-21,Texas Rangers,Pittsburgh Pirates,5,1,6,Texas Rangers,Pittsburgh Pirates,37.6,62.4,False,62.4,7.76,1.7599999999999998,False,OVER
2026-04-21,Colorado Rockies,San Diego Padres,0,1,1,San Diego Padres,San Diego Padres,31.1,68.9,True,68.9,8.22,7.220000000000001,False,OVER
2026-04-21,Los Angeles Angels,Toronto Blue Jays,2,4,6,Toronto Blue Jays,Los Angeles Angels,73.3,26.7,False,73.3,9.35,3.3499999999999996,False,OVER
2026-04-21,Seattle Mariners,Athletics,2,5,7,Athletics,Athletics,46.6,53.4,True,53.4,8.54,1.5399999999999991,True,OVER
2026-04-21,Arizona Diamondbacks,Chicago White Sox,5,11,16,Chicago White Sox,Chicago White Sox,49.1,50.9,True,50.9,10.95,5.050000000000001,True,UNDER
2026-04-21,San Francisco Giants,Los Angeles Dodgers,3,1,4,San Francisco Giants,Los Angeles Dodgers,41.6,58.4,False,58.4,7.47,3.4699999999999998,False,OVER
2026-04-22,Miami Marlins,St. Louis Cardinals,4,1,5,Miami Marlins,Miami Marlins,66.1,33.9,True,66.1,9.91,4.91,True,OVER
2026-04-22,Cleveland Guardians,Houston Astros,0,2,2,Houston Astros,Cleveland Guardians,59.4,40.6,False,59.4,10.35,8.35,False,OVER
2026-04-22,Tampa Bay Rays,Cincinnati Reds,6,1,7,Tampa Bay Rays,Cincinnati Reds,37.6,62.4,False,62.4,10.1,3.0999999999999996,False,OVER
2026-04-22,Kansas City Royals,Baltimore Orioles,6,8,14,Baltimore Orioles,Baltimore Orioles,33.2,66.8,True,66.8,9.82,4.18,True,UNDER
2026-04-22,Los Angeles Angels,Toronto Blue Jays,7,3,10,Los Angeles Angels,Los Angeles Angels,76.5,23.5,True,76.5,9.16,0.8399999999999999,True,UNDER
2026-04-22,Seattle Mariners,Athletics,5,4,9,Seattle Mariners,Athletics,43.8,56.2,False,56.2,7.42,1.58,False,UNDER
2026-04-22,Detroit Tigers,Milwaukee Brewers,5,2,7,Detroit Tigers,Detroit Tigers,55.2,44.8,True,55.2,9.48,2.4800000000000004,True,OVER
2026-04-22,Washington Nationals,Atlanta Braves,6,8,14,Atlanta Braves,Atlanta Braves,21.9,78.1,True,78.1,9.03,4.970000000000001,True,UNDER
2026-04-22,Boston Red Sox,New York Yankees,1,4,5,New York Yankees,New York Yankees,23.1,76.9,True,76.9,9.0,4.0,True,OVER
2026-04-22,New York Mets,Minnesota Twins,3,2,5,New York Mets,Minnesota Twins,22.6,77.4,False,77.4,8.98,3.9800000000000004,False,OVER
2026-04-22,Chicago Cubs,Philadelphia Phillies,7,2,9,Chicago Cubs,Chicago Cubs,77.4,22.6,True,77.4,9.01,0.009999999999999787,True,OVER
2026-04-22,Texas Rangers,Pittsburgh Pirates,4,8,12,Pittsburgh Pirates,Pittsburgh Pirates,36.4,63.6,True,63.6,7.87,4.13,True,UNDER
2026-04-22,Colorado Rockies,San Diego Padres,8,3,11,Colorado Rockies,San Diego Padres,25.9,74.1,False,74.1,8.71,2.289999999999999,False,UNDER
2026-04-22,Arizona Diamondbacks,Chicago White Sox,11,7,18,Arizona Diamondbacks,Arizona Diamondbacks,50.6,49.4,True,50.6,10.96,7.039999999999999,True,UNDER
2026-04-22,San Francisco Giants,Los Angeles Dodgers,3,0,3,San Francisco Giants,Los Angeles Dodgers,36.6,63.4,False,63.4,7.82,4.82,False,OVER
2026-04-23,Washington Nationals,Atlanta Braves,2,7,9,Atlanta Braves,Atlanta Braves,27.5,72.5,True,72.5,9.39,0.39000000000000057,True,OVER
2026-04-23,Detroit Tigers,Milwaukee Brewers,5,4,9,Detroit Tigers,Detroit Tigers,64.9,35.1,True,64.9,9.52,0.5199999999999996,False,OVER
2026-04-23,Chicago Cubs,Philadelphia Phillies,8,7,15,Chicago Cubs,Chicago Cubs,77.2,22.8,True,77.2,8.98,6.02,False,UNDER
2026-04-23,Colorado Rockies,San Diego Padres,8,10,18,San Diego Padres,San Diego Padres,22.7,77.3,True,77.3,9.01,8.99,True,UNDER
2026-04-23,Arizona Diamondbacks,Chicago White Sox,1,4,5,Chicago White Sox,Chicago White Sox,48.6,51.4,True,51.4,11.01,6.01,True,OVER
2026-04-23,San Francisco Giants,Los Angeles Dodgers,0,3,3,Los Angeles Dodgers,Los Angeles Dodgers,48.8,51.2,True,51.2,7.0,4.0,True,OVER
2026-04-23,Boston Red Sox,New York Yankees,2,4,6,New York Yankees,New York Yankees,22.6,77.4,True,77.4,8.99,2.99,True,OVER
2026-04-23,New York Mets,Minnesota Twins,10,8,18,New York Mets,Minnesota Twins,22.1,77.9,False,77.9,9.0,9.0,False,UNDER
2026-04-23,Texas Rangers,Pittsburgh Pirates,6,1,7,Texas Rangers,Pittsburgh Pirates,47.0,53.0,False,53.0,7.19,0.1900000000000004,False,OVER
2026-04-24,Cincinnati Reds,Detroit Tigers,9,8,17,Cincinnati Reds,Cincinnati Reds,63.5,36.5,True,63.5,9.75,7.25,False,UNDER
2026-04-24,Baltimore Orioles,Boston Red Sox,10,3,13,Baltimore Orioles,Baltimore Orioles,76.8,23.2,True,76.8,9.0,4.0,True,UNDER
2026-04-24,Toronto Blue Jays,Cleveland Guardians,6,8,14,Cleveland Guardians,Cleveland Guardians,45.5,54.5,True,54.5,9.44,4.5600000000000005,True,UNDER
2026-04-24,New York Mets,Colorado Rockies,3,4,7,Colorado Rockies,Colorado Rockies,49.3,50.7,True,50.7,7.06,0.05999999999999961,False,OVER
2026-04-24,Tampa Bay Rays,Minnesota Twins,6,2,8,Tampa Bay Rays,Tampa Bay Rays,50.2,49.8,True,50.2,11.06,3.0600000000000005,True,OVER
2026-04-24,Atlanta Braves,Philadelphia Phillies,5,3,8,Atlanta Braves,Atlanta Braves,77.9,22.1,True,77.9,9.01,1.0099999999999998,True,OVER
2026-04-24,Kansas City Royals,Los Angeles Angels,6,3,9,Kansas City Royals,Los Angeles Angels,23.2,76.8,False,76.8,8.95,0.05000000000000071,False,UNDER
2026-04-24,Chicago White Sox,Washington Nationals,5,4,9,Chicago White Sox,Washington Nationals,50.0,50.0,False,50.0,10.96,1.9600000000000009,False,OVER
2026-04-24,Milwaukee Brewers,Pittsburgh Pirates,0,6,6,Pittsburgh Pirates,Pittsburgh Pirates,42.2,57.8,True,57.8,7.36,1.3600000000000003,True,OVER
2026-04-24,Texas Rangers,Athletics,1,8,9,Athletics,Texas Rangers,60.7,39.3,False,60.7,8.48,0.5199999999999996,False,UNDER
2026-04-24,Houston Astros,New York Yankees,4,12,16,New York Yankees,New York Yankees,22.2,77.8,True,77.8,8.99,7.01,True,UNDER
2026-04-24,St. Louis Cardinals,Seattle Mariners,2,3,5,Seattle Mariners,Seattle Mariners,45.1,54.9,True,54.9,7.72,2.7199999999999998,False,OVER
2026-04-24,Los Angeles Dodgers,Chicago Cubs,4,6,10,Chicago Cubs,Chicago Cubs,45.7,54.3,True,54.3,7.25,2.75,True,UNDER
2026-04-24,San Francisco Giants,Miami Marlins,4,9,13,Miami Marlins,Miami Marlins,41.7,58.3,True,58.3,7.45,5.55,True,UNDER
