date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-07-04,Washington Nationals,Pittsburgh Pirates,1,7,8,Pittsburgh Pirates,Washington Nationals,50.5,49.5,False,50.5,10.98,2.9800000000000004,False,HIGH,10.5,UNDER
2026-07-04,New York Yankees,Minnesota Twins,4,11,15,Minnesota Twins,Minnesota Twins,34.7,65.3,True,65.3,9.87,5.130000000000001,True,LOW,10.5,OVER
2026-07-04,Texas Rangers,Detroit Tigers,0,3,3,Detroit Tigers,Detroit Tigers,25.6,74.4,True,74.4,9.0,6.0,True,HIGH,8.5,UNDER
2026-07-04,Seattle Mariners,Toronto Blue Jays,11,0,11,Seattle Mariners,Seattle Mariners,53.1,46.9,True,53.1,7.19,3.8099999999999996,True,LOW,7.5,OVER
2026-07-04,Cincinnati Reds,Baltimore Orioles,5,8,13,Baltimore Orioles,Baltimore Orioles,46.8,53.2,True,53.2,9.39,3.6099999999999994,True,LOW,9.5,OVER
2026-07-04,Houston Astros,Tampa Bay Rays,10,8,18,Houston Astros,Tampa Bay Rays,22.2,77.8,False,77.8,9.03,8.97,False,LOW,7.5,OVER
2026-07-04,Cleveland Guardians,Chicago White Sox,1,3,4,Chicago White Sox,Chicago White Sox,36.8,63.2,True,63.2,7.84,3.84,True,HIGH,7.5,UNDER
2026-07-04,Chicago Cubs,St. Louis Cardinals,0,3,3,St. Louis Cardinals,Chicago Cubs,51.3,48.7,False,51.3,10.19,7.1899999999999995,False,HIGH,7.5,UNDER
2026-07-04,Atlanta Braves,New York Mets,14,3,17,Atlanta Braves,Atlanta Braves,73.4,26.6,True,73.4,8.66,8.34,True,LOW,7.5,OVER
2026-07-04,Colorado Rockies,San Francisco Giants,4,6,10,San Francisco Giants,San Francisco Giants,49.9,50.1,True,50.1,11.04,1.0399999999999991,True,HIGH,12.5,UNDER
2026-07-04,Kansas City Royals,Philadelphia Phillies,1,6,7,Philadelphia Phillies,Philadelphia Phillies,22.9,77.1,True,77.1,8.98,1.9800000000000004,True,HIGH,9.5,UNDER
2026-07-04,Los Angeles Angels,Boston Red Sox,1,8,9,Boston Red Sox,Boston Red Sox,22.5,77.5,True,77.5,9.03,0.02999999999999936,True,HIGH,8.5,OVER
2026-07-04,Athletics,Miami Marlins,2,7,9,Miami Marlins,Miami Marlins,29.2,70.8,True,70.8,9.59,0.5899999999999999,True,HIGH,11.5,UNDER
2026-07-04,Arizona Diamondbacks,Milwaukee Brewers,4,3,7,Arizona Diamondbacks,Milwaukee Brewers,22.7,77.3,False,77.3,9.0,2.0,False,HIGH,9.5,UNDER
2026-07-04,Los Angeles Dodgers,San Diego Padres,3,0,3,Los Angeles Dodgers,Los Angeles Dodgers,77.4,22.6,True,77.4,8.92,5.92,True,HIGH,8.5,UNDER
