date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-24,Toronto Blue Jays,Pittsburgh Pirates,1,4,5,Pittsburgh Pirates,Toronto Blue Jays,53.6,46.4,False,53.6,7.3,2.3,False,HIGH,7.5,UNDER
2026-05-24,Baltimore Orioles (DH-1),Detroit Tigers,5,3,8,Baltimore Orioles,Detroit Tigers,39.7,60.3,False,60.3,8.26,0.2599999999999998,False,HIGH,5.75,OVER
2026-05-24,Baltimore Orioles (DH-2),Detroit Tigers,1,4,5,Detroit Tigers,Baltimore Orioles,56.2,43.8,False,56.2,8.01,3.01,False,HIGH,5.75,UNDER
2026-05-24,Boston Red Sox,Minnesota Twins,5,6,11,Minnesota Twins,Minnesota Twins,49.3,50.7,True,50.7,6.99,4.01,False,LOW,7.0,OVER
2026-05-24,Philadelphia Phillies,Cleveland Guardians,1,3,4,Cleveland Guardians,Philadelphia Phillies,50.5,49.5,False,50.5,7.02,3.0199999999999996,False,HIGH,7.0,UNDER
2026-05-24,New York Yankees,Tampa Bay Rays,2,0,2,New York Yankees,Tampa Bay Rays,32.4,67.6,False,67.6,8.15,6.15,False,HIGH,7.0,UNDER
2026-05-24,Miami Marlins,New York Mets,4,0,4,Miami Marlins,Miami Marlins,50.8,49.2,True,50.8,9.73,5.73,True,HIGH,7.5,UNDER
2026-05-24,Kansas City Royals,Seattle Mariners,8,6,14,Kansas City Royals,Seattle Mariners,48.6,51.4,False,51.4,7.03,6.97,False,LOW,8.0,OVER
2026-05-24,Milwaukee Brewers,Los Angeles Dodgers,1,5,6,Los Angeles Dodgers,Los Angeles Dodgers,34.6,65.4,True,65.4,8.0,2.0,True,HIGH,8.0,UNDER
2026-05-24,Chicago Cubs,Houston Astros,5,8,13,Houston Astros,Chicago Cubs,50.3,49.7,False,50.3,6.95,6.05,False,LOW,7.0,OVER
2026-05-24,San Francisco Giants,Chicago White Sox,8,5,13,San Francisco Giants,San Francisco Giants,50.4,49.6,True,50.4,10.96,2.039999999999999,True,LOW,8.0,OVER
2026-05-24,Arizona Diamondbacks,Colorado Rockies,9,1,10,Arizona Diamondbacks,Arizona Diamondbacks,76.9,23.1,True,76.9,9.0,1.0,True,LOW,8.5,OVER
2026-05-24,San Diego Padres,Athletics,2,5,7,Athletics,Athletics,49.8,50.2,True,50.2,7.02,0.019999999999999574,True,HIGH,7.5,UNDER
2026-05-24,Atlanta Braves,Washington Nationals,1,2,3,Washington Nationals,Atlanta Braves,66.5,33.5,False,66.5,8.99,5.99,False,HIGH,8.5,UNDER
2026-05-24,Los Angeles Angels,Texas Rangers,2,1,3,Los Angeles Angels,Texas Rangers,23.0,77.0,False,77.0,8.98,5.98,False,HIGH,7.75,UNDER
2026-05-24,Cincinnati Reds,St. Louis Cardinals,0,0,0,St. Louis Cardinals,St. Louis Cardinals,49.7,50.3,True,50.3,10.98,10.98,False,HIGH,,
