date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-25,Pittsburgh Pirates,Chicago Cubs,2,1,3,Pittsburgh Pirates,Pittsburgh Pirates,70.2,29.8,True,70.2,8.67,5.67,False,HIGH,8.5,UNDER
2026-05-25,Baltimore Orioles,Tampa Bay Rays,9,7,16,Baltimore Orioles,Tampa Bay Rays,24.3,75.7,False,75.7,9.22,6.779999999999999,False,LOW,7.5,OVER
2026-05-25,Chicago White Sox,Minnesota Twins,3,1,4,Chicago White Sox,Minnesota Twins,24.6,75.4,False,75.4,8.86,4.859999999999999,False,HIGH,8.25,UNDER
2026-05-25,Milwaukee Brewers,St. Louis Cardinals,5,1,6,Milwaukee Brewers,Milwaukee Brewers,70.1,29.9,True,70.1,8.31,2.3100000000000005,True,HIGH,7.5,UNDER
2026-05-25,Kansas City Royals,New York Yankees,3,4,7,New York Yankees,New York Yankees,50.0,50.0,True,50.0,6.97,0.03000000000000025,False,LOW,9.0,UNDER
2026-05-25,New York Mets,Cincinnati Reds,2,7,9,Cincinnati Reds,Cincinnati Reds,45.5,54.5,True,54.5,10.7,1.6999999999999993,True,HIGH,7.5,OVER
2026-05-25,San Francisco Giants,Arizona Diamondbacks,2,6,8,Arizona Diamondbacks,Arizona Diamondbacks,22.0,78.0,True,78.0,8.98,0.9800000000000004,True,HIGH,8.0,PUSH
2026-05-25,Cleveland Guardians,Washington Nationals,2,10,12,Washington Nationals,Cleveland Guardians,59.0,41.0,False,59.0,8.1,3.9000000000000004,False,LOW,8.5,OVER
2026-05-25,San Diego Padres,Philadelphia Phillies,0,3,3,Philadelphia Phillies,San Diego Padres,50.1,49.9,False,50.1,6.98,3.9800000000000004,False,HIGH,7.0,UNDER
2026-05-25,Texas Rangers,Houston Astros,0,9,9,Houston Astros,Houston Astros,49.6,50.4,True,50.4,7.0,2.0,True,LOW,8.0,OVER
2026-05-25,Toronto Blue Jays,Miami Marlins,2,8,10,Miami Marlins,Miami Marlins,49.0,51.0,True,51.0,7.03,2.9699999999999998,True,LOW,7.5,OVER
2026-05-25,Los Angeles Dodgers,Colorado Rockies,5,3,8,Los Angeles Dodgers,Los Angeles Dodgers,77.0,23.0,True,77.0,8.99,0.9900000000000002,True,HIGH,8.75,UNDER
2026-05-25,Athletics,Seattle Mariners,2,9,11,Seattle Mariners,Seattle Mariners,34.4,65.6,True,65.6,8.27,2.7300000000000004,True,LOW,10.5,OVER
