date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-10,Toronto Blue Jays,Boston Red Sox,2,1,3,Toronto Blue Jays,Boston Red Sox,22.5,77.5,False,77.5,9.04,6.039999999999999,False,HIGH,,
2026-08-10,Atlanta Braves,New York Mets,5,8,13,New York Mets,Atlanta Braves,61.7,38.3,False,61.7,7.74,5.26,False,LOW,,
2026-08-10,Minnesota Twins,Baltimore Orioles,9,5,14,Minnesota Twins,Baltimore Orioles,49.2,50.8,False,50.8,7.09,6.91,False,LOW,,
2026-08-10,St. Louis Cardinals,Philadelphia Phillies,5,6,11,Philadelphia Phillies,Philadelphia Phillies,30.9,69.1,True,69.1,8.28,2.7200000000000006,False,LOW,,
2026-08-10,Los Angeles Angels,Texas Rangers,1,4,5,Texas Rangers,Los Angeles Angels,50.3,49.7,False,50.3,7.01,2.01,False,HIGH,,
2026-08-10,Arizona Diamondbacks,Colorado Rockies,9,0,9,Arizona Diamondbacks,Arizona Diamondbacks,53.2,46.8,True,53.2,10.66,1.6600000000000001,True,HIGH,,
2026-08-10,Athletics,Tampa Bay Rays,6,10,16,Tampa Bay Rays,Tampa Bay Rays,22.1,77.9,True,77.9,8.94,7.0600000000000005,True,LOW,,
2026-08-10,San Diego Padres,Milwaukee Brewers,3,2,5,San Diego Padres,Milwaukee Brewers,49.5,50.5,False,50.5,7.06,2.0599999999999996,False,HIGH,,
2026-08-10,San Francisco Giants,Houston Astros,3,6,9,Houston Astros,Houston Astros,28.0,72.0,True,72.0,8.53,0.47000000000000064,True,LOW,,
2026-08-10,Los Angeles Dodgers,Kansas City Royals,6,5,11,Los Angeles Dodgers,Los Angeles Dodgers,60.3,39.7,True,60.3,7.58,3.42,False,LOW,,
