date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-05-27,Toronto Blue Jays,Miami Marlins,2,1,3,Toronto Blue Jays,Miami Marlins,49.6,50.4,False,50.4,7.05,4.05,False,HIGH,7.5,UNDER
2026-05-27,Cleveland Guardians,Washington Nationals,3,2,5,Cleveland Guardians,Cleveland Guardians,50.4,49.6,True,50.4,6.94,1.9400000000000004,False,HIGH,7.5,UNDER
2026-05-27,Milwaukee Brewers,St. Louis Cardinals,2,1,3,Milwaukee Brewers,Milwaukee Brewers,74.0,26.0,True,74.0,8.61,5.609999999999999,False,HIGH,8.0,UNDER
2026-05-27,Athletics,Seattle Mariners,1,9,10,Seattle Mariners,Seattle Mariners,22.6,77.4,True,77.4,9.03,0.9700000000000006,True,LOW,9.0,OVER
2026-05-27,San Francisco Giants,Arizona Diamondbacks,2,3,5,Arizona Diamondbacks,Arizona Diamondbacks,22.5,77.5,True,77.5,8.96,3.960000000000001,False,HIGH,7.5,UNDER
2026-05-27,San Diego Padres,Philadelphia Phillies,0,3,3,Philadelphia Phillies,San Diego Padres,50.1,49.9,False,50.1,7.0,4.0,False,HIGH,7.0,UNDER
2026-05-27,Baltimore Orioles,Tampa Bay Rays,11,2,13,Baltimore Orioles,Tampa Bay Rays,49.9,50.1,False,50.1,10.97,2.0299999999999994,False,LOW,9.5,OVER
2026-05-27,Detroit Tigers,Los Angeles Angels,4,0,4,Detroit Tigers,Detroit Tigers,53.5,46.5,True,53.5,7.26,3.26,True,HIGH,7.5,UNDER
2026-05-27,Pittsburgh Pirates,Chicago Cubs,4,10,14,Chicago Cubs,Pittsburgh Pirates,77.5,22.5,False,77.5,9.01,4.99,False,LOW,9.0,OVER
2026-05-27,Boston Red Sox,Atlanta Braves,8,0,8,Boston Red Sox,Atlanta Braves,47.6,52.4,False,52.4,7.4,0.5999999999999996,False,LOW,8.25,UNDER
2026-05-27,New York Mets,Cincinnati Reds,4,2,6,New York Mets,Cincinnati Reds,46.6,53.4,False,53.4,10.71,4.710000000000001,False,HIGH,8.5,UNDER
2026-05-27,Chicago White Sox,Minnesota Twins,15,2,17,Chicago White Sox,Chicago White Sox,63.6,36.4,True,63.6,10.06,6.9399999999999995,True,LOW,8.0,OVER
2026-05-27,Kansas City Royals,New York Yankees,0,7,7,New York Yankees,New York Yankees,21.8,78.2,True,78.2,9.03,2.0299999999999994,True,HIGH,8.5,UNDER
2026-05-27,Texas Rangers,Houston Astros,3,4,7,Houston Astros,Texas Rangers,62.7,37.3,False,62.7,7.96,0.96,False,HIGH,7.25,UNDER
2026-05-27,Los Angeles Dodgers,Colorado Rockies,4,1,5,Los Angeles Dodgers,Los Angeles Dodgers,77.1,22.9,True,77.1,9.04,4.039999999999999,True,HIGH,8.0,UNDER
