date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,model_bias,ou_line,ou_result
2026-08-02,Baltimore Orioles,Philadelphia Phillies,0,8,8,Philadelphia Phillies,Philadelphia Phillies,28.5,71.5,True,71.5,8.86,0.8599999999999994,True,HIGH,,
2026-08-02,Atlanta Braves,Washington Nationals,4,2,6,Atlanta Braves,Washington Nationals,45.2,54.8,False,54.8,10.1,4.1,False,HIGH,,
2026-08-02,Toronto Blue Jays,St. Louis Cardinals,1,5,6,St. Louis Cardinals,Toronto Blue Jays,57.9,42.1,False,57.9,7.51,1.5099999999999998,False,HIGH,,
2026-08-02,Cleveland Guardians,Arizona Diamondbacks,5,0,5,Cleveland Guardians,Arizona Diamondbacks,22.9,77.1,False,77.1,9.02,4.02,False,HIGH,,
2026-08-02,Cincinnati Reds,Pittsburgh Pirates,10,2,12,Cincinnati Reds,Cincinnati Reds,54.9,45.1,True,54.9,7.23,4.77,True,LOW,,
2026-08-02,Tampa Bay Rays,Chicago White Sox,1,9,10,Chicago White Sox,Chicago White Sox,49.8,50.2,True,50.2,7.0,3.0,True,LOW,,
2026-08-02,New York Mets,Miami Marlins,0,2,2,Miami Marlins,New York Mets,52.8,47.2,False,52.8,7.16,5.16,False,HIGH,,
2026-08-02,Houston Astros,Texas Rangers,7,3,10,Houston Astros,Houston Astros,77.8,22.2,True,77.8,9.01,0.9900000000000002,True,LOW,,
2026-08-02,Chicago Cubs,New York Yankees,1,2,3,New York Yankees,Chicago Cubs,50.4,49.6,False,50.4,6.97,3.9699999999999998,False,HIGH,,
2026-08-02,Colorado Rockies,Kansas City Royals,8,1,9,Colorado Rockies,Colorado Rockies,57.1,42.9,True,57.1,10.32,1.3200000000000003,True,HIGH,,
2026-08-02,Los Angeles Angels,Milwaukee Brewers,3,0,3,Los Angeles Angels,Milwaukee Brewers,22.5,77.5,False,77.5,8.97,5.970000000000001,False,HIGH,,
2026-08-02,Athletics,Detroit Tigers,0,11,11,Detroit Tigers,Detroit Tigers,22.1,77.9,True,77.9,9.05,1.9499999999999993,True,LOW,,
2026-08-02,San Diego Padres,San Francisco Giants,5,4,9,San Diego Padres,San Diego Padres,69.0,31.0,True,69.0,9.61,0.6099999999999994,False,HIGH,,
2026-08-02,Seattle Mariners,Minnesota Twins,7,6,13,Seattle Mariners,Minnesota Twins,47.7,52.3,False,52.3,7.18,5.82,False,LOW,,
2026-08-02,Los Angeles Dodgers,Boston Red Sox,4,8,12,Boston Red Sox,Boston Red Sox,42.1,57.9,True,57.9,7.41,4.59,True,LOW,,
